geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
84_445,0.88,0.71,0.52,0.56428571428571,1.0
84_445,0.65,0.47,0.5,0.46714285714286,0.8
84_445,0.68,0.42,0.88,0.54142857142857,1.0
84_445,0.4,0.66,0.71,0.58142857142857,0.86666666666667
84_445,0.45,0.86,0.53,0.49571428571429,1.0
84_445,0.6,0.57,0.6,0.44857142857143,0.73333333333333
84_445,0.38,0.61,0.52,0.44714285714286,1.0
84_445,0.31,0.7,0.67,0.51857142857143,0.73333333333333
84_445,0.67,0.74,0.85,0.53714285714286,1.0
84_445,0.64,0.45,0.47,0.49000000000000005,1.0
84_445,0.67,0.75,0.7,0.63285714285714,0.86666666666667
84_445,0.65,0.69,0.65,0.53857142857143,0.73333333333333
84_445,0.49,0.59,0.87,0.56285714285714,0.73333333333333
84_445,0.36,0.58,0.85,0.52,1.0
84_445,0.61,0.52,0.87,0.46285714285713997,0.86666666666667
84_445,0.74,0.81,0.48,0.55428571428571,0.73333333333333
84_445,0.45,0.39,0.53,0.43285714285714,0.73333333333333
84_445,0.54,0.51,0.74,0.49571428571429,0.73333333333333
84_445,0.53,0.65,0.74,0.51285714285714,0.86666666666667
84_445,0.84,0.81,0.41,0.46857142857143,1.0
84_445,0.34,0.6,0.84,0.5585714285714299,0.73333333333333
84_445,0.61,0.84,0.62,0.6200000000000001,1.0
84_445,0.81,0.39,0.36,0.48714285714286004,1.0
84_445,0.81,0.42,0.77,0.52428571428571,0.93333333333333
84_445,0.7,0.87,0.63,0.51285714285714,1.0
84_445,0.39,0.43,0.8,0.47428571428571004,0.93333333333333
84_445,0.81,0.7,0.51,0.65714285714286,1.0
84_445,0.52,0.62,0.5,0.42571428571429,0.93333333333333
84_445,0.63,0.45,0.55,0.48428571428571,1.0
84_445,0.36,0.6,0.68,0.45714285714285996,0.73333333333333
84_445,0.8,0.67,0.54,0.49000000000000005,1.0
84_445,0.5,0.65,0.58,0.47000000000000003,0.73333333333333
84_445,0.77,0.33,0.79,0.46285714285713997,1.0
84_445,0.88,0.52,0.46,0.51428571428571,1.0
84_445,0.68,0.67,0.38,0.47857142857143,1.0
84_445,0.46,0.3,0.75,0.46285714285713997,0.86666666666667
84_445,0.74,0.45,0.73,0.45285714285714,1.0
84_445,0.8,0.67,0.63,0.46857142857143,0.86666666666667
84_445,0.31,0.46,0.85,0.54571428571429,1.0
84_445,0.58,0.69,0.36,0.45,1.0
84_445,0.51,0.46,0.4,0.46142857142856997,0.86666666666667
84_445,0.34,0.65,0.39,0.44857142857143,1.0
84_445,0.82,0.87,0.68,0.60857142857143,0.73333333333333
84_445,0.31,0.67,0.43,0.41428571428571,1.0
84_445,0.43,0.42,0.49,0.45285714285714,1.0
84_445,0.81,0.57,0.61,0.58285714285714,0.73333333333333
84_445,0.68,0.32,0.65,0.50571428571429,0.73333333333333
84_445,0.54,0.59,0.41,0.43285714285714,1.0
84_445,0.53,0.33,0.85,0.49142857142857005,1.0
84_445,0.89,0.42,0.78,0.52285714285714,0.73333333333333
84_445,0.51,0.32,0.72,0.47714285714286,1.0
84_445,0.31,0.78,0.6,0.53142857142857,1.0
84_445,0.68,0.54,0.3,0.47000000000000003,0.8
84_445,0.69,0.37,0.78,0.54285714285714,1.0
84_445,0.35,0.62,0.62,0.47142857142857003,1.0
84_445,0.67,0.33,0.58,0.42428571428571005,0.93333333333333
84_445,0.68,0.48,0.84,0.53,0.73333333333333
84_445,0.66,0.67,0.8,0.57714285714286,1.0
84_445,0.72,0.53,0.7,0.45571428571428996,1.0
84_445,0.44,0.66,0.4,0.43428571428571,1.0
84_445,0.88,0.85,0.76,0.6242857142857101,1.0
84_445,0.57,0.39,0.65,0.46142857142856997,1.0
84_445,0.37,0.86,0.84,0.62857142857143,0.73333333333333
84_445,0.52,0.86,0.76,0.55285714285714,0.86666666666667
84_445,0.34,0.46,0.46,0.49142857142857005,1.0
84_445,0.48,0.47,0.31,0.45714285714285996,0.73333333333333
84_445,0.65,0.33,0.54,0.5,1.0
84_445,0.79,0.66,0.75,0.59857142857143,0.93333333333333
84_445,0.59,0.43,0.67,0.54142857142857,0.86666666666667
84_445,0.59,0.71,0.39,0.5599999999999999,1.0
84_445,0.66,0.86,0.49,0.50857142857143,1.0
84_445,0.64,0.4,0.35,0.43857142857143006,0.8
84_445,0.32,0.88,0.82,0.53428571428571,1.0
84_445,0.3,0.85,0.33,0.45142857142857,0.86666666666667
84_445,0.68,0.65,0.8,0.57714285714286,1.0
84_445,0.4,0.72,0.56,0.51428571428571,0.93333333333333
84_445,0.43,0.39,0.58,0.43142857142857,0.8
84_445,0.82,0.37,0.57,0.50857142857143,0.93333333333333
84_445,0.67,0.54,0.39,0.38714285714286,0.93333333333333
84_445,0.46,0.43,0.49,0.44142857142857006,0.86666666666667
84_445,0.84,0.83,0.36,0.46142857142856997,1.0
84_445,0.7,0.46,0.59,0.50285714285714,0.86666666666667
84_445,0.79,0.48,0.51,0.49142857142857005,0.73333333333333
84_445,0.37,0.64,0.33,0.36142857142857004,1.0
84_445,0.53,0.57,0.62,0.46571428571429,0.93333333333333
84_445,0.53,0.85,0.74,0.5914285714285701,0.93333333333333
84_445,0.34,0.32,0.38,0.33714285714286,1.0
84_445,0.77,0.55,0.31,0.5585714285714299,0.73333333333333
84_445,0.8,0.44,0.62,0.43428571428571,1.0
84_445,0.56,0.69,0.72,0.57571428571429,1.0
84_445,0.62,0.52,0.74,0.47142857142857003,1.0
84_445,0.62,0.51,0.81,0.56142857142857,0.73333333333333
84_445,0.35,0.57,0.63,0.46857142857143,0.8
84_445,0.48,0.64,0.69,0.50571428571429,0.86666666666667
84_445,0.71,0.48,0.49,0.49285714285714005,1.0
84_445,0.49,0.44,0.74,0.46714285714286,0.93333333333333
84_445,0.67,0.82,0.85,0.5585714285714299,1.0
84_445,0.74,0.81,0.31,0.48142857142857,0.86666666666667
84_445,0.72,0.74,0.33,0.49714285714286,0.73333333333333
84_445,0.71,0.36,0.34,0.45285714285714,0.93333333333333
84_445,0.85,0.3,0.87,0.51428571428571,1.0
84_445,0.78,0.85,0.53,0.61142857142857,0.93333333333333
84_445,0.51,0.37,0.81,0.45428571428571,1.0
84_445,0.67,0.45,0.34,0.46857142857143,0.8
84_445,0.34,0.78,0.59,0.51,0.86666666666667
84_445,0.69,0.87,0.54,0.51714285714286,0.73333333333333
84_445,0.51,0.79,0.8,0.54285714285714,1.0
84_445,0.49,0.76,0.43,0.55428571428571,0.73333333333333
84_445,0.7,0.48,0.38,0.50142857142857,0.93333333333333
84_445,0.55,0.41,0.81,0.46571428571429,1.0
