geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
76_423,0.6,0.57,0.32,0.48142857142857,0.93333333333333
76_423,0.63,0.63,0.73,0.6000000000000001,0.86666666666667
76_423,0.59,0.67,0.78,0.51285714285714,0.86666666666667
76_423,0.89,0.51,0.77,0.5571428571428599,0.93333333333333
76_423,0.84,0.43,0.34,0.48428571428571,1.0
76_423,0.85,0.53,0.89,0.57571428571429,0.73333333333333
76_423,0.66,0.69,0.77,0.60571428571429,1.0
76_423,0.37,0.51,0.39,0.43714285714286005,0.8
76_423,0.74,0.74,0.51,0.47428571428571004,0.8
76_423,0.58,0.64,0.45,0.50285714285714,1.0
76_423,0.66,0.89,0.51,0.52,0.8
76_423,0.68,0.79,0.56,0.5885714285714301,1.0
76_423,0.58,0.4,0.48,0.46142857142856997,0.86666666666667
76_423,0.44,0.43,0.74,0.47428571428571004,1.0
76_423,0.63,0.36,0.43,0.46285714285713997,1.0
76_423,0.82,0.7,0.43,0.49000000000000005,1.0
76_423,0.41,0.71,0.54,0.50857142857143,0.93333333333333
76_423,0.58,0.39,0.58,0.37571428571429005,1.0
76_423,0.84,0.38,0.46,0.46714285714286,0.73333333333333
76_423,0.4,0.65,0.78,0.53142857142857,0.8
76_423,0.32,0.86,0.53,0.49428571428571005,0.8
76_423,0.59,0.31,0.63,0.51285714285714,1.0
76_423,0.8,0.37,0.68,0.43,0.93333333333333
76_423,0.52,0.51,0.51,0.49000000000000005,1.0
76_423,0.41,0.53,0.41,0.45428571428571,1.0
76_423,0.59,0.54,0.5,0.51714285714286,0.86666666666667
76_423,0.76,0.37,0.65,0.53714285714286,0.73333333333333
76_423,0.67,0.64,0.4,0.55428571428571,1.0
76_423,0.88,0.53,0.7,0.48,1.0
76_423,0.6,0.6,0.62,0.45999999999999996,1.0
76_423,0.89,0.74,0.35,0.61,0.73333333333333
76_423,0.36,0.53,0.86,0.55428571428571,0.8
76_423,0.87,0.61,0.64,0.59571428571429,1.0
76_423,0.62,0.51,0.37,0.50571428571429,1.0
76_423,0.38,0.66,0.85,0.49857142857143,1.0
76_423,0.57,0.72,0.86,0.6242857142857101,0.8
76_423,0.62,0.43,0.68,0.54428571428571,0.8
76_423,0.71,0.45,0.8,0.59714285714286,0.8
76_423,0.65,0.81,0.3,0.47285714285714003,0.8
76_423,0.89,0.47,0.46,0.43285714285714,1.0
76_423,0.51,0.73,0.55,0.53571428571429,1.0
76_423,0.41,0.61,0.31,0.40285714285714,0.73333333333333
76_423,0.44,0.67,0.58,0.54142857142857,1.0
76_423,0.68,0.76,0.6,0.50714285714286,0.8
76_423,0.65,0.63,0.78,0.5,0.8
76_423,0.84,0.61,0.48,0.51285714285714,0.93333333333333
76_423,0.78,0.79,0.56,0.5928571428571401,0.93333333333333
76_423,0.49,0.5,0.67,0.48714285714286004,1.0
76_423,0.78,0.79,0.43,0.5728571428571401,0.86666666666667
76_423,0.33,0.5,0.79,0.49285714285714005,1.0
76_423,0.36,0.42,0.61,0.44571428571429,0.93333333333333
76_423,0.42,0.31,0.56,0.39,1.0
76_423,0.57,0.54,0.89,0.54571428571429,1.0
76_423,0.78,0.89,0.74,0.65285714285714,1.0
76_423,0.71,0.63,0.67,0.6185714285714301,1.0
76_423,0.46,0.54,0.82,0.54571428571429,0.73333333333333
76_423,0.86,0.82,0.36,0.47285714285714003,0.86666666666667
76_423,0.43,0.37,0.52,0.48285714285714,1.0
76_423,0.71,0.77,0.45,0.52285714285714,0.86666666666667
76_423,0.46,0.4,0.67,0.47285714285714003,0.73333333333333
76_423,0.39,0.37,0.69,0.41857142857143004,0.86666666666667
76_423,0.73,0.56,0.41,0.41714285714286004,1.0
76_423,0.49,0.61,0.7,0.5914285714285701,0.93333333333333
76_423,0.76,0.56,0.41,0.51428571428571,0.8
76_423,0.67,0.71,0.73,0.50285714285714,0.93333333333333
76_423,0.89,0.77,0.81,0.66857142857143,1.0
76_423,0.71,0.72,0.85,0.58142857142857,1.0
76_423,0.62,0.86,0.53,0.49857142857143,1.0
76_423,0.4,0.89,0.85,0.54857142857143,0.73333333333333
76_423,0.7,0.33,0.56,0.43714285714286005,1.0
76_423,0.6,0.45,0.3,0.44000000000000006,0.86666666666667
76_423,0.76,0.75,0.61,0.48714285714286004,0.86666666666667
76_423,0.64,0.31,0.3,0.49000000000000005,1.0
76_423,0.44,0.57,0.55,0.45428571428571,1.0
76_423,0.5,0.49,0.67,0.47571428571429,0.73333333333333
76_423,0.58,0.84,0.53,0.49428571428571005,0.8
76_423,0.5,0.41,0.78,0.49571428571429,0.93333333333333
76_423,0.52,0.75,0.4,0.50857142857143,0.93333333333333
76_423,0.83,0.85,0.34,0.49714285714286,0.86666666666667
76_423,0.48,0.36,0.64,0.43142857142857,0.93333333333333
76_423,0.69,0.75,0.4,0.48142857142857,0.93333333333333
76_423,0.48,0.85,0.86,0.6028571428571401,0.93333333333333
76_423,0.59,0.56,0.58,0.46571428571429,1.0
76_423,0.43,0.84,0.5,0.52142857142857,1.0
76_423,0.83,0.3,0.42,0.51285714285714,0.73333333333333
76_423,0.8,0.71,0.61,0.54,1.0
76_423,0.88,0.4,0.5,0.50857142857143,0.8
76_423,0.7,0.47,0.51,0.50142857142857,0.8
76_423,0.8,0.4,0.8,0.5942857142857101,1.0
76_423,0.53,0.56,0.36,0.44571428571429,0.73333333333333
76_423,0.48,0.51,0.3,0.48142857142857,0.93333333333333
76_423,0.61,0.79,0.41,0.54,1.0
76_423,0.33,0.44,0.89,0.46714285714286,0.93333333333333
76_423,0.61,0.47,0.69,0.51142857142857,1.0
76_423,0.5,0.61,0.64,0.52285714285714,1.0
76_423,0.72,0.46,0.64,0.48571428571429004,1.0
76_423,0.4,0.55,0.6,0.45142857142857,0.8
76_423,0.34,0.31,0.36,0.41285714285714,0.93333333333333
76_423,0.42,0.73,0.75,0.48428571428571,1.0
76_423,0.62,0.78,0.89,0.61428571428571,0.86666666666667
76_423,0.62,0.77,0.43,0.44285714285714006,1.0
76_423,0.58,0.3,0.62,0.44142857142857006,0.93333333333333
76_423,0.77,0.71,0.78,0.54,0.8
76_423,0.48,0.63,0.56,0.49857142857143,0.86666666666667
76_423,0.36,0.76,0.62,0.49714285714286,0.8
76_423,0.63,0.75,0.74,0.55142857142857,0.73333333333333
76_423,0.37,0.6,0.66,0.51571428571429,1.0
76_423,0.36,0.44,0.86,0.47857142857143,0.86666666666667
76_423,0.77,0.52,0.64,0.50857142857143,1.0
76_423,0.84,0.54,0.77,0.59857142857143,1.0
76_423,0.73,0.85,0.75,0.5885714285714301,0.8
76_423,0.61,0.38,0.3,0.44000000000000006,1.0
76_423,0.53,0.55,0.72,0.52857142857143,1.0
76_423,0.64,0.32,0.46,0.47000000000000003,0.93333333333333
76_423,0.49,0.74,0.86,0.5685714285714301,1.0
76_423,0.5,0.5,0.63,0.5571428571428599,0.8
76_423,0.57,0.89,0.38,0.55142857142857,1.0
76_423,0.49,0.3,0.85,0.45285714285714,0.73333333333333
76_423,0.47,0.54,0.58,0.51714285714286,1.0
76_423,0.45,0.68,0.61,0.47857142857143,1.0
76_423,0.41,0.53,0.38,0.39428571428571,0.93333333333333
76_423,0.82,0.32,0.71,0.52,0.93333333333333
76_423,0.59,0.72,0.47,0.47000000000000003,1.0
76_423,0.64,0.39,0.82,0.51571428571429,0.8
76_423,0.76,0.64,0.76,0.53428571428571,0.73333333333333
76_423,0.89,0.84,0.85,0.68857142857143,1.0
76_423,0.42,0.59,0.74,0.52714285714286,1.0
76_423,0.49,0.57,0.79,0.56428571428571,0.8
76_423,0.51,0.55,0.85,0.55428571428571,1.0
76_423,0.87,0.4,0.3,0.50285714285714,0.73333333333333
76_423,0.46,0.3,0.88,0.49857142857143,1.0
76_423,0.51,0.53,0.37,0.50714285714286,1.0
76_423,0.88,0.31,0.77,0.54428571428571,0.8
76_423,0.32,0.65,0.7,0.48714285714286004,0.8
76_423,0.76,0.35,0.87,0.58142857142857,0.93333333333333
76_423,0.4,0.48,0.86,0.53857142857143,0.73333333333333
76_423,0.65,0.8,0.66,0.45999999999999996,1.0
76_423,0.78,0.88,0.43,0.52571428571429,0.73333333333333
76_423,0.81,0.88,0.85,0.56428571428571,1.0
76_423,0.66,0.77,0.32,0.45142857142857,0.93333333333333
76_423,0.36,0.87,0.43,0.49000000000000005,1.0
76_423,0.5,0.66,0.37,0.51285714285714,0.93333333333333
76_423,0.35,0.4,0.52,0.44142857142857006,0.73333333333333
76_423,0.84,0.55,0.66,0.5599999999999999,0.8
76_423,0.35,0.66,0.49,0.44142857142857006,0.8
76_423,0.64,0.47,0.35,0.43142857142857,0.93333333333333
76_423,0.48,0.32,0.56,0.51285714285714,1.0
76_423,0.89,0.61,0.54,0.44714285714286,0.8
76_423,0.61,0.4,0.84,0.47142857142857003,0.8
76_423,0.52,0.75,0.48,0.50285714285714,1.0
76_423,0.35,0.62,0.71,0.53285714285714,0.93333333333333
76_423,0.69,0.56,0.83,0.45142857142857,1.0
76_423,0.57,0.62,0.52,0.47571428571429,0.93333333333333
76_423,0.76,0.77,0.52,0.54,0.86666666666667
76_423,0.64,0.67,0.34,0.43,0.73333333333333
76_423,0.32,0.48,0.81,0.47857142857143,1.0
76_423,0.61,0.72,0.49,0.54142857142857,1.0
76_423,0.73,0.88,0.44,0.51714285714286,1.0
76_423,0.75,0.36,0.87,0.51142857142857,0.93333333333333
76_423,0.34,0.39,0.81,0.54428571428571,1.0
76_423,0.6,0.69,0.61,0.53857142857143,0.93333333333333
76_423,0.56,0.88,0.76,0.62857142857143,1.0
76_423,0.73,0.77,0.6,0.51428571428571,0.93333333333333
76_423,0.59,0.7,0.44,0.50428571428571,1.0
76_423,0.69,0.5,0.82,0.49285714285714005,0.73333333333333
76_423,0.54,0.66,0.78,0.48857142857143004,0.73333333333333
76_423,0.65,0.36,0.62,0.48,1.0
76_423,0.7,0.31,0.48,0.51285714285714,0.86666666666667
76_423,0.44,0.88,0.84,0.54857142857143,0.93333333333333
76_423,0.34,0.48,0.4,0.43857142857143006,0.86666666666667
76_423,0.55,0.32,0.85,0.49571428571429,1.0
76_423,0.58,0.37,0.89,0.6157142857142901,0.8
76_423,0.37,0.67,0.83,0.50428571428571,1.0
76_423,0.81,0.69,0.56,0.56571428571429,0.8
76_423,0.67,0.83,0.34,0.48857142857143004,0.86666666666667
76_423,0.72,0.83,0.61,0.54142857142857,0.8
76_423,0.86,0.4,0.42,0.5599999999999999,0.8
76_423,0.86,0.84,0.64,0.6171428571428601,1.0
76_423,0.41,0.81,0.54,0.42571428571429,1.0
76_423,0.65,0.71,0.7,0.51285714285714,0.8
76_423,0.55,0.43,0.58,0.47857142857143,1.0
76_423,0.36,0.44,0.49,0.40857142857143,0.86666666666667
76_423,0.69,0.31,0.6,0.45999999999999996,1.0
76_423,0.71,0.75,0.35,0.49714285714286,1.0
76_423,0.73,0.76,0.53,0.45571428571428996,1.0
76_423,0.79,0.64,0.81,0.51857142857143,0.8
76_423,0.46,0.49,0.64,0.43142857142857,1.0
76_423,0.55,0.31,0.39,0.41571428571429003,0.73333333333333
76_423,0.56,0.56,0.73,0.50428571428571,1.0
76_423,0.59,0.72,0.72,0.58142857142857,0.93333333333333
76_423,0.73,0.36,0.62,0.50714285714286,0.93333333333333
76_423,0.58,0.74,0.44,0.47000000000000003,0.8
76_423,0.57,0.34,0.84,0.44857142857143,0.93333333333333
76_423,0.37,0.35,0.64,0.41857142857143004,0.93333333333333
76_423,0.38,0.31,0.75,0.46571428571429,0.8
76_423,0.75,0.44,0.53,0.52857142857143,1.0
76_423,0.55,0.53,0.82,0.45428571428571,0.73333333333333
76_423,0.79,0.78,0.47,0.51714285714286,1.0
76_423,0.36,0.72,0.35,0.54285714285714,0.8
76_423,0.46,0.68,0.77,0.51857142857143,1.0
76_423,0.44,0.45,0.65,0.51428571428571,0.8
76_423,0.76,0.66,0.55,0.53428571428571,0.73333333333333
76_423,0.57,0.67,0.38,0.5571428571428599,1.0
76_423,0.72,0.58,0.4,0.58285714285714,1.0
76_423,0.83,0.73,0.45,0.45285714285714,1.0
76_423,0.71,0.75,0.44,0.49142857142857005,0.86666666666667
76_423,0.5,0.85,0.58,0.49428571428571005,1.0
76_423,0.68,0.75,0.68,0.53142857142857,1.0
76_423,0.72,0.81,0.81,0.56571428571429,0.73333333333333
76_423,0.42,0.74,0.71,0.5714285714285701,0.73333333333333
76_423,0.31,0.82,0.68,0.51,1.0
76_423,0.87,0.3,0.71,0.46142857142856997,0.8
76_423,0.43,0.3,0.42,0.41714285714286004,1.0
76_423,0.79,0.89,0.6,0.51285714285714,0.93333333333333
76_423,0.76,0.86,0.89,0.54857142857143,1.0
76_423,0.54,0.46,0.79,0.63142857142857,0.86666666666667
76_423,0.53,0.81,0.88,0.5742857142857101,1.0
76_423,0.88,0.79,0.65,0.57571428571429,0.8
76_423,0.59,0.73,0.58,0.49285714285714005,0.93333333333333
76_423,0.56,0.42,0.77,0.53142857142857,1.0
76_423,0.64,0.54,0.78,0.5714285714285701,0.86666666666667
76_423,0.49,0.63,0.37,0.45428571428571,0.73333333333333
76_423,0.66,0.46,0.74,0.54428571428571,1.0
76_423,0.66,0.8,0.36,0.53,0.93333333333333
76_423,0.56,0.58,0.52,0.51,0.8
76_423,0.48,0.73,0.76,0.5857142857142901,1.0
76_423,0.41,0.38,0.37,0.38714285714286,0.8
76_423,0.83,0.57,0.41,0.51714285714286,0.93333333333333
76_423,0.7,0.6,0.49,0.52714285714286,1.0
76_423,0.61,0.33,0.78,0.47285714285714003,0.73333333333333
76_423,0.37,0.81,0.33,0.55142857142857,0.8
76_423,0.79,0.42,0.62,0.54714285714286,1.0
76_423,0.87,0.53,0.8,0.54571428571429,1.0
76_423,0.75,0.49,0.47,0.55285714285714,0.8
76_423,0.88,0.48,0.32,0.44428571428571006,0.8
76_423,0.68,0.58,0.33,0.52285714285714,0.73333333333333
76_423,0.55,0.47,0.67,0.51428571428571,1.0
76_423,0.87,0.87,0.46,0.60571428571429,0.73333333333333
76_423,0.45,0.65,0.71,0.51857142857143,0.8
76_423,0.44,0.37,0.63,0.49857142857143,1.0
76_423,0.53,0.63,0.89,0.54,0.8
76_423,0.3,0.84,0.85,0.49714285714286,1.0
76_423,0.5,0.48,0.33,0.44571428571429,0.93333333333333
76_423,0.86,0.81,0.78,0.66,1.0
76_423,0.78,0.79,0.61,0.52857142857143,0.86666666666667
76_423,0.48,0.83,0.7,0.44714285714286,0.93333333333333
76_423,0.6,0.87,0.8,0.5728571428571401,1.0
76_423,0.87,0.51,0.33,0.5585714285714299,1.0
76_423,0.56,0.31,0.47,0.46571428571429,0.73333333333333
76_423,0.72,0.43,0.86,0.51285714285714,1.0
76_423,0.39,0.39,0.84,0.54857142857143,0.93333333333333
76_423,0.43,0.63,0.75,0.47000000000000003,0.86666666666667
76_423,0.79,0.55,0.63,0.5871428571428601,0.93333333333333
76_423,0.87,0.54,0.55,0.5928571428571401,0.93333333333333
76_423,0.57,0.48,0.62,0.46428571428570997,0.8
76_423,0.33,0.45,0.88,0.47714285714286,0.8
76_423,0.47,0.42,0.41,0.52714285714286,0.73333333333333
76_423,0.82,0.45,0.53,0.45,0.8
76_423,0.79,0.43,0.76,0.58285714285714,0.86666666666667
76_423,0.76,0.34,0.79,0.51571428571429,0.73333333333333
76_423,0.82,0.38,0.78,0.44571428571429,0.93333333333333
76_423,0.37,0.69,0.61,0.41714285714286004,0.93333333333333
76_423,0.48,0.51,0.77,0.47285714285714003,1.0
76_423,0.87,0.42,0.61,0.52428571428571,0.8
76_423,0.51,0.34,0.75,0.53142857142857,1.0
76_423,0.51,0.76,0.33,0.45285714285714,0.93333333333333
76_423,0.5,0.64,0.34,0.52571428571429,0.93333333333333
76_423,0.75,0.73,0.42,0.56571428571429,1.0
76_423,0.85,0.35,0.5,0.59714285714286,1.0
76_423,0.89,0.35,0.37,0.41142857142857,1.0
76_423,0.61,0.36,0.89,0.45142857142857,1.0
76_423,0.34,0.32,0.43,0.41857142857143004,1.0
76_423,0.78,0.73,0.52,0.55,1.0
76_423,0.31,0.67,0.88,0.5685714285714301,0.86666666666667
76_423,0.67,0.53,0.43,0.44571428571429,0.86666666666667
76_423,0.67,0.36,0.65,0.48,0.8
76_423,0.34,0.39,0.72,0.50857142857143,1.0
76_423,0.32,0.53,0.3,0.37000000000000005,1.0
76_423,0.86,0.67,0.47,0.55,0.73333333333333
76_423,0.35,0.65,0.53,0.44571428571429,1.0
76_423,0.37,0.55,0.83,0.46142857142856997,0.73333333333333
76_423,0.54,0.53,0.88,0.51285714285714,1.0
76_423,0.63,0.84,0.53,0.48,1.0
76_423,0.77,0.58,0.4,0.50285714285714,1.0
76_423,0.47,0.81,0.33,0.50857142857143,1.0
76_423,0.82,0.31,0.73,0.50142857142857,1.0
76_423,0.45,0.34,0.62,0.45428571428571,0.86666666666667
76_423,0.56,0.46,0.31,0.44428571428571006,1.0
76_423,0.62,0.34,0.42,0.43,0.93333333333333
76_423,0.6,0.6,0.45,0.49714285714286,0.8
76_423,0.74,0.44,0.88,0.54142857142857,1.0
76_423,0.77,0.56,0.77,0.6357142857142901,0.8
