geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
82_430,0.58,0.54,0.85,0.47714285714286,0.86666666666667
82_430,0.4,0.44,0.85,0.43714285714286005,1.0
82_430,0.84,0.3,0.72,0.48428571428571,0.8
82_430,0.65,0.87,0.89,0.61428571428571,1.0
82_430,0.72,0.64,0.88,0.54428571428571,0.8
82_430,0.55,0.38,0.59,0.37142857142857005,0.86666666666667
82_430,0.68,0.74,0.49,0.51428571428571,1.0
82_430,0.87,0.5,0.86,0.6028571428571401,0.93333333333333
82_430,0.73,0.3,0.67,0.55,0.86666666666667
82_430,0.45,0.75,0.7,0.5728571428571401,1.0
82_430,0.84,0.42,0.47,0.55142857142857,0.93333333333333
82_430,0.73,0.84,0.46,0.57857142857143,1.0
82_430,0.5,0.46,0.56,0.40714285714285997,0.86666666666667
82_430,0.4,0.38,0.67,0.45571428571428996,0.8
82_430,0.59,0.35,0.79,0.46571428571429,0.93333333333333
82_430,0.31,0.5,0.41,0.37285714285714,0.86666666666667
82_430,0.33,0.49,0.74,0.45,1.0
82_430,0.81,0.43,0.4,0.50142857142857,1.0
82_430,0.53,0.88,0.49,0.56142857142857,0.8
82_430,0.47,0.36,0.4,0.38142857142857,1.0
82_430,0.55,0.32,0.34,0.39285714285714,1.0
82_430,0.76,0.66,0.42,0.51857142857143,0.73333333333333
82_430,0.84,0.8,0.37,0.55,0.8
82_430,0.42,0.48,0.87,0.47142857142857003,1.0
82_430,0.35,0.69,0.54,0.41285714285714,0.8
82_430,0.83,0.58,0.63,0.6000000000000001,1.0
82_430,0.37,0.36,0.69,0.53285714285714,0.73333333333333
82_430,0.4,0.45,0.61,0.52285714285714,0.73333333333333
82_430,0.53,0.3,0.47,0.51571428571429,1.0
82_430,0.77,0.55,0.72,0.52714285714286,0.8
82_430,0.47,0.71,0.66,0.50571428571429,1.0
82_430,0.64,0.75,0.42,0.48571428571429004,0.86666666666667
82_430,0.61,0.42,0.87,0.5714285714285701,0.73333333333333
