geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
115_423,0.85,0.48,0.55,0.48714285714286004,0.86666666666667
115_423,0.77,0.35,0.51,0.52,0.86666666666667
115_423,0.73,0.84,0.51,0.52428571428571,1.0
115_423,0.89,0.74,0.75,0.53285714285714,0.73333333333333
115_423,0.52,0.35,0.83,0.47857142857143,0.73333333333333
115_423,0.51,0.39,0.72,0.51714285714286,1.0
115_423,0.83,0.56,0.43,0.5557142857142899,0.93333333333333
115_423,0.35,0.46,0.73,0.48285714285714,0.86666666666667
115_423,0.87,0.77,0.55,0.5,0.86666666666667
115_423,0.3,0.62,0.61,0.46428571428570997,0.73333333333333
115_423,0.44,0.86,0.68,0.51571428571429,0.86666666666667
115_423,0.87,0.41,0.57,0.43857142857143006,1.0
115_423,0.3,0.78,0.32,0.51428571428571,0.93333333333333
115_423,0.7,0.38,0.73,0.54,1.0
115_423,0.42,0.47,0.64,0.41,1.0
115_423,0.3,0.86,0.66,0.49285714285714005,0.86666666666667
115_423,0.49,0.63,0.73,0.58,1.0
115_423,0.47,0.78,0.46,0.49285714285714005,1.0
115_423,0.44,0.42,0.87,0.5599999999999999,0.8
115_423,0.83,0.43,0.71,0.5885714285714301,0.73333333333333
115_423,0.61,0.75,0.73,0.55428571428571,0.73333333333333
115_423,0.88,0.55,0.71,0.63,1.0
115_423,0.39,0.75,0.34,0.41571428571429003,0.93333333333333
115_423,0.55,0.46,0.53,0.46428571428570997,0.93333333333333
115_423,0.3,0.31,0.53,0.42000000000000004,1.0
115_423,0.42,0.39,0.51,0.35714285714286004,1.0
115_423,0.38,0.76,0.86,0.48571428571429004,0.73333333333333
115_423,0.82,0.47,0.46,0.51714285714286,1.0
115_423,0.54,0.39,0.4,0.45999999999999996,0.8
115_423,0.43,0.72,0.8,0.5671428571428601,1.0
115_423,0.57,0.53,0.73,0.6171428571428601,0.86666666666667
115_423,0.38,0.7,0.89,0.6157142857142901,0.73333333333333
115_423,0.7,0.52,0.79,0.53142857142857,0.93333333333333
115_423,0.47,0.65,0.65,0.50428571428571,0.86666666666667
115_423,0.63,0.77,0.55,0.5599999999999999,0.73333333333333
115_423,0.81,0.52,0.7,0.55142857142857,1.0
115_423,0.3,0.6,0.81,0.48714285714286004,1.0
115_423,0.51,0.63,0.5,0.50285714285714,1.0
115_423,0.88,0.4,0.3,0.51714285714286,0.93333333333333
115_423,0.38,0.36,0.89,0.50285714285714,0.86666666666667
115_423,0.64,0.63,0.64,0.58285714285714,1.0
115_423,0.58,0.65,0.59,0.51142857142857,1.0
115_423,0.82,0.59,0.42,0.47000000000000003,0.73333333333333
115_423,0.32,0.75,0.41,0.47428571428571004,0.8
115_423,0.87,0.79,0.71,0.63142857142857,0.73333333333333
115_423,0.86,0.55,0.65,0.60714285714286,1.0
115_423,0.43,0.74,0.37,0.47285714285714003,0.73333333333333
115_423,0.35,0.85,0.68,0.43428571428571,0.93333333333333
115_423,0.83,0.44,0.74,0.5700000000000001,1.0
115_423,0.64,0.79,0.3,0.50714285714286,1.0
115_423,0.39,0.8,0.34,0.53571428571429,0.86666666666667
115_423,0.8,0.55,0.66,0.53,0.86666666666667
115_423,0.76,0.36,0.61,0.47714285714286,1.0
115_423,0.47,0.42,0.32,0.41571428571429003,0.93333333333333
115_423,0.39,0.36,0.68,0.48571428571429004,1.0
115_423,0.77,0.52,0.34,0.39714285714286,1.0
115_423,0.4,0.5,0.84,0.51857142857143,1.0
115_423,0.56,0.7,0.67,0.49857142857143,0.93333333333333
115_423,0.69,0.71,0.8,0.47285714285714003,1.0
115_423,0.7,0.55,0.65,0.49285714285714005,0.73333333333333
115_423,0.82,0.82,0.53,0.53428571428571,1.0
115_423,0.81,0.36,0.31,0.42428571428571005,0.86666666666667
115_423,0.79,0.54,0.5,0.56142857142857,1.0
115_423,0.48,0.74,0.38,0.45,0.8
115_423,0.37,0.85,0.6,0.58428571428571,0.73333333333333
115_423,0.78,0.62,0.76,0.58285714285714,0.86666666666667
115_423,0.81,0.75,0.44,0.5714285714285701,0.8
115_423,0.86,0.56,0.71,0.6400000000000001,0.93333333333333
115_423,0.31,0.59,0.75,0.50857142857143,0.8
115_423,0.73,0.62,0.31,0.49428571428571005,1.0
115_423,0.33,0.74,0.63,0.48857142857143004,0.93333333333333
115_423,0.47,0.65,0.71,0.51571428571429,1.0
115_423,0.52,0.88,0.47,0.48142857142857,0.73333333333333
115_423,0.67,0.57,0.62,0.53428571428571,0.73333333333333
115_423,0.3,0.69,0.83,0.49000000000000005,1.0
115_423,0.5,0.42,0.59,0.48428571428571,0.86666666666667
115_423,0.36,0.84,0.54,0.43285714285714,0.93333333333333
115_423,0.77,0.53,0.86,0.58142857142857,1.0
115_423,0.46,0.41,0.79,0.57714285714286,0.8
115_423,0.59,0.61,0.65,0.61142857142857,0.73333333333333
115_423,0.58,0.38,0.8,0.40571428571428997,0.93333333333333
115_423,0.88,0.51,0.34,0.51,0.93333333333333
115_423,0.7,0.85,0.4,0.55,0.93333333333333
115_423,0.73,0.54,0.49,0.47142857142857003,1.0
115_423,0.38,0.31,0.47,0.38,0.73333333333333
115_423,0.64,0.52,0.43,0.49285714285714005,0.86666666666667
115_423,0.64,0.41,0.73,0.43714285714286005,0.73333333333333
