geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
74_442,0.4,0.85,0.55,0.51142857142857,0.93333333333333
74_442,0.33,0.72,0.72,0.49571428571429,0.8
74_442,0.72,0.86,0.46,0.51285714285714,1.0
74_442,0.4,0.87,0.57,0.48428571428571,0.93333333333333
74_442,0.4,0.86,0.6,0.50714285714286,1.0
74_442,0.34,0.89,0.89,0.5671428571428601,0.8
74_442,0.37,0.64,0.48,0.40714285714285997,0.86666666666667
74_442,0.31,0.82,0.54,0.5928571428571401,0.73333333333333
74_442,0.73,0.32,0.48,0.50714285714286,1.0
74_442,0.73,0.88,0.85,0.58428571428571,0.73333333333333
74_442,0.79,0.58,0.85,0.5585714285714299,1.0
74_442,0.81,0.32,0.65,0.53571428571429,0.8
74_442,0.55,0.56,0.43,0.49428571428571005,0.73333333333333
74_442,0.32,0.71,0.89,0.47285714285714003,1.0
74_442,0.46,0.53,0.5,0.47571428571429,0.86666666666667
74_442,0.6,0.34,0.42,0.41285714285714,0.8
74_442,0.8,0.4,0.44,0.40428571428571003,1.0
74_442,0.87,0.78,0.33,0.49142857142857005,0.93333333333333
74_442,0.54,0.7,0.81,0.48285714285714,0.8
74_442,0.69,0.65,0.52,0.50571428571429,0.86666666666667
74_442,0.55,0.41,0.64,0.52714285714286,1.0
74_442,0.55,0.35,0.58,0.46714285714286,1.0
74_442,0.78,0.63,0.73,0.54714285714286,1.0
74_442,0.59,0.44,0.5,0.46285714285713997,1.0
74_442,0.84,0.54,0.73,0.56285714285714,0.93333333333333
74_442,0.85,0.65,0.47,0.61142857142857,0.86666666666667
74_442,0.43,0.89,0.88,0.6214285714285701,0.93333333333333
74_442,0.75,0.4,0.65,0.49285714285714005,1.0
74_442,0.56,0.41,0.6,0.45428571428571,1.0
74_442,0.72,0.36,0.56,0.49571428571429,0.8
74_442,0.4,0.38,0.88,0.51285714285714,1.0
74_442,0.41,0.8,0.88,0.6200000000000001,0.93333333333333
74_442,0.74,0.78,0.66,0.51857142857143,0.93333333333333
74_442,0.41,0.77,0.33,0.40714285714285997,1.0
74_442,0.89,0.68,0.36,0.50428571428571,0.86666666666667
74_442,0.46,0.47,0.54,0.47857142857143,1.0
74_442,0.45,0.78,0.58,0.52714285714286,1.0
74_442,0.57,0.69,0.35,0.42428571428571005,0.93333333333333
74_442,0.67,0.53,0.3,0.5,0.73333333333333
74_442,0.81,0.81,0.38,0.51142857142857,0.73333333333333
74_442,0.76,0.8,0.56,0.51,1.0
74_442,0.45,0.62,0.61,0.44857142857143,0.8
74_442,0.82,0.81,0.52,0.59571428571429,1.0
74_442,0.85,0.52,0.84,0.63,0.86666666666667
74_442,0.69,0.57,0.47,0.46571428571429,0.93333333333333
74_442,0.31,0.89,0.65,0.52857142857143,1.0
74_442,0.59,0.82,0.87,0.53,0.93333333333333
74_442,0.69,0.6,0.42,0.49571428571429,0.73333333333333
74_442,0.44,0.56,0.46,0.42714285714286,0.93333333333333
74_442,0.75,0.89,0.33,0.50857142857143,0.86666666666667
74_442,0.69,0.89,0.77,0.60571428571429,1.0
74_442,0.46,0.35,0.51,0.53428571428571,0.86666666666667
74_442,0.57,0.44,0.37,0.55,0.93333333333333
74_442,0.8,0.39,0.45,0.50142857142857,1.0
74_442,0.87,0.79,0.57,0.58428571428571,0.73333333333333
