geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
97_426,0.58,0.87,0.87,0.56428571428571,1.0
97_426,0.39,0.88,0.57,0.47857142857143,1.0
97_426,0.53,0.3,0.79,0.49000000000000005,0.8
97_426,0.48,0.81,0.87,0.45857142857142996,0.8
97_426,0.49,0.36,0.56,0.47714285714286,0.73333333333333
97_426,0.44,0.32,0.53,0.45,0.93333333333333
97_426,0.88,0.83,0.83,0.65,1.0
97_426,0.57,0.42,0.65,0.52428571428571,1.0
97_426,0.4,0.51,0.87,0.47714285714286,0.86666666666667
97_426,0.38,0.52,0.66,0.46428571428570997,1.0
97_426,0.82,0.51,0.66,0.53428571428571,1.0
97_426,0.41,0.58,0.4,0.45142857142857,0.86666666666667
97_426,0.7,0.4,0.56,0.51857142857143,1.0
97_426,0.53,0.69,0.66,0.48714285714286004,0.73333333333333
97_426,0.87,0.81,0.68,0.5700000000000001,1.0
97_426,0.51,0.83,0.44,0.53285714285714,0.8
97_426,0.4,0.85,0.83,0.5585714285714299,1.0
97_426,0.78,0.52,0.45,0.45428571428571,0.93333333333333
97_426,0.76,0.78,0.53,0.56142857142857,0.73333333333333
97_426,0.8,0.84,0.73,0.64714285714286,0.73333333333333
97_426,0.58,0.57,0.79,0.49571428571429,0.73333333333333
97_426,0.46,0.64,0.82,0.50857142857143,1.0
97_426,0.39,0.78,0.63,0.48714285714286004,0.73333333333333
97_426,0.89,0.49,0.49,0.48428571428571,1.0
97_426,0.71,0.54,0.68,0.48571428571429004,0.93333333333333
97_426,0.85,0.44,0.68,0.43571428571429005,1.0
97_426,0.56,0.45,0.41,0.41571428571429003,1.0
97_426,0.8,0.56,0.59,0.48714285714286004,1.0
97_426,0.44,0.43,0.43,0.42428571428571005,0.86666666666667
97_426,0.57,0.32,0.42,0.41571428571429003,1.0
97_426,0.8,0.58,0.79,0.52857142857143,1.0
97_426,0.57,0.66,0.76,0.53714285714286,0.8
97_426,0.5,0.37,0.58,0.48,1.0
97_426,0.59,0.31,0.89,0.45428571428571,0.93333333333333
97_426,0.75,0.65,0.89,0.53,0.86666666666667
97_426,0.34,0.66,0.59,0.50428571428571,1.0
97_426,0.66,0.5,0.5,0.47857142857143,1.0
97_426,0.84,0.89,0.55,0.5571428571428599,1.0
97_426,0.57,0.65,0.81,0.5571428571428599,1.0
97_426,0.68,0.67,0.64,0.59714285714286,1.0
97_426,0.78,0.42,0.36,0.48,1.0
97_426,0.63,0.56,0.85,0.52857142857143,1.0
97_426,0.53,0.73,0.42,0.43571428571429005,0.86666666666667
97_426,0.4,0.64,0.81,0.53571428571429,0.86666666666667
97_426,0.41,0.66,0.7,0.50285714285714,1.0
97_426,0.34,0.59,0.75,0.51571428571429,0.93333333333333
97_426,0.72,0.4,0.56,0.56428571428571,1.0
97_426,0.82,0.85,0.39,0.6014285714285701,0.8
97_426,0.87,0.51,0.85,0.60714285714286,0.8
97_426,0.52,0.54,0.63,0.50571428571429,1.0
97_426,0.73,0.84,0.7,0.50285714285714,0.93333333333333
97_426,0.68,0.34,0.77,0.45999999999999996,1.0
97_426,0.47,0.32,0.84,0.50428571428571,0.8
97_426,0.81,0.81,0.52,0.54428571428571,1.0
97_426,0.43,0.35,0.72,0.48857142857143004,0.8
97_426,0.5,0.53,0.45,0.47571428571429,1.0
97_426,0.68,0.62,0.49,0.5928571428571401,0.93333333333333
97_426,0.49,0.75,0.54,0.52714285714286,1.0
97_426,0.88,0.65,0.41,0.5728571428571401,0.73333333333333
97_426,0.52,0.57,0.51,0.40714285714285997,1.0
97_426,0.61,0.63,0.87,0.51857142857143,1.0
97_426,0.77,0.33,0.81,0.49714285714286,1.0
97_426,0.71,0.69,0.45,0.52142857142857,0.86666666666667
97_426,0.48,0.68,0.61,0.48142857142857,1.0
97_426,0.43,0.82,0.33,0.46285714285713997,0.8
97_426,0.73,0.6,0.69,0.54714285714286,0.93333333333333
97_426,0.44,0.35,0.43,0.46142857142856997,1.0
97_426,0.55,0.31,0.41,0.41428571428571,0.8
97_426,0.31,0.61,0.75,0.49428571428571005,1.0
97_426,0.82,0.75,0.52,0.6014285714285701,0.93333333333333
97_426,0.89,0.67,0.86,0.6357142857142901,0.86666666666667
97_426,0.61,0.34,0.68,0.51428571428571,1.0
97_426,0.83,0.45,0.7,0.46714285714286,0.8
97_426,0.82,0.77,0.63,0.5599999999999999,1.0
97_426,0.66,0.79,0.39,0.49857142857143,0.93333333333333
97_426,0.38,0.68,0.31,0.36857142857143005,0.86666666666667
97_426,0.89,0.64,0.59,0.6371428571428601,0.86666666666667
97_426,0.73,0.72,0.39,0.43428571428571,1.0
97_426,0.86,0.86,0.45,0.5585714285714299,1.0
97_426,0.32,0.34,0.76,0.40571428571428997,1.0
97_426,0.47,0.77,0.79,0.51714285714286,0.93333333333333
