geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
83_444,0.67,0.78,0.54,0.49571428571429,0.86666666666667
83_444,0.39,0.59,0.73,0.49000000000000005,1.0
83_444,0.49,0.68,0.59,0.43571428571429005,1.0
83_444,0.7,0.82,0.57,0.58428571428571,0.73333333333333
83_444,0.59,0.31,0.56,0.42857142857143,0.93333333333333
83_444,0.58,0.8,0.44,0.5885714285714301,1.0
83_444,0.62,0.52,0.51,0.45571428571428996,0.73333333333333
83_444,0.87,0.71,0.41,0.51571428571429,1.0
83_444,0.75,0.33,0.52,0.41714285714286004,0.73333333333333
83_444,0.68,0.61,0.74,0.53571428571429,1.0
83_444,0.46,0.63,0.38,0.42571428571429,0.73333333333333
83_444,0.4,0.48,0.68,0.48285714285714,0.93333333333333
83_444,0.79,0.3,0.62,0.5,1.0
83_444,0.45,0.55,0.31,0.47714285714286,1.0
83_444,0.71,0.61,0.4,0.45857142857142996,0.8
83_444,0.8,0.72,0.89,0.5599999999999999,0.73333333333333
83_444,0.37,0.35,0.64,0.38428571428571,0.86666666666667
83_444,0.51,0.43,0.79,0.54,0.93333333333333
83_444,0.54,0.57,0.44,0.53571428571429,0.86666666666667
83_444,0.33,0.7,0.49,0.46714285714286,0.8
83_444,0.82,0.48,0.86,0.5700000000000001,1.0
83_444,0.51,0.86,0.5,0.5671428571428601,0.86666666666667
83_444,0.62,0.65,0.52,0.50285714285714,1.0
83_444,0.47,0.72,0.53,0.54571428571429,0.73333333333333
83_444,0.45,0.32,0.33,0.48285714285714,0.93333333333333
83_444,0.66,0.59,0.78,0.53571428571429,1.0
83_444,0.42,0.46,0.57,0.44857142857143,0.93333333333333
83_444,0.49,0.83,0.32,0.44428571428571006,1.0
83_444,0.83,0.41,0.88,0.6157142857142901,0.86666666666667
83_444,0.32,0.75,0.31,0.47714285714286,1.0
83_444,0.31,0.53,0.58,0.51428571428571,1.0
83_444,0.67,0.69,0.73,0.6400000000000001,0.8
83_444,0.51,0.49,0.43,0.47571428571429,1.0
83_444,0.76,0.47,0.86,0.50142857142857,0.8
83_444,0.45,0.64,0.55,0.53142857142857,1.0
83_444,0.65,0.44,0.63,0.46428571428570997,0.93333333333333
83_444,0.36,0.72,0.41,0.39428571428571,1.0
83_444,0.78,0.3,0.63,0.46285714285713997,0.73333333333333
83_444,0.42,0.73,0.45,0.52142857142857,0.73333333333333
83_444,0.82,0.46,0.7,0.44857142857143,0.93333333333333
83_444,0.79,0.37,0.54,0.42714285714286,0.8
83_444,0.34,0.64,0.48,0.43,1.0
83_444,0.73,0.65,0.42,0.6042857142857101,0.93333333333333
83_444,0.68,0.39,0.49,0.50142857142857,1.0
83_444,0.82,0.63,0.47,0.5599999999999999,0.73333333333333
83_444,0.85,0.34,0.86,0.54285714285714,0.93333333333333
83_444,0.45,0.78,0.3,0.55,1.0
83_444,0.43,0.33,0.73,0.48285714285714,0.8
83_444,0.37,0.44,0.64,0.52571428571429,0.86666666666667
83_444,0.71,0.33,0.47,0.42571428571429,0.8
83_444,0.49,0.8,0.83,0.47285714285714003,0.8
83_444,0.84,0.47,0.52,0.47285714285714003,1.0
83_444,0.83,0.53,0.4,0.53,0.73333333333333
83_444,0.74,0.87,0.7,0.55,0.86666666666667
83_444,0.77,0.45,0.57,0.49428571428571005,0.93333333333333
83_444,0.75,0.45,0.89,0.47000000000000003,1.0
83_444,0.85,0.88,0.81,0.66714285714286,0.93333333333333
83_444,0.3,0.46,0.64,0.44428571428571006,0.73333333333333
83_444,0.49,0.68,0.62,0.52714285714286,0.86666666666667
83_444,0.86,0.57,0.63,0.59714285714286,1.0
83_444,0.48,0.42,0.71,0.45142857142857,1.0
83_444,0.88,0.82,0.89,0.62571428571429,1.0
83_444,0.5,0.73,0.81,0.56428571428571,0.86666666666667
83_444,0.86,0.68,0.65,0.5599999999999999,0.8
83_444,0.59,0.43,0.74,0.5599999999999999,0.73333333333333
83_444,0.57,0.86,0.83,0.54571428571429,1.0
83_444,0.56,0.7,0.44,0.60714285714286,1.0
83_444,0.76,0.8,0.71,0.49857142857143,1.0
83_444,0.61,0.81,0.84,0.5900000000000001,0.86666666666667
83_444,0.4,0.82,0.42,0.48142857142857,1.0
83_444,0.4,0.46,0.79,0.45857142857142996,0.86666666666667
83_444,0.82,0.44,0.78,0.54857142857143,1.0
83_444,0.54,0.74,0.71,0.56285714285714,0.86666666666667
83_444,0.82,0.4,0.3,0.5728571428571401,1.0
83_444,0.42,0.31,0.51,0.42714285714286,0.73333333333333
83_444,0.48,0.47,0.53,0.47714285714286,1.0
83_444,0.68,0.54,0.56,0.52142857142857,0.93333333333333
83_444,0.57,0.85,0.7,0.6228571428571401,1.0
83_444,0.53,0.64,0.7,0.53285714285714,0.8
83_444,0.45,0.83,0.89,0.62571428571429,1.0
83_444,0.58,0.63,0.59,0.52142857142857,0.8
83_444,0.81,0.79,0.82,0.58,1.0
83_444,0.34,0.81,0.63,0.52142857142857,0.73333333333333
83_444,0.47,0.45,0.38,0.41285714285714,0.73333333333333
83_444,0.35,0.6,0.41,0.39714285714286,0.73333333333333
83_444,0.56,0.37,0.67,0.50857142857143,0.8
83_444,0.71,0.87,0.6,0.51142857142857,1.0
83_444,0.47,0.43,0.5,0.45999999999999996,0.86666666666667
83_444,0.6,0.37,0.88,0.48,1.0
83_444,0.32,0.37,0.56,0.47714285714286,0.8
83_444,0.86,0.67,0.6,0.6185714285714301,0.86666666666667
83_444,0.62,0.43,0.79,0.46857142857143,0.93333333333333
83_444,0.5,0.34,0.38,0.38714285714286,1.0
83_444,0.3,0.76,0.4,0.52,0.8
83_444,0.47,0.76,0.53,0.47857142857143,0.86666666666667
83_444,0.78,0.39,0.86,0.59714285714286,1.0
83_444,0.72,0.41,0.53,0.49428571428571005,0.73333333333333
83_444,0.66,0.63,0.35,0.43714285714286005,0.93333333333333
83_444,0.31,0.42,0.76,0.46714285714286,1.0
83_444,0.5,0.84,0.63,0.5571428571428599,1.0
83_444,0.85,0.6,0.73,0.55428571428571,1.0
83_444,0.34,0.61,0.41,0.45571428571428996,0.73333333333333
83_444,0.73,0.85,0.44,0.5742857142857101,1.0
83_444,0.36,0.66,0.47,0.47142857142857003,0.8
83_444,0.6,0.42,0.52,0.5585714285714299,1.0
83_444,0.58,0.44,0.66,0.47571428571429,1.0
83_444,0.6,0.66,0.56,0.52428571428571,1.0
83_444,0.45,0.33,0.37,0.40857142857143,0.73333333333333
83_444,0.81,0.79,0.57,0.59714285714286,1.0
83_444,0.62,0.73,0.89,0.54142857142857,0.73333333333333
83_444,0.46,0.73,0.4,0.51,0.73333333333333
83_444,0.61,0.55,0.47,0.47285714285714003,1.0
83_444,0.85,0.54,0.53,0.52142857142857,1.0
83_444,0.52,0.76,0.75,0.53428571428571,0.73333333333333
83_444,0.81,0.77,0.86,0.6371428571428601,1.0
83_444,0.77,0.55,0.6,0.5714285714285701,0.93333333333333
83_444,0.83,0.78,0.46,0.52142857142857,1.0
83_444,0.41,0.44,0.39,0.38857142857143,1.0
83_444,0.6,0.8,0.56,0.59714285714286,1.0
83_444,0.85,0.36,0.51,0.39714285714286,1.0
83_444,0.3,0.73,0.35,0.43285714285714,1.0
83_444,0.7,0.3,0.78,0.47000000000000003,1.0
83_444,0.47,0.54,0.84,0.50285714285714,0.86666666666667
83_444,0.68,0.86,0.44,0.61285714285714,0.73333333333333
83_444,0.58,0.6,0.54,0.47428571428571004,0.93333333333333
83_444,0.85,0.54,0.49,0.51714285714286,1.0
83_444,0.77,0.4,0.51,0.55142857142857,0.86666666666667
83_444,0.65,0.74,0.36,0.53857142857143,1.0
83_444,0.65,0.45,0.86,0.54,0.8
83_444,0.82,0.6,0.57,0.5671428571428601,0.86666666666667
83_444,0.42,0.49,0.32,0.41142857142857,1.0
83_444,0.85,0.86,0.84,0.63285714285714,1.0
83_444,0.89,0.81,0.8,0.62857142857143,0.93333333333333
83_444,0.77,0.38,0.59,0.48857142857143004,0.73333333333333
83_444,0.45,0.59,0.85,0.46714285714286,0.8
83_444,0.38,0.63,0.43,0.45999999999999996,0.73333333333333
83_444,0.5,0.81,0.64,0.5585714285714299,0.93333333333333
83_444,0.84,0.56,0.8,0.52857142857143,1.0
