geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
100_408,0.3,0.33,0.62,0.38714285714286,0.73333333333333
100_408,0.5,0.48,0.44,0.43571428571429005,1.0
100_408,0.47,0.87,0.33,0.52142857142857,1.0
100_408,0.43,0.77,0.87,0.5885714285714301,0.8
100_408,0.62,0.76,0.73,0.51428571428571,1.0
100_408,0.83,0.68,0.79,0.5900000000000001,1.0
100_408,0.43,0.62,0.8,0.51857142857143,1.0
100_408,0.4,0.69,0.54,0.42000000000000004,0.73333333333333
100_408,0.81,0.68,0.35,0.53,1.0
100_408,0.58,0.42,0.61,0.5585714285714299,0.86666666666667
100_408,0.57,0.77,0.63,0.57714285714286,0.73333333333333
100_408,0.67,0.86,0.48,0.52142857142857,1.0
100_408,0.54,0.67,0.79,0.52714285714286,0.93333333333333
100_408,0.84,0.39,0.77,0.49000000000000005,0.93333333333333
100_408,0.83,0.62,0.4,0.58,1.0
100_408,0.44,0.61,0.56,0.57714285714286,0.86666666666667
100_408,0.58,0.57,0.66,0.51428571428571,1.0
100_408,0.32,0.48,0.45,0.47857142857143,1.0
100_408,0.35,0.65,0.62,0.51428571428571,0.93333333333333
100_408,0.63,0.69,0.6,0.51571428571429,0.8
100_408,0.68,0.75,0.65,0.48714285714286004,1.0
100_408,0.44,0.41,0.61,0.45285714285714,0.8
100_408,0.85,0.35,0.34,0.42000000000000004,0.86666666666667
100_408,0.82,0.47,0.75,0.47571428571429,1.0
100_408,0.76,0.4,0.46,0.50571428571429,0.8
100_408,0.69,0.42,0.3,0.52,0.73333333333333
100_408,0.59,0.49,0.43,0.52142857142857,1.0
100_408,0.77,0.57,0.39,0.54285714285714,0.8
100_408,0.78,0.74,0.46,0.55428571428571,0.73333333333333
100_408,0.32,0.33,0.5,0.34714285714286003,0.73333333333333
100_408,0.7,0.3,0.76,0.44142857142857006,0.8
100_408,0.61,0.37,0.37,0.42142857142857004,1.0
100_408,0.38,0.42,0.59,0.5571428571428599,1.0
100_408,0.34,0.31,0.86,0.45714285714285996,1.0
100_408,0.83,0.31,0.61,0.54285714285714,1.0
100_408,0.64,0.88,0.42,0.5585714285714299,0.86666666666667
100_408,0.39,0.35,0.59,0.47714285714286,1.0
100_408,0.81,0.81,0.41,0.5571428571428599,0.93333333333333
