geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
87_443,0.72,0.59,0.54,0.55428571428571,0.8
87_443,0.84,0.6,0.76,0.53428571428571,0.73333333333333
87_443,0.57,0.62,0.62,0.6014285714285701,1.0
87_443,0.33,0.56,0.57,0.50857142857143,1.0
87_443,0.38,0.71,0.48,0.52285714285714,1.0
87_443,0.57,0.65,0.85,0.58428571428571,1.0
87_443,0.88,0.62,0.32,0.51571428571429,0.93333333333333
87_443,0.43,0.7,0.71,0.49428571428571005,1.0
87_443,0.82,0.83,0.62,0.5685714285714301,1.0
87_443,0.4,0.51,0.35,0.47428571428571004,0.86666666666667
87_443,0.43,0.7,0.64,0.5685714285714301,1.0
87_443,0.57,0.5,0.52,0.53714285714286,1.0
87_443,0.48,0.69,0.69,0.51857142857143,0.86666666666667
87_443,0.89,0.56,0.54,0.50142857142857,1.0
87_443,0.45,0.3,0.31,0.43285714285714,0.93333333333333
87_443,0.79,0.8,0.58,0.52142857142857,1.0
87_443,0.44,0.32,0.64,0.51,1.0
87_443,0.7,0.55,0.75,0.53428571428571,1.0
87_443,0.4,0.73,0.59,0.40142857142857,0.8
87_443,0.71,0.3,0.75,0.51571428571429,0.73333333333333
87_443,0.89,0.59,0.63,0.53571428571429,1.0
87_443,0.74,0.45,0.62,0.48714285714286004,0.8
87_443,0.72,0.85,0.46,0.5928571428571401,1.0
87_443,0.6,0.53,0.71,0.48571428571429004,0.73333333333333
87_443,0.69,0.4,0.6,0.53,1.0
87_443,0.63,0.69,0.47,0.56285714285714,1.0
87_443,0.51,0.49,0.4,0.51285714285714,1.0
87_443,0.53,0.62,0.71,0.56285714285714,0.86666666666667
87_443,0.35,0.46,0.57,0.45,1.0
87_443,0.68,0.89,0.54,0.5885714285714301,0.93333333333333
87_443,0.46,0.49,0.89,0.45428571428571,1.0
87_443,0.43,0.47,0.66,0.49000000000000005,1.0
87_443,0.61,0.75,0.89,0.62857142857143,0.73333333333333
87_443,0.32,0.84,0.35,0.43428571428571,1.0
