geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
79_429,0.67,0.3,0.54,0.48571428571429004,0.93333333333333
79_429,0.66,0.47,0.33,0.44285714285714006,1.0
79_429,0.5,0.45,0.59,0.49285714285714005,0.73333333333333
79_429,0.77,0.78,0.74,0.61,0.8
79_429,0.46,0.57,0.79,0.52571428571429,0.73333333333333
79_429,0.48,0.44,0.77,0.46571428571429,1.0
79_429,0.34,0.84,0.35,0.51714285714286,0.93333333333333
79_429,0.33,0.36,0.55,0.43142857142857,0.93333333333333
79_429,0.78,0.61,0.77,0.52714285714286,1.0
79_429,0.56,0.77,0.5,0.49571428571429,0.93333333333333
79_429,0.88,0.78,0.76,0.61285714285714,1.0
79_429,0.64,0.31,0.64,0.48714285714286004,0.8
79_429,0.79,0.52,0.48,0.53428571428571,1.0
79_429,0.59,0.88,0.3,0.49714285714286,0.8
79_429,0.44,0.82,0.84,0.55285714285714,1.0
79_429,0.86,0.39,0.39,0.49571428571429,0.93333333333333
79_429,0.44,0.67,0.67,0.46142857142856997,0.93333333333333
79_429,0.49,0.73,0.75,0.6442857142857101,0.73333333333333
79_429,0.73,0.56,0.47,0.52285714285714,1.0
79_429,0.75,0.6,0.54,0.5942857142857101,1.0
79_429,0.41,0.36,0.52,0.42000000000000004,0.93333333333333
79_429,0.56,0.84,0.45,0.54857142857143,1.0
79_429,0.77,0.88,0.73,0.54142857142857,0.73333333333333
79_429,0.55,0.34,0.76,0.46285714285713997,1.0
79_429,0.62,0.65,0.37,0.48714285714286004,1.0
79_429,0.36,0.72,0.3,0.5,1.0
79_429,0.63,0.75,0.34,0.5742857142857101,1.0
79_429,0.39,0.41,0.74,0.50142857142857,0.73333333333333
79_429,0.81,0.31,0.45,0.49428571428571005,1.0
79_429,0.5,0.59,0.8,0.6228571428571401,0.8
79_429,0.3,0.45,0.67,0.49428571428571005,0.8
79_429,0.79,0.46,0.7,0.48,0.86666666666667
79_429,0.31,0.31,0.62,0.44142857142857006,0.93333333333333
79_429,0.86,0.5,0.42,0.40285714285714,1.0
79_429,0.61,0.38,0.69,0.44428571428571006,0.73333333333333
79_429,0.37,0.69,0.47,0.42000000000000004,0.8
79_429,0.39,0.79,0.37,0.44428571428571006,1.0
79_429,0.37,0.47,0.87,0.55142857142857,1.0
79_429,0.86,0.84,0.8,0.52571428571429,0.86666666666667
79_429,0.7,0.4,0.8,0.49428571428571005,0.93333333333333
79_429,0.79,0.61,0.7,0.55,0.93333333333333
79_429,0.38,0.55,0.58,0.50714285714286,1.0
79_429,0.49,0.86,0.56,0.54571428571429,0.86666666666667
79_429,0.57,0.38,0.66,0.42428571428571005,1.0
79_429,0.68,0.44,0.78,0.48857142857143004,0.8
79_429,0.72,0.38,0.41,0.50857142857143,1.0
79_429,0.7,0.52,0.44,0.48285714285714,1.0
79_429,0.69,0.5,0.53,0.5585714285714299,0.73333333333333
79_429,0.48,0.86,0.88,0.50428571428571,1.0
79_429,0.71,0.51,0.32,0.47428571428571004,0.8
79_429,0.32,0.53,0.88,0.5942857142857101,1.0
79_429,0.34,0.5,0.71,0.46571428571429,0.8
79_429,0.38,0.42,0.42,0.40142857142857,0.8
79_429,0.38,0.74,0.44,0.44285714285714006,1.0
79_429,0.66,0.67,0.39,0.45714285714285996,0.93333333333333
79_429,0.75,0.4,0.74,0.5599999999999999,1.0
79_429,0.65,0.41,0.62,0.45428571428571,1.0
79_429,0.35,0.88,0.72,0.5714285714285701,0.93333333333333
79_429,0.48,0.58,0.35,0.45714285714285996,1.0
79_429,0.57,0.76,0.78,0.54285714285714,1.0
79_429,0.58,0.55,0.4,0.43142857142857,0.73333333333333
79_429,0.58,0.48,0.73,0.5700000000000001,0.93333333333333
79_429,0.68,0.46,0.66,0.5599999999999999,1.0
79_429,0.44,0.5,0.54,0.53571428571429,0.93333333333333
79_429,0.88,0.82,0.71,0.6242857142857101,1.0
79_429,0.7,0.8,0.47,0.53428571428571,0.86666666666667
79_429,0.52,0.48,0.33,0.46142857142856997,0.8
79_429,0.53,0.66,0.74,0.51142857142857,0.73333333333333
79_429,0.5,0.67,0.86,0.51857142857143,1.0
79_429,0.65,0.32,0.7,0.52714285714286,0.93333333333333
79_429,0.83,0.3,0.36,0.42857142857143,1.0
79_429,0.77,0.82,0.81,0.5585714285714299,1.0
79_429,0.32,0.4,0.74,0.53714285714286,1.0
79_429,0.67,0.45,0.76,0.53428571428571,0.73333333333333
79_429,0.51,0.82,0.53,0.53285714285714,0.73333333333333
79_429,0.85,0.35,0.74,0.5571428571428599,0.86666666666667
79_429,0.33,0.86,0.82,0.51857142857143,1.0
79_429,0.74,0.55,0.88,0.48857142857143004,1.0
79_429,0.78,0.6,0.77,0.52714285714286,0.73333333333333
79_429,0.34,0.58,0.72,0.48714285714286004,1.0
79_429,0.8,0.63,0.85,0.5599999999999999,0.93333333333333
79_429,0.51,0.44,0.84,0.53285714285714,0.86666666666667
79_429,0.78,0.44,0.56,0.42714285714286,0.93333333333333
79_429,0.68,0.75,0.42,0.54714285714286,1.0
79_429,0.74,0.75,0.37,0.49428571428571005,1.0
79_429,0.41,0.54,0.55,0.38285714285714,0.73333333333333
79_429,0.68,0.73,0.72,0.5557142857142899,1.0
79_429,0.84,0.81,0.56,0.54285714285714,0.73333333333333
79_429,0.5,0.59,0.44,0.50142857142857,1.0
79_429,0.65,0.62,0.45,0.47000000000000003,1.0
79_429,0.86,0.73,0.8,0.51428571428571,0.73333333333333
79_429,0.5,0.4,0.41,0.41571428571429003,0.73333333333333
79_429,0.54,0.85,0.45,0.46571428571429,0.86666666666667
79_429,0.84,0.51,0.49,0.55428571428571,1.0
79_429,0.33,0.4,0.68,0.40857142857143,0.73333333333333
79_429,0.58,0.52,0.44,0.46142857142856997,1.0
79_429,0.39,0.49,0.41,0.39571428571429,0.86666666666667
79_429,0.84,0.73,0.5,0.51857142857143,1.0
79_429,0.63,0.41,0.64,0.47285714285714003,1.0
79_429,0.59,0.65,0.7,0.5671428571428601,1.0
79_429,0.76,0.74,0.52,0.5900000000000001,1.0
79_429,0.58,0.67,0.51,0.50571428571429,0.8
79_429,0.74,0.47,0.88,0.51714285714286,1.0
79_429,0.66,0.89,0.45,0.54714285714286,0.86666666666667
79_429,0.68,0.41,0.8,0.51,1.0
79_429,0.63,0.43,0.49,0.53,1.0
79_429,0.36,0.71,0.78,0.53142857142857,1.0
79_429,0.33,0.33,0.49,0.42857142857143,0.93333333333333
79_429,0.86,0.31,0.35,0.47428571428571004,0.8
79_429,0.61,0.45,0.85,0.58142857142857,0.8
79_429,0.43,0.66,0.8,0.54428571428571,0.93333333333333
79_429,0.58,0.55,0.49,0.47285714285714003,1.0
79_429,0.47,0.68,0.79,0.46285714285713997,1.0
79_429,0.72,0.5,0.64,0.6000000000000001,1.0
79_429,0.68,0.59,0.54,0.48857142857143004,1.0
79_429,0.49,0.42,0.56,0.37000000000000005,0.86666666666667
79_429,0.41,0.58,0.68,0.50714285714286,1.0
79_429,0.77,0.52,0.49,0.5914285714285701,0.73333333333333
79_429,0.62,0.7,0.62,0.53571428571429,1.0
79_429,0.59,0.5,0.66,0.47000000000000003,0.8
79_429,0.53,0.35,0.6,0.49285714285714005,0.8
79_429,0.75,0.45,0.51,0.52857142857143,0.86666666666667
79_429,0.76,0.31,0.3,0.43428571428571,0.86666666666667
