geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
111_424,0.64,0.41,0.59,0.48857142857143004,0.8
111_424,0.45,0.74,0.36,0.45142857142857,0.93333333333333
111_424,0.7,0.89,0.39,0.52142857142857,0.8
111_424,0.67,0.74,0.44,0.48428571428571,0.73333333333333
111_424,0.4,0.38,0.85,0.47285714285714003,1.0
111_424,0.78,0.55,0.39,0.49714285714286,0.86666666666667
111_424,0.6,0.54,0.33,0.51571428571429,1.0
111_424,0.4,0.54,0.64,0.49000000000000005,1.0
111_424,0.55,0.7,0.67,0.49428571428571005,0.8
111_424,0.87,0.62,0.7,0.5871428571428601,1.0
111_424,0.75,0.44,0.72,0.51714285714286,0.86666666666667
111_424,0.65,0.64,0.66,0.5714285714285701,1.0
111_424,0.38,0.81,0.38,0.52714285714286,1.0
111_424,0.88,0.47,0.89,0.57571428571429,0.8
111_424,0.49,0.78,0.48,0.49142857142857005,1.0
111_424,0.56,0.63,0.59,0.51285714285714,1.0
111_424,0.55,0.49,0.6,0.5685714285714301,0.86666666666667
111_424,0.33,0.58,0.85,0.49285714285714005,0.86666666666667
111_424,0.78,0.85,0.64,0.6042857142857101,1.0
111_424,0.77,0.7,0.74,0.5928571428571401,0.86666666666667
111_424,0.72,0.86,0.35,0.5885714285714301,1.0
111_424,0.68,0.48,0.3,0.41428571428571,1.0
111_424,0.79,0.3,0.31,0.46857142857143,0.73333333333333
111_424,0.5,0.44,0.46,0.45,0.93333333333333
111_424,0.89,0.57,0.41,0.52714285714286,0.86666666666667
111_424,0.86,0.79,0.41,0.46857142857143,0.93333333333333
111_424,0.7,0.57,0.51,0.40142857142857,0.93333333333333
111_424,0.76,0.84,0.31,0.48285714285714,0.8
111_424,0.64,0.76,0.52,0.51571428571429,0.73333333333333
111_424,0.54,0.51,0.88,0.52428571428571,1.0
111_424,0.58,0.4,0.73,0.45142857142857,1.0
111_424,0.47,0.45,0.52,0.46857142857143,1.0
111_424,0.69,0.51,0.61,0.54285714285714,0.8
111_424,0.38,0.77,0.3,0.42000000000000004,0.8
111_424,0.65,0.3,0.79,0.52857142857143,0.73333333333333
111_424,0.64,0.73,0.64,0.52714285714286,1.0
111_424,0.82,0.61,0.8,0.6028571428571401,1.0
111_424,0.38,0.44,0.8,0.51428571428571,0.93333333333333
111_424,0.48,0.42,0.78,0.43571428571429005,0.8
111_424,0.86,0.34,0.55,0.54,0.73333333333333
111_424,0.41,0.36,0.64,0.39,1.0
111_424,0.45,0.49,0.35,0.48142857142857,0.86666666666667
111_424,0.85,0.8,0.8,0.55428571428571,1.0
111_424,0.85,0.57,0.54,0.5599999999999999,0.73333333333333
111_424,0.66,0.82,0.74,0.6200000000000001,0.93333333333333
111_424,0.54,0.32,0.6,0.43714285714286005,1.0
111_424,0.4,0.32,0.75,0.37714285714286006,1.0
111_424,0.84,0.76,0.51,0.56428571428571,0.93333333333333
111_424,0.73,0.86,0.89,0.6042857142857101,0.73333333333333
111_424,0.67,0.54,0.82,0.52714285714286,0.93333333333333
111_424,0.34,0.78,0.79,0.52571428571429,1.0
111_424,0.74,0.76,0.38,0.55428571428571,0.8
111_424,0.67,0.43,0.33,0.49714285714286,0.8
111_424,0.41,0.85,0.7,0.44428571428571006,0.93333333333333
111_424,0.39,0.62,0.78,0.45999999999999996,1.0
111_424,0.47,0.88,0.73,0.5900000000000001,0.86666666666667
111_424,0.51,0.54,0.47,0.44142857142857006,0.93333333333333
111_424,0.5,0.55,0.72,0.45714285714285996,0.8
111_424,0.58,0.46,0.48,0.44857142857143,0.93333333333333
111_424,0.42,0.36,0.37,0.41,0.73333333333333
111_424,0.78,0.68,0.34,0.49000000000000005,0.86666666666667
111_424,0.53,0.7,0.38,0.52428571428571,0.93333333333333
111_424,0.6,0.82,0.53,0.48857142857143004,0.86666666666667
111_424,0.87,0.6,0.8,0.5857142857142901,1.0
111_424,0.46,0.74,0.89,0.46142857142856997,1.0
111_424,0.84,0.32,0.83,0.52142857142857,0.93333333333333
111_424,0.54,0.79,0.32,0.48285714285714,1.0
111_424,0.52,0.37,0.53,0.50714285714286,0.8
