geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
101_438,0.58,0.3,0.57,0.41,0.73333333333333
101_438,0.5,0.35,0.49,0.44000000000000006,1.0
101_438,0.61,0.33,0.78,0.46428571428570997,0.8
101_438,0.73,0.49,0.67,0.51428571428571,0.93333333333333
101_438,0.65,0.31,0.52,0.47285714285714003,1.0
101_438,0.87,0.32,0.78,0.5557142857142899,1.0
101_438,0.46,0.57,0.52,0.45142857142857,1.0
101_438,0.39,0.33,0.39,0.45428571428571,1.0
101_438,0.77,0.3,0.45,0.48,1.0
101_438,0.57,0.81,0.47,0.48428571428571,0.93333333333333
101_438,0.72,0.63,0.87,0.60714285714286,0.86666666666667
101_438,0.37,0.33,0.58,0.45999999999999996,1.0
101_438,0.56,0.31,0.73,0.5714285714285701,0.73333333333333
101_438,0.53,0.75,0.54,0.47571428571429,0.73333333333333
101_438,0.33,0.89,0.8,0.52,1.0
101_438,0.51,0.72,0.39,0.46857142857143,0.93333333333333
101_438,0.76,0.76,0.69,0.50857142857143,1.0
101_438,0.61,0.59,0.31,0.44142857142857006,1.0
101_438,0.82,0.5,0.37,0.45857142857142996,0.8
101_438,0.42,0.74,0.48,0.49000000000000005,1.0
101_438,0.3,0.34,0.68,0.46142857142856997,1.0
101_438,0.52,0.55,0.58,0.51285714285714,1.0
101_438,0.72,0.76,0.56,0.47142857142857003,0.73333333333333
101_438,0.82,0.53,0.61,0.5,0.73333333333333
101_438,0.65,0.34,0.58,0.49428571428571005,0.86666666666667
101_438,0.88,0.76,0.87,0.6028571428571401,1.0
101_438,0.31,0.42,0.3,0.39142857142857,1.0
101_438,0.64,0.42,0.44,0.40285714285714,1.0
101_438,0.39,0.46,0.89,0.54714285714286,1.0
101_438,0.77,0.56,0.76,0.5671428571428601,1.0
101_438,0.81,0.68,0.81,0.54428571428571,1.0
101_438,0.36,0.74,0.3,0.42571428571429,0.8
101_438,0.7,0.42,0.69,0.5685714285714301,1.0
101_438,0.87,0.55,0.49,0.58285714285714,1.0
101_438,0.34,0.84,0.39,0.40285714285714,1.0
101_438,0.38,0.55,0.74,0.50285714285714,0.73333333333333
101_438,0.8,0.73,0.63,0.6042857142857101,0.86666666666667
101_438,0.65,0.57,0.73,0.53142857142857,1.0
101_438,0.54,0.63,0.7,0.53428571428571,0.8
101_438,0.57,0.64,0.54,0.50714285714286,1.0
101_438,0.35,0.87,0.89,0.49714285714286,0.73333333333333
101_438,0.82,0.81,0.73,0.52428571428571,0.8
101_438,0.37,0.75,0.6,0.54714285714286,0.93333333333333
101_438,0.38,0.84,0.41,0.52,0.8
101_438,0.38,0.54,0.39,0.45285714285714,1.0
101_438,0.59,0.3,0.45,0.41857142857143004,0.86666666666667
101_438,0.36,0.39,0.37,0.48428571428571,1.0
101_438,0.46,0.68,0.74,0.50428571428571,1.0
101_438,0.88,0.76,0.59,0.5599999999999999,0.93333333333333
101_438,0.58,0.82,0.41,0.53857142857143,0.86666666666667
101_438,0.6,0.83,0.54,0.49142857142857005,0.8
101_438,0.54,0.33,0.69,0.50285714285714,1.0
101_438,0.57,0.33,0.83,0.48714285714286004,0.93333333333333
101_438,0.6,0.74,0.31,0.55285714285714,1.0
101_438,0.75,0.71,0.38,0.53571428571429,0.86666666666667
101_438,0.48,0.73,0.52,0.46857142857143,1.0
101_438,0.71,0.39,0.37,0.40285714285714,0.93333333333333
101_438,0.82,0.63,0.6,0.50428571428571,0.93333333333333
101_438,0.37,0.45,0.66,0.46285714285713997,0.86666666666667
101_438,0.76,0.56,0.48,0.47428571428571004,0.8
101_438,0.38,0.52,0.82,0.52428571428571,1.0
101_438,0.84,0.43,0.64,0.5728571428571401,0.73333333333333
101_438,0.36,0.5,0.75,0.50857142857143,1.0
101_438,0.4,0.34,0.5,0.39428571428571,1.0
101_438,0.33,0.54,0.54,0.49714285714286,1.0
101_438,0.45,0.76,0.44,0.56285714285714,1.0
101_438,0.58,0.31,0.41,0.46285714285713997,1.0
101_438,0.63,0.38,0.39,0.50857142857143,0.93333333333333
101_438,0.72,0.38,0.5,0.50285714285714,0.93333333333333
101_438,0.58,0.75,0.54,0.49428571428571005,1.0
101_438,0.36,0.85,0.43,0.48714285714286004,0.8
101_438,0.82,0.32,0.74,0.63,1.0
101_438,0.79,0.44,0.78,0.6428571428571401,0.73333333333333
101_438,0.69,0.77,0.87,0.5685714285714301,1.0
101_438,0.84,0.3,0.77,0.51142857142857,0.93333333333333
101_438,0.33,0.48,0.59,0.50857142857143,1.0
101_438,0.38,0.39,0.69,0.49571428571429,0.86666666666667
101_438,0.77,0.41,0.86,0.6200000000000001,0.93333333333333
101_438,0.3,0.51,0.42,0.45142857142857,0.73333333333333
101_438,0.31,0.78,0.62,0.5900000000000001,0.93333333333333
101_438,0.37,0.47,0.72,0.50571428571429,1.0
101_438,0.62,0.89,0.66,0.56571428571429,0.73333333333333
101_438,0.33,0.37,0.87,0.5728571428571401,0.86666666666667
101_438,0.62,0.4,0.87,0.48142857142857,0.86666666666667
101_438,0.83,0.7,0.48,0.5571428571428599,0.8
101_438,0.84,0.83,0.35,0.57571428571429,0.93333333333333
101_438,0.71,0.59,0.55,0.51285714285714,1.0
101_438,0.45,0.37,0.33,0.35714285714286004,0.93333333333333
101_438,0.78,0.53,0.46,0.47000000000000003,0.93333333333333
101_438,0.43,0.52,0.37,0.38285714285714,1.0
101_438,0.58,0.62,0.48,0.5728571428571401,1.0
101_438,0.44,0.8,0.47,0.52142857142857,1.0
101_438,0.3,0.78,0.68,0.47857142857143,0.93333333333333
101_438,0.67,0.82,0.81,0.51142857142857,1.0
101_438,0.34,0.47,0.86,0.45142857142857,0.93333333333333
101_438,0.83,0.48,0.75,0.45142857142857,0.93333333333333
101_438,0.55,0.33,0.83,0.41,0.86666666666667
101_438,0.88,0.67,0.44,0.48428571428571,1.0
101_438,0.72,0.89,0.5,0.53142857142857,1.0
101_438,0.88,0.54,0.59,0.48,0.93333333333333
101_438,0.71,0.49,0.36,0.45142857142857,0.8
101_438,0.76,0.8,0.58,0.56571428571429,0.86666666666667
101_438,0.4,0.65,0.46,0.47857142857143,1.0
101_438,0.36,0.64,0.79,0.51428571428571,0.8
101_438,0.32,0.69,0.61,0.50285714285714,0.86666666666667
101_438,0.37,0.74,0.52,0.47000000000000003,0.73333333333333
101_438,0.6,0.64,0.34,0.56428571428571,1.0
101_438,0.59,0.56,0.32,0.45999999999999996,0.73333333333333
101_438,0.6,0.73,0.85,0.5685714285714301,1.0
101_438,0.7,0.66,0.86,0.46714285714286,1.0
101_438,0.83,0.86,0.43,0.58285714285714,0.73333333333333
101_438,0.47,0.65,0.57,0.47714285714286,0.93333333333333
101_438,0.83,0.39,0.84,0.46142857142856997,0.93333333333333
101_438,0.53,0.43,0.85,0.5571428571428599,1.0
101_438,0.81,0.72,0.8,0.61142857142857,0.8
101_438,0.77,0.41,0.34,0.51571428571429,0.86666666666667
