geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
101_408,0.79,0.41,0.89,0.50857142857143,0.73333333333333
101_408,0.51,0.32,0.4,0.43,0.8
101_408,0.78,0.89,0.63,0.65571428571429,0.86666666666667
101_408,0.67,0.78,0.37,0.47285714285714003,1.0
101_408,0.37,0.87,0.85,0.5928571428571401,0.8
101_408,0.33,0.88,0.66,0.50857142857143,0.93333333333333
101_408,0.64,0.78,0.52,0.52142857142857,0.73333333333333
101_408,0.52,0.75,0.79,0.55285714285714,1.0
101_408,0.89,0.87,0.38,0.46428571428570997,0.86666666666667
101_408,0.83,0.67,0.45,0.56428571428571,0.73333333333333
101_408,0.42,0.52,0.57,0.51,1.0
101_408,0.45,0.76,0.39,0.49000000000000005,0.8
101_408,0.54,0.52,0.56,0.51285714285714,0.93333333333333
101_408,0.8,0.51,0.86,0.54714285714286,1.0
101_408,0.75,0.34,0.39,0.49571428571429,1.0
101_408,0.5,0.84,0.46,0.47857142857143,1.0
101_408,0.71,0.59,0.56,0.5942857142857101,1.0
101_408,0.86,0.63,0.74,0.5871428571428601,0.73333333333333
101_408,0.5,0.66,0.65,0.48142857142857,0.73333333333333
101_408,0.44,0.54,0.62,0.45428571428571,0.73333333333333
101_408,0.76,0.5,0.68,0.52142857142857,0.86666666666667
101_408,0.76,0.78,0.86,0.54428571428571,0.86666666666667
101_408,0.86,0.55,0.8,0.5942857142857101,1.0
101_408,0.69,0.4,0.46,0.48857142857143004,0.86666666666667
101_408,0.42,0.35,0.46,0.43428571428571,1.0
101_408,0.86,0.33,0.53,0.43142857142857,0.8
101_408,0.42,0.48,0.87,0.47714285714286,1.0
101_408,0.48,0.36,0.41,0.43714285714286005,0.8
101_408,0.68,0.45,0.51,0.53142857142857,0.86666666666667
101_408,0.66,0.68,0.72,0.61428571428571,0.73333333333333
101_408,0.85,0.67,0.49,0.50428571428571,0.86666666666667
