geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
100_440,0.3,0.3,0.5,0.33714285714286,1.0
100_440,0.8,0.49,0.76,0.49000000000000005,0.86666666666667
100_440,0.65,0.81,0.45,0.55285714285714,1.0
100_440,0.84,0.5,0.31,0.48,0.86666666666667
100_440,0.46,0.77,0.37,0.48571428571429004,1.0
100_440,0.67,0.62,0.85,0.56571428571429,0.8
100_440,0.31,0.52,0.36,0.35142857142857004,0.73333333333333
100_440,0.69,0.88,0.67,0.61,0.73333333333333
100_440,0.56,0.55,0.49,0.50285714285714,0.86666666666667
100_440,0.35,0.33,0.32,0.48714285714286004,1.0
100_440,0.84,0.62,0.58,0.49000000000000005,1.0
100_440,0.5,0.41,0.82,0.45571428571428996,0.8
100_440,0.44,0.55,0.57,0.49857142857143,0.8
100_440,0.32,0.49,0.44,0.39714285714286,1.0
100_440,0.43,0.57,0.59,0.50428571428571,1.0
100_440,0.66,0.32,0.36,0.47857142857143,1.0
100_440,0.6,0.58,0.86,0.52,0.73333333333333
100_440,0.31,0.89,0.46,0.50285714285714,0.86666666666667
100_440,0.41,0.69,0.74,0.52571428571429,0.86666666666667
100_440,0.76,0.87,0.47,0.47571428571429,0.86666666666667
100_440,0.36,0.51,0.31,0.47714285714286,0.93333333333333
100_440,0.39,0.55,0.31,0.43857142857143006,1.0
100_440,0.69,0.57,0.7,0.5571428571428599,0.86666666666667
100_440,0.41,0.65,0.81,0.5685714285714301,0.93333333333333
100_440,0.71,0.8,0.6,0.59714285714286,0.8
100_440,0.83,0.38,0.89,0.54285714285714,1.0
100_440,0.51,0.77,0.74,0.58,0.73333333333333
100_440,0.52,0.46,0.6,0.42714285714286,0.86666666666667
100_440,0.84,0.38,0.48,0.48142857142857,1.0
100_440,0.74,0.89,0.68,0.5571428571428599,1.0
100_440,0.53,0.66,0.53,0.44857142857143,1.0
100_440,0.59,0.84,0.44,0.42857142857143,0.73333333333333
100_440,0.35,0.4,0.51,0.50571428571429,0.93333333333333
100_440,0.52,0.38,0.6,0.48,1.0
100_440,0.61,0.37,0.4,0.49000000000000005,1.0
100_440,0.78,0.86,0.85,0.55285714285714,1.0
100_440,0.68,0.37,0.39,0.49000000000000005,0.93333333333333
100_440,0.38,0.85,0.52,0.41714285714286004,1.0
100_440,0.62,0.46,0.69,0.53571428571429,0.73333333333333
100_440,0.56,0.44,0.88,0.56571428571429,1.0
100_440,0.83,0.32,0.65,0.57571428571429,0.86666666666667
100_440,0.79,0.57,0.59,0.5571428571428599,1.0
100_440,0.52,0.31,0.46,0.32714285714286007,1.0
100_440,0.84,0.52,0.85,0.59714285714286,1.0
100_440,0.4,0.4,0.63,0.48285714285714,0.8
100_440,0.46,0.4,0.83,0.50857142857143,0.93333333333333
100_440,0.34,0.76,0.5,0.44714285714286,1.0
100_440,0.84,0.65,0.66,0.5742857142857101,0.86666666666667
100_440,0.75,0.51,0.64,0.50571428571429,0.73333333333333
100_440,0.84,0.53,0.55,0.46142857142856997,0.86666666666667
100_440,0.48,0.51,0.89,0.47857142857143,0.8
100_440,0.86,0.47,0.75,0.51428571428571,0.93333333333333
100_440,0.79,0.73,0.34,0.53571428571429,1.0
100_440,0.4,0.88,0.37,0.45142857142857,0.86666666666667
100_440,0.83,0.72,0.89,0.61,1.0
100_440,0.82,0.54,0.87,0.5728571428571401,0.8
100_440,0.32,0.43,0.31,0.47571428571429,1.0
100_440,0.63,0.68,0.44,0.49714285714286,0.93333333333333
100_440,0.52,0.64,0.71,0.54285714285714,1.0
100_440,0.41,0.77,0.66,0.5871428571428601,1.0
100_440,0.79,0.71,0.42,0.55,0.93333333333333
100_440,0.77,0.58,0.64,0.50571428571429,1.0
100_440,0.8,0.77,0.81,0.51571428571429,0.93333333333333
100_440,0.55,0.77,0.51,0.44714285714286,0.8
100_440,0.72,0.77,0.81,0.67285714285714,0.93333333333333
100_440,0.83,0.38,0.75,0.47857142857143,0.8
100_440,0.75,0.48,0.89,0.58285714285714,1.0
100_440,0.7,0.39,0.8,0.56571428571429,0.73333333333333
100_440,0.38,0.63,0.51,0.42714285714286,1.0
100_440,0.83,0.77,0.35,0.54857142857143,0.8
100_440,0.58,0.47,0.79,0.51714285714286,1.0
100_440,0.49,0.56,0.56,0.41857142857143004,0.86666666666667
100_440,0.31,0.46,0.51,0.50285714285714,0.73333333333333
100_440,0.82,0.67,0.49,0.52857142857143,1.0
100_440,0.64,0.61,0.39,0.48,0.93333333333333
100_440,0.39,0.31,0.43,0.39428571428571,1.0
100_440,0.63,0.63,0.76,0.55,0.73333333333333
100_440,0.31,0.51,0.67,0.44857142857143,0.93333333333333
100_440,0.66,0.7,0.81,0.5728571428571401,0.73333333333333
100_440,0.53,0.87,0.41,0.53857142857143,1.0
100_440,0.77,0.41,0.88,0.52,0.86666666666667
100_440,0.87,0.77,0.32,0.48857142857143004,0.8
100_440,0.86,0.62,0.41,0.5742857142857101,0.93333333333333
100_440,0.7,0.62,0.69,0.55285714285714,1.0
100_440,0.8,0.39,0.72,0.49285714285714005,0.93333333333333
100_440,0.52,0.83,0.52,0.51857142857143,1.0
100_440,0.48,0.35,0.33,0.45857142857142996,0.8
