geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
74_432,0.87,0.32,0.85,0.5857142857142901,1.0
74_432,0.6,0.73,0.83,0.5,1.0
74_432,0.46,0.37,0.39,0.44000000000000006,0.73333333333333
74_432,0.89,0.38,0.66,0.47428571428571004,0.73333333333333
74_432,0.31,0.33,0.69,0.43142857142857,1.0
74_432,0.58,0.31,0.62,0.45857142857142996,0.73333333333333
74_432,0.3,0.67,0.45,0.47142857142857003,1.0
74_432,0.76,0.77,0.7,0.5900000000000001,0.93333333333333
74_432,0.33,0.42,0.79,0.42428571428571005,1.0
74_432,0.61,0.75,0.36,0.44000000000000006,1.0
74_432,0.85,0.89,0.67,0.54,1.0
74_432,0.82,0.62,0.84,0.6028571428571401,0.86666666666667
74_432,0.82,0.88,0.71,0.71,1.0
74_432,0.7,0.57,0.68,0.49142857142857005,0.86666666666667
74_432,0.88,0.5,0.58,0.50857142857143,1.0
74_432,0.31,0.59,0.75,0.48285714285714,0.8
74_432,0.65,0.48,0.49,0.42142857142857004,1.0
74_432,0.66,0.32,0.62,0.48,0.93333333333333
74_432,0.8,0.53,0.63,0.55428571428571,1.0
74_432,0.6,0.55,0.7,0.5728571428571401,0.73333333333333
74_432,0.41,0.45,0.84,0.49571428571429,1.0
74_432,0.7,0.52,0.61,0.48571428571429004,0.8
74_432,0.38,0.62,0.44,0.45,0.73333333333333
74_432,0.81,0.42,0.55,0.46857142857143,0.8
74_432,0.44,0.31,0.49,0.39571428571429,0.86666666666667
74_432,0.8,0.81,0.34,0.58142857142857,0.8
74_432,0.49,0.3,0.66,0.43714285714286005,0.73333333333333
74_432,0.56,0.36,0.76,0.52714285714286,0.73333333333333
74_432,0.76,0.67,0.55,0.51571428571429,1.0
74_432,0.71,0.88,0.72,0.56571428571429,0.93333333333333
74_432,0.3,0.6,0.54,0.47428571428571004,0.86666666666667
74_432,0.6,0.47,0.32,0.44428571428571006,1.0
74_432,0.45,0.65,0.87,0.51142857142857,1.0
74_432,0.34,0.79,0.35,0.54571428571429,1.0
74_432,0.46,0.32,0.56,0.44142857142857006,0.8
74_432,0.5,0.37,0.44,0.45142857142857,1.0
74_432,0.4,0.55,0.73,0.44285714285714006,0.73333333333333
74_432,0.55,0.75,0.86,0.57714285714286,1.0
74_432,0.6,0.4,0.47,0.45285714285714,0.86666666666667
74_432,0.83,0.76,0.31,0.61428571428571,0.86666666666667
74_432,0.33,0.41,0.5,0.48428571428571,1.0
74_432,0.82,0.48,0.3,0.5571428571428599,1.0
74_432,0.57,0.77,0.77,0.65857142857143,1.0
74_432,0.5,0.69,0.56,0.48285714285714,0.86666666666667
74_432,0.52,0.35,0.46,0.42857142857143,1.0
74_432,0.58,0.79,0.65,0.53142857142857,0.93333333333333
74_432,0.67,0.53,0.64,0.50428571428571,1.0
74_432,0.65,0.59,0.48,0.49857142857143,0.8
74_432,0.85,0.44,0.32,0.49714285714286,0.73333333333333
74_432,0.83,0.71,0.41,0.5900000000000001,1.0
74_432,0.67,0.36,0.43,0.44857142857143,0.93333333333333
74_432,0.8,0.73,0.46,0.54571428571429,0.93333333333333
74_432,0.52,0.35,0.81,0.48571428571429004,1.0
74_432,0.34,0.49,0.85,0.49571428571429,1.0
74_432,0.63,0.87,0.45,0.48714285714286004,0.86666666666667
74_432,0.62,0.52,0.81,0.53285714285714,1.0
74_432,0.65,0.76,0.51,0.52571428571429,1.0
74_432,0.86,0.35,0.31,0.57571428571429,0.8
