geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
78_420,0.58,0.7,0.71,0.49428571428571005,0.93333333333333
78_420,0.63,0.83,0.75,0.50714285714286,0.8
78_420,0.39,0.81,0.43,0.46714285714286,0.73333333333333
78_420,0.47,0.56,0.83,0.51285714285714,1.0
78_420,0.52,0.62,0.52,0.51714285714286,0.86666666666667
78_420,0.81,0.78,0.37,0.5700000000000001,1.0
78_420,0.78,0.72,0.84,0.60857142857143,0.86666666666667
78_420,0.45,0.54,0.65,0.49571428571429,0.86666666666667
78_420,0.75,0.64,0.79,0.54142857142857,0.73333333333333
78_420,0.76,0.46,0.45,0.50714285714286,1.0
78_420,0.64,0.81,0.7,0.52285714285714,1.0
78_420,0.7,0.76,0.77,0.54428571428571,1.0
78_420,0.57,0.84,0.41,0.58428571428571,0.86666666666667
78_420,0.5,0.76,0.56,0.48428571428571,1.0
78_420,0.58,0.85,0.43,0.53,0.93333333333333
78_420,0.32,0.78,0.87,0.5742857142857101,0.86666666666667
78_420,0.73,0.87,0.74,0.6200000000000001,1.0
78_420,0.89,0.33,0.53,0.49000000000000005,1.0
78_420,0.54,0.7,0.55,0.42571428571429,1.0
78_420,0.49,0.89,0.38,0.53714285714286,0.8
78_420,0.84,0.85,0.73,0.6428571428571401,1.0
78_420,0.77,0.89,0.62,0.6014285714285701,0.93333333333333
78_420,0.83,0.45,0.48,0.5585714285714299,0.73333333333333
78_420,0.45,0.7,0.47,0.43428571428571,1.0
78_420,0.61,0.89,0.47,0.54285714285714,0.73333333333333
78_420,0.68,0.44,0.62,0.49000000000000005,1.0
78_420,0.61,0.45,0.58,0.50428571428571,0.86666666666667
78_420,0.33,0.83,0.5,0.50285714285714,0.8
78_420,0.81,0.34,0.88,0.52142857142857,1.0
78_420,0.74,0.86,0.64,0.54142857142857,0.8
78_420,0.54,0.58,0.33,0.5585714285714299,1.0
78_420,0.86,0.66,0.69,0.6028571428571401,1.0
78_420,0.79,0.35,0.63,0.52714285714286,1.0
78_420,0.69,0.35,0.81,0.53142857142857,1.0
78_420,0.33,0.4,0.85,0.47142857142857003,0.8
78_420,0.4,0.34,0.51,0.50285714285714,1.0
78_420,0.32,0.61,0.79,0.49714285714286,0.8
78_420,0.36,0.8,0.68,0.61285714285714,1.0
78_420,0.84,0.4,0.88,0.5,0.86666666666667
78_420,0.54,0.66,0.54,0.43571428571429005,0.93333333333333
78_420,0.88,0.67,0.76,0.52714285714286,1.0
78_420,0.36,0.68,0.76,0.45571428571428996,0.86666666666667
78_420,0.7,0.81,0.6,0.6185714285714301,1.0
78_420,0.3,0.87,0.59,0.6028571428571401,0.8
78_420,0.69,0.53,0.51,0.48857142857143004,1.0
78_420,0.43,0.45,0.35,0.37714285714286006,1.0
78_420,0.65,0.53,0.69,0.6042857142857101,0.73333333333333
78_420,0.58,0.79,0.46,0.48714285714286004,0.93333333333333
78_420,0.73,0.66,0.49,0.52142857142857,1.0
78_420,0.52,0.58,0.85,0.56571428571429,0.93333333333333
78_420,0.83,0.82,0.4,0.62571428571429,1.0
78_420,0.45,0.8,0.6,0.48857142857143004,1.0
78_420,0.5,0.58,0.37,0.47000000000000003,1.0
78_420,0.34,0.32,0.59,0.41142857142857,0.8
78_420,0.56,0.37,0.89,0.47714285714286,0.8
78_420,0.69,0.34,0.3,0.41714285714286004,0.8
78_420,0.68,0.77,0.85,0.56571428571429,0.8
78_420,0.3,0.3,0.39,0.40285714285714,0.73333333333333
78_420,0.76,0.58,0.89,0.56142857142857,1.0
78_420,0.31,0.58,0.88,0.54142857142857,0.73333333333333
78_420,0.62,0.85,0.66,0.56571428571429,1.0
78_420,0.75,0.68,0.58,0.51571428571429,0.86666666666667
78_420,0.79,0.79,0.51,0.57571428571429,0.93333333333333
78_420,0.73,0.36,0.85,0.50571428571429,0.8
78_420,0.79,0.81,0.32,0.58285714285714,1.0
78_420,0.75,0.37,0.51,0.45285714285714,1.0
78_420,0.35,0.53,0.88,0.47000000000000003,0.86666666666667
78_420,0.6,0.64,0.53,0.6171428571428601,0.73333333333333
78_420,0.77,0.46,0.43,0.47857142857143,0.93333333333333
78_420,0.77,0.32,0.42,0.44000000000000006,1.0
78_420,0.48,0.54,0.77,0.47857142857143,1.0
78_420,0.51,0.61,0.53,0.50857142857143,1.0
78_420,0.32,0.76,0.51,0.45428571428571,0.86666666666667
78_420,0.75,0.39,0.71,0.55428571428571,1.0
78_420,0.87,0.63,0.64,0.59714285714286,1.0
78_420,0.53,0.77,0.76,0.53714285714286,0.8
78_420,0.79,0.76,0.48,0.53285714285714,0.86666666666667
78_420,0.55,0.82,0.54,0.47857142857143,0.73333333333333
78_420,0.51,0.79,0.42,0.43714285714286005,1.0
78_420,0.76,0.8,0.38,0.45285714285714,1.0
78_420,0.52,0.31,0.84,0.46428571428570997,0.86666666666667
78_420,0.43,0.71,0.68,0.54142857142857,1.0
78_420,0.77,0.79,0.63,0.58285714285714,1.0
78_420,0.48,0.67,0.72,0.50428571428571,1.0
78_420,0.54,0.33,0.4,0.40428571428571003,1.0
78_420,0.72,0.43,0.41,0.45714285714285996,1.0
78_420,0.39,0.84,0.33,0.5,0.93333333333333
78_420,0.36,0.81,0.38,0.55,0.8
78_420,0.89,0.63,0.62,0.59714285714286,1.0
78_420,0.64,0.75,0.41,0.45857142857142996,0.93333333333333
78_420,0.72,0.39,0.62,0.54857142857143,1.0
78_420,0.73,0.62,0.74,0.56285714285714,0.8
78_420,0.76,0.64,0.83,0.51142857142857,1.0
78_420,0.86,0.82,0.71,0.6028571428571401,1.0
78_420,0.39,0.85,0.73,0.48142857142857,0.8
78_420,0.59,0.4,0.77,0.48857142857143004,1.0
78_420,0.89,0.44,0.7,0.5900000000000001,1.0
78_420,0.41,0.31,0.38,0.41,0.86666666666667
78_420,0.34,0.43,0.71,0.54857142857143,1.0
78_420,0.57,0.42,0.35,0.39428571428571,0.93333333333333
78_420,0.38,0.42,0.77,0.54285714285714,1.0
78_420,0.71,0.66,0.42,0.49428571428571005,1.0
78_420,0.65,0.75,0.32,0.50571428571429,0.73333333333333
78_420,0.76,0.56,0.78,0.55428571428571,0.8
78_420,0.89,0.8,0.55,0.59714285714286,1.0
78_420,0.87,0.56,0.32,0.50285714285714,0.93333333333333
78_420,0.64,0.83,0.34,0.53,0.93333333333333
78_420,0.3,0.64,0.61,0.48285714285714,1.0
78_420,0.68,0.46,0.34,0.49571428571429,0.73333333333333
78_420,0.34,0.38,0.39,0.44000000000000006,1.0
78_420,0.8,0.54,0.76,0.53714285714286,1.0
78_420,0.62,0.47,0.42,0.42285714285714004,0.73333333333333
78_420,0.31,0.37,0.45,0.42714285714286,0.73333333333333
78_420,0.6,0.84,0.59,0.5928571428571401,0.93333333333333
78_420,0.67,0.44,0.77,0.5728571428571401,0.86666666666667
78_420,0.48,0.5,0.83,0.51428571428571,1.0
78_420,0.65,0.31,0.62,0.5,0.8
78_420,0.4,0.89,0.64,0.53285714285714,0.86666666666667
78_420,0.39,0.8,0.77,0.50857142857143,0.8
78_420,0.36,0.52,0.88,0.45,1.0
78_420,0.41,0.68,0.51,0.42142857142857004,0.73333333333333
78_420,0.57,0.5,0.65,0.53714285714286,1.0
78_420,0.82,0.42,0.64,0.52857142857143,0.73333333333333
78_420,0.6,0.52,0.72,0.44857142857143,0.86666666666667
78_420,0.42,0.49,0.32,0.42857142857143,0.93333333333333
78_420,0.32,0.35,0.36,0.44714285714286,1.0
78_420,0.89,0.89,0.82,0.58285714285714,0.73333333333333
78_420,0.73,0.55,0.84,0.51571428571429,1.0
78_420,0.3,0.8,0.76,0.50571428571429,1.0
78_420,0.53,0.65,0.59,0.50857142857143,0.93333333333333
78_420,0.62,0.49,0.46,0.46714285714286,1.0
