geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
74_428,0.58,0.83,0.5,0.52714285714286,0.8
74_428,0.55,0.56,0.68,0.43142857142857,1.0
74_428,0.71,0.36,0.48,0.5,1.0
74_428,0.85,0.56,0.44,0.49857142857143,1.0
74_428,0.41,0.67,0.8,0.53285714285714,0.93333333333333
74_428,0.79,0.5,0.81,0.51857142857143,1.0
74_428,0.7,0.74,0.56,0.55,0.86666666666667
74_428,0.77,0.82,0.7,0.5571428571428599,1.0
74_428,0.65,0.43,0.64,0.52571428571429,1.0
74_428,0.31,0.75,0.79,0.48714285714286004,1.0
74_428,0.63,0.71,0.43,0.54,1.0
74_428,0.54,0.34,0.31,0.34857142857143003,0.73333333333333
74_428,0.57,0.68,0.44,0.46714285714286,0.8
74_428,0.48,0.85,0.48,0.51,0.93333333333333
74_428,0.52,0.54,0.5,0.43142857142857,0.8
74_428,0.44,0.75,0.49,0.50857142857143,1.0
74_428,0.55,0.67,0.72,0.5900000000000001,1.0
74_428,0.57,0.34,0.36,0.43714285714286005,1.0
74_428,0.67,0.81,0.53,0.5585714285714299,1.0
74_428,0.56,0.69,0.39,0.48142857142857,1.0
74_428,0.6,0.53,0.88,0.52714285714286,0.8
74_428,0.49,0.4,0.65,0.44285714285714006,0.93333333333333
74_428,0.48,0.48,0.79,0.51857142857143,1.0
74_428,0.68,0.79,0.46,0.53857142857143,0.93333333333333
74_428,0.53,0.48,0.58,0.45714285714285996,1.0
74_428,0.74,0.72,0.82,0.56428571428571,0.86666666666667
74_428,0.8,0.89,0.44,0.6414285714285701,1.0
74_428,0.31,0.62,0.74,0.52714285714286,0.73333333333333
74_428,0.61,0.49,0.88,0.53428571428571,0.86666666666667
74_428,0.32,0.58,0.32,0.50571428571429,1.0
74_428,0.52,0.54,0.77,0.5599999999999999,0.86666666666667
74_428,0.84,0.71,0.56,0.5742857142857101,0.86666666666667
74_428,0.55,0.87,0.45,0.54428571428571,1.0
74_428,0.63,0.32,0.71,0.44000000000000006,0.8
74_428,0.3,0.71,0.73,0.5585714285714299,1.0
74_428,0.33,0.64,0.41,0.43571428571429005,0.86666666666667
74_428,0.78,0.64,0.48,0.52571428571429,1.0
74_428,0.85,0.32,0.5,0.45999999999999996,0.93333333333333
74_428,0.3,0.5,0.84,0.50714285714286,1.0
74_428,0.5,0.74,0.76,0.51857142857143,0.86666666666667
74_428,0.53,0.82,0.58,0.54285714285714,0.73333333333333
74_428,0.78,0.56,0.45,0.45285714285714,0.93333333333333
74_428,0.31,0.32,0.76,0.42857142857143,1.0
74_428,0.77,0.84,0.78,0.5700000000000001,0.93333333333333
74_428,0.45,0.4,0.68,0.48857142857143004,0.8
74_428,0.68,0.8,0.69,0.49571428571429,1.0
74_428,0.64,0.33,0.71,0.50142857142857,0.93333333333333
74_428,0.82,0.79,0.45,0.53,1.0
74_428,0.75,0.45,0.81,0.54428571428571,0.86666666666667
74_428,0.82,0.66,0.85,0.65142857142857,0.73333333333333
74_428,0.75,0.67,0.51,0.49857142857143,0.73333333333333
74_428,0.85,0.7,0.4,0.5728571428571401,1.0
74_428,0.57,0.62,0.51,0.5,0.73333333333333
74_428,0.67,0.37,0.43,0.47857142857143,0.86666666666667
74_428,0.42,0.83,0.62,0.44000000000000006,1.0
74_428,0.82,0.52,0.38,0.46714285714286,0.93333333333333
74_428,0.56,0.3,0.52,0.41571428571429003,1.0
74_428,0.47,0.46,0.59,0.48428571428571,1.0
74_428,0.37,0.87,0.62,0.5571428571428599,0.8
74_428,0.86,0.32,0.72,0.54428571428571,1.0
74_428,0.85,0.53,0.76,0.59571428571429,0.86666666666667
74_428,0.74,0.82,0.87,0.54714285714286,1.0
74_428,0.5,0.39,0.49,0.49428571428571005,0.86666666666667
74_428,0.32,0.82,0.49,0.53571428571429,0.8
74_428,0.86,0.39,0.88,0.57714285714286,0.73333333333333
74_428,0.57,0.39,0.38,0.50285714285714,0.73333333333333
74_428,0.42,0.44,0.67,0.50142857142857,0.8
74_428,0.63,0.38,0.82,0.47285714285714003,0.73333333333333
74_428,0.47,0.4,0.62,0.46285714285713997,0.73333333333333
74_428,0.36,0.87,0.39,0.50428571428571,1.0
74_428,0.59,0.39,0.55,0.52714285714286,0.73333333333333
74_428,0.33,0.58,0.47,0.43714285714286005,1.0
74_428,0.53,0.76,0.59,0.53142857142857,0.8
74_428,0.78,0.52,0.42,0.48571428571429004,1.0
74_428,0.66,0.87,0.84,0.56428571428571,0.73333333333333
74_428,0.51,0.32,0.7,0.48,0.86666666666667
74_428,0.43,0.76,0.88,0.5857142857142901,0.86666666666667
74_428,0.33,0.32,0.62,0.39571428571429,0.8
74_428,0.77,0.77,0.39,0.52,0.93333333333333
74_428,0.53,0.84,0.64,0.57571428571429,1.0
74_428,0.46,0.78,0.62,0.58,0.86666666666667
74_428,0.89,0.52,0.56,0.54571428571429,0.8
74_428,0.51,0.43,0.7,0.53571428571429,1.0
74_428,0.71,0.77,0.5,0.49142857142857005,0.8
74_428,0.88,0.48,0.8,0.6428571428571401,1.0
74_428,0.51,0.38,0.76,0.47428571428571004,0.8
74_428,0.55,0.87,0.37,0.5,0.86666666666667
74_428,0.35,0.61,0.42,0.41857142857143004,1.0
74_428,0.5,0.83,0.83,0.5571428571428599,0.93333333333333
74_428,0.82,0.83,0.31,0.46285714285713997,0.8
74_428,0.37,0.45,0.73,0.40142857142857,1.0
74_428,0.75,0.79,0.35,0.48142857142857,0.73333333333333
74_428,0.52,0.44,0.3,0.48857142857143004,1.0
74_428,0.65,0.49,0.7,0.55428571428571,0.8
74_428,0.64,0.44,0.68,0.51142857142857,1.0
74_428,0.85,0.42,0.77,0.53,0.73333333333333
74_428,0.32,0.68,0.66,0.49571428571429,0.73333333333333
74_428,0.57,0.33,0.86,0.48,1.0
74_428,0.75,0.53,0.76,0.51,0.8
74_428,0.56,0.38,0.39,0.36571428571429004,0.86666666666667
74_428,0.7,0.8,0.72,0.53,0.93333333333333
74_428,0.36,0.41,0.77,0.40142857142857,0.8
74_428,0.49,0.43,0.68,0.52285714285714,1.0
74_428,0.34,0.63,0.42,0.49714285714286,1.0
74_428,0.89,0.3,0.74,0.46428571428570997,0.86666666666667
74_428,0.59,0.7,0.32,0.41714285714286004,0.73333333333333
74_428,0.31,0.8,0.49,0.45714285714285996,0.8
74_428,0.6,0.85,0.61,0.55428571428571,0.73333333333333
74_428,0.35,0.66,0.41,0.55285714285714,0.93333333333333
74_428,0.48,0.81,0.37,0.49714285714286,0.73333333333333
74_428,0.57,0.47,0.44,0.45714285714285996,0.8
74_428,0.36,0.78,0.79,0.6028571428571401,0.93333333333333
74_428,0.65,0.31,0.67,0.43571428571429005,0.86666666666667
74_428,0.75,0.66,0.78,0.60857142857143,0.93333333333333
74_428,0.58,0.65,0.6,0.49428571428571005,0.73333333333333
74_428,0.81,0.88,0.43,0.58142857142857,0.86666666666667
74_428,0.87,0.53,0.71,0.61428571428571,0.8
74_428,0.72,0.82,0.74,0.54571428571429,1.0
74_428,0.85,0.87,0.66,0.6914285714285701,1.0
74_428,0.42,0.34,0.62,0.44428571428571006,1.0
74_428,0.75,0.83,0.43,0.50571428571429,0.8
74_428,0.83,0.37,0.3,0.45428571428571,1.0
74_428,0.42,0.5,0.41,0.41428571428571,0.8
74_428,0.78,0.45,0.49,0.48571428571429004,1.0
74_428,0.83,0.62,0.41,0.46714285714286,1.0
74_428,0.3,0.41,0.58,0.45,1.0
74_428,0.67,0.83,0.42,0.6042857142857101,1.0
74_428,0.51,0.73,0.31,0.43428571428571,0.8
74_428,0.64,0.52,0.61,0.55142857142857,1.0
74_428,0.39,0.84,0.72,0.59714285714286,0.73333333333333
74_428,0.39,0.84,0.34,0.43571428571429005,1.0
74_428,0.35,0.55,0.55,0.43142857142857,1.0
74_428,0.79,0.32,0.64,0.53571428571429,0.73333333333333
74_428,0.83,0.42,0.82,0.50428571428571,0.93333333333333
74_428,0.58,0.79,0.32,0.44142857142857006,0.8
74_428,0.6,0.54,0.75,0.49000000000000005,1.0
74_428,0.61,0.82,0.87,0.55,1.0
74_428,0.32,0.38,0.53,0.42142857142857004,0.73333333333333
74_428,0.51,0.36,0.81,0.49000000000000005,0.8
74_428,0.47,0.47,0.69,0.46142857142856997,0.73333333333333
74_428,0.31,0.57,0.54,0.41714285714286004,1.0
74_428,0.78,0.54,0.52,0.6000000000000001,0.93333333333333
74_428,0.48,0.42,0.84,0.55285714285714,1.0
74_428,0.46,0.74,0.62,0.54285714285714,1.0
74_428,0.34,0.65,0.57,0.43714285714286005,0.73333333333333
74_428,0.7,0.66,0.71,0.52,1.0
74_428,0.49,0.68,0.82,0.57857142857143,0.8
74_428,0.46,0.7,0.6,0.48142857142857,0.93333333333333
74_428,0.32,0.48,0.41,0.44000000000000006,1.0
74_428,0.5,0.82,0.57,0.51857142857143,0.86666666666667
74_428,0.51,0.81,0.87,0.55428571428571,1.0
74_428,0.65,0.51,0.58,0.57571428571429,1.0
74_428,0.68,0.61,0.73,0.54857142857143,1.0
74_428,0.37,0.62,0.87,0.52285714285714,0.93333333333333
74_428,0.79,0.51,0.39,0.54142857142857,0.93333333333333
74_428,0.57,0.4,0.42,0.37000000000000005,1.0
74_428,0.54,0.84,0.45,0.47000000000000003,0.73333333333333
74_428,0.76,0.78,0.81,0.5914285714285701,1.0
74_428,0.8,0.74,0.35,0.54285714285714,1.0
