geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
85_413,0.39,0.38,0.6,0.41428571428571,1.0
85_413,0.49,0.4,0.69,0.48857142857143004,0.73333333333333
85_413,0.46,0.69,0.54,0.54285714285714,1.0
85_413,0.53,0.33,0.58,0.46428571428570997,1.0
85_413,0.52,0.77,0.65,0.55285714285714,1.0
85_413,0.75,0.89,0.8,0.6442857142857101,0.86666666666667
85_413,0.44,0.5,0.51,0.49000000000000005,1.0
85_413,0.55,0.45,0.48,0.46714285714286,0.73333333333333
85_413,0.49,0.84,0.44,0.52285714285714,1.0
85_413,0.47,0.71,0.87,0.5599999999999999,0.86666666666667
85_413,0.6,0.43,0.88,0.48571428571429004,0.93333333333333
85_413,0.33,0.59,0.63,0.43142857142857,1.0
85_413,0.42,0.34,0.38,0.43,0.93333333333333
85_413,0.8,0.42,0.44,0.52285714285714,0.93333333333333
85_413,0.49,0.37,0.4,0.48428571428571,1.0
85_413,0.44,0.76,0.79,0.5742857142857101,0.86666666666667
85_413,0.31,0.51,0.86,0.45,1.0
85_413,0.75,0.37,0.86,0.46571428571429,1.0
85_413,0.77,0.44,0.6,0.44428571428571006,1.0
85_413,0.64,0.53,0.37,0.48,0.86666666666667
85_413,0.69,0.54,0.49,0.56428571428571,1.0
85_413,0.75,0.81,0.57,0.6000000000000001,0.86666666666667
85_413,0.65,0.3,0.48,0.45571428571428996,1.0
85_413,0.82,0.6,0.45,0.54428571428571,1.0
85_413,0.47,0.61,0.3,0.42428571428571005,0.93333333333333
85_413,0.47,0.45,0.31,0.47571428571429,1.0
85_413,0.65,0.57,0.65,0.50857142857143,0.8
85_413,0.49,0.89,0.89,0.60714285714286,1.0
85_413,0.82,0.76,0.41,0.51428571428571,1.0
85_413,0.38,0.66,0.31,0.44857142857143,1.0
85_413,0.64,0.33,0.44,0.42428571428571005,0.86666666666667
85_413,0.51,0.88,0.4,0.48,0.86666666666667
85_413,0.71,0.32,0.34,0.48571428571429004,1.0
85_413,0.55,0.6,0.42,0.42571428571429,0.73333333333333
85_413,0.49,0.73,0.42,0.46714285714286,0.86666666666667
85_413,0.56,0.31,0.31,0.53285714285714,1.0
85_413,0.55,0.84,0.46,0.5671428571428601,0.86666666666667
85_413,0.69,0.89,0.3,0.47142857142857003,1.0
85_413,0.32,0.4,0.58,0.36285714285714005,1.0
85_413,0.76,0.67,0.57,0.57714285714286,0.8
85_413,0.79,0.88,0.37,0.6357142857142901,1.0
85_413,0.81,0.71,0.44,0.55142857142857,0.73333333333333
85_413,0.43,0.6,0.47,0.5,0.86666666666667
85_413,0.61,0.38,0.59,0.52,1.0
85_413,0.32,0.84,0.41,0.47714285714286,1.0
85_413,0.43,0.71,0.81,0.50428571428571,1.0
85_413,0.4,0.39,0.61,0.53,0.86666666666667
85_413,0.41,0.42,0.32,0.44142857142857006,1.0
85_413,0.7,0.83,0.32,0.5700000000000001,0.86666666666667
85_413,0.72,0.37,0.87,0.55142857142857,1.0
85_413,0.55,0.8,0.86,0.64714285714286,0.86666666666667
85_413,0.61,0.71,0.35,0.49857142857143,0.73333333333333
85_413,0.35,0.42,0.51,0.36428571428571005,0.86666666666667
85_413,0.55,0.36,0.72,0.41571428571429003,1.0
85_413,0.64,0.4,0.52,0.40142857142857,0.93333333333333
85_413,0.62,0.7,0.46,0.51428571428571,1.0
85_413,0.69,0.46,0.78,0.48285714285714,0.73333333333333
85_413,0.88,0.86,0.33,0.6228571428571401,1.0
85_413,0.48,0.66,0.43,0.45857142857142996,0.93333333333333
85_413,0.85,0.74,0.41,0.52142857142857,1.0
85_413,0.45,0.78,0.41,0.51,0.93333333333333
85_413,0.82,0.5,0.67,0.51857142857143,0.73333333333333
85_413,0.45,0.79,0.3,0.43428571428571,1.0
85_413,0.75,0.71,0.58,0.53857142857143,1.0
85_413,0.85,0.79,0.53,0.52142857142857,1.0
85_413,0.55,0.31,0.5,0.49571428571429,1.0
85_413,0.5,0.7,0.52,0.41714285714286004,0.73333333333333
85_413,0.68,0.43,0.48,0.42857142857143,0.73333333333333
85_413,0.31,0.72,0.8,0.5557142857142899,0.93333333333333
85_413,0.65,0.72,0.66,0.5742857142857101,0.73333333333333
85_413,0.41,0.81,0.31,0.40428571428571003,0.86666666666667
85_413,0.49,0.8,0.59,0.45714285714285996,0.93333333333333
85_413,0.38,0.88,0.47,0.50142857142857,1.0
85_413,0.46,0.75,0.35,0.52571428571429,1.0
85_413,0.83,0.66,0.53,0.5571428571428599,0.73333333333333
85_413,0.56,0.45,0.52,0.43428571428571,0.73333333333333
85_413,0.66,0.39,0.42,0.51714285714286,0.8
85_413,0.54,0.45,0.88,0.56142857142857,1.0
85_413,0.49,0.35,0.64,0.44857142857143,1.0
85_413,0.59,0.8,0.84,0.56428571428571,1.0
85_413,0.42,0.46,0.55,0.50285714285714,1.0
85_413,0.75,0.54,0.48,0.45999999999999996,0.8
85_413,0.52,0.43,0.69,0.44285714285714006,0.73333333333333
85_413,0.35,0.78,0.36,0.43857142857143006,1.0
85_413,0.64,0.47,0.5,0.51,0.93333333333333
85_413,0.7,0.46,0.38,0.54142857142857,1.0
85_413,0.37,0.4,0.61,0.52285714285714,1.0
85_413,0.51,0.51,0.72,0.45142857142857,0.8
85_413,0.69,0.86,0.8,0.6042857142857101,1.0
85_413,0.42,0.59,0.56,0.48571428571429004,0.73333333333333
85_413,0.73,0.6,0.52,0.48,1.0
85_413,0.75,0.8,0.36,0.54571428571429,0.73333333333333
85_413,0.37,0.76,0.63,0.49428571428571005,1.0
85_413,0.31,0.63,0.38,0.40428571428571003,0.93333333333333
85_413,0.71,0.65,0.33,0.49714285714286,0.73333333333333
85_413,0.69,0.83,0.72,0.55142857142857,1.0
