geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
80_429,0.73,0.79,0.77,0.62714285714286,0.8
80_429,0.34,0.62,0.61,0.54142857142857,1.0
80_429,0.8,0.49,0.5,0.49571428571429,0.73333333333333
80_429,0.84,0.67,0.51,0.5714285714285701,1.0
80_429,0.86,0.54,0.82,0.5700000000000001,1.0
80_429,0.63,0.49,0.35,0.51,1.0
80_429,0.83,0.54,0.36,0.51428571428571,0.8
80_429,0.65,0.77,0.56,0.6014285714285701,0.73333333333333
80_429,0.74,0.34,0.63,0.44000000000000006,0.8
80_429,0.62,0.5,0.62,0.53142857142857,1.0
80_429,0.44,0.56,0.78,0.43428571428571,0.86666666666667
80_429,0.89,0.87,0.36,0.58,1.0
80_429,0.48,0.57,0.61,0.50714285714286,0.8
80_429,0.69,0.61,0.5,0.44428571428571006,1.0
80_429,0.42,0.7,0.78,0.49571428571429,0.8
80_429,0.83,0.56,0.72,0.5685714285714301,1.0
80_429,0.52,0.45,0.51,0.50142857142857,1.0
80_429,0.51,0.36,0.84,0.54285714285714,0.86666666666667
80_429,0.81,0.44,0.46,0.57571428571429,1.0
80_429,0.41,0.69,0.61,0.51857142857143,0.93333333333333
80_429,0.65,0.49,0.78,0.5742857142857101,1.0
80_429,0.48,0.75,0.68,0.42857142857143,0.93333333333333
80_429,0.4,0.81,0.34,0.41857142857143004,1.0
80_429,0.32,0.73,0.45,0.54142857142857,0.86666666666667
80_429,0.54,0.59,0.74,0.56571428571429,1.0
80_429,0.84,0.56,0.48,0.5700000000000001,0.86666666666667
80_429,0.32,0.52,0.44,0.47857142857143,0.73333333333333
80_429,0.85,0.37,0.44,0.48142857142857,1.0
80_429,0.57,0.8,0.51,0.51285714285714,1.0
80_429,0.71,0.56,0.33,0.49142857142857005,0.8
80_429,0.75,0.38,0.64,0.53,1.0
80_429,0.82,0.79,0.67,0.51142857142857,0.86666666666667
80_429,0.46,0.57,0.3,0.46428571428570997,1.0
80_429,0.47,0.81,0.39,0.47571428571429,0.93333333333333
80_429,0.85,0.68,0.58,0.53,0.86666666666667
80_429,0.64,0.68,0.3,0.50571428571429,1.0
80_429,0.64,0.38,0.68,0.41428571428571,0.86666666666667
80_429,0.76,0.56,0.61,0.57714285714286,1.0
80_429,0.84,0.75,0.67,0.59571428571429,0.73333333333333
80_429,0.63,0.31,0.4,0.47142857142857003,1.0
80_429,0.42,0.54,0.54,0.44571428571429,0.86666666666667
80_429,0.57,0.66,0.74,0.49000000000000005,0.73333333333333
80_429,0.54,0.65,0.66,0.45428571428571,0.73333333333333
80_429,0.34,0.82,0.83,0.48571428571429004,1.0
80_429,0.8,0.38,0.45,0.50428571428571,1.0
80_429,0.45,0.6,0.67,0.51571428571429,0.86666666666667
80_429,0.46,0.47,0.7,0.46285714285713997,0.93333333333333
80_429,0.51,0.85,0.56,0.45714285714285996,1.0
80_429,0.35,0.57,0.85,0.5557142857142899,0.86666666666667
80_429,0.35,0.71,0.66,0.48142857142857,0.86666666666667
80_429,0.85,0.77,0.71,0.6171428571428601,0.73333333333333
80_429,0.59,0.44,0.53,0.40285714285714,0.8
80_429,0.31,0.46,0.3,0.38285714285714,1.0
80_429,0.33,0.8,0.46,0.50571428571429,1.0
80_429,0.83,0.46,0.43,0.48571428571429004,0.93333333333333
80_429,0.66,0.84,0.53,0.5728571428571401,0.8
80_429,0.61,0.84,0.34,0.54285714285714,1.0
80_429,0.81,0.7,0.37,0.54285714285714,0.8
80_429,0.65,0.81,0.68,0.55142857142857,0.86666666666667
80_429,0.51,0.7,0.4,0.45999999999999996,1.0
80_429,0.82,0.72,0.63,0.5557142857142899,0.86666666666667
80_429,0.68,0.8,0.84,0.61428571428571,0.86666666666667
80_429,0.89,0.78,0.3,0.50857142857143,0.93333333333333
