geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
112_432,0.4,0.52,0.75,0.51285714285714,0.86666666666667
112_432,0.85,0.46,0.31,0.53428571428571,0.86666666666667
112_432,0.82,0.72,0.4,0.48,1.0
112_432,0.41,0.66,0.49,0.45142857142857,0.86666666666667
112_432,0.84,0.49,0.68,0.5928571428571401,0.93333333333333
112_432,0.62,0.43,0.59,0.48285714285714,1.0
112_432,0.35,0.35,0.65,0.39428571428571,1.0
112_432,0.3,0.51,0.49,0.47857142857143,0.86666666666667
112_432,0.56,0.54,0.31,0.47428571428571004,1.0
112_432,0.84,0.36,0.59,0.51857142857143,0.73333333333333
112_432,0.56,0.76,0.35,0.44857142857143,0.73333333333333
112_432,0.74,0.43,0.44,0.44714285714286,1.0
112_432,0.77,0.36,0.51,0.50285714285714,0.73333333333333
112_432,0.67,0.6,0.86,0.54428571428571,0.86666666666667
112_432,0.73,0.79,0.61,0.51714285714286,0.73333333333333
112_432,0.45,0.7,0.36,0.48142857142857,1.0
112_432,0.41,0.76,0.31,0.51571428571429,0.73333333333333
112_432,0.34,0.5,0.44,0.43714285714286005,0.8
112_432,0.46,0.42,0.3,0.47857142857143,1.0
112_432,0.57,0.82,0.38,0.5914285714285701,1.0
112_432,0.79,0.3,0.8,0.49142857142857005,0.8
112_432,0.5,0.77,0.41,0.51571428571429,1.0
112_432,0.89,0.42,0.65,0.55428571428571,1.0
112_432,0.64,0.6,0.81,0.57857142857143,1.0
112_432,0.42,0.68,0.46,0.47714285714286,1.0
112_432,0.38,0.55,0.86,0.56285714285714,0.86666666666667
112_432,0.6,0.31,0.64,0.51,0.8
112_432,0.48,0.52,0.77,0.49285714285714005,0.73333333333333
112_432,0.55,0.51,0.59,0.49714285714286,0.86666666666667
112_432,0.61,0.79,0.36,0.39857142857143,1.0
112_432,0.61,0.35,0.63,0.41285714285714,1.0
112_432,0.72,0.71,0.89,0.54428571428571,0.73333333333333
112_432,0.45,0.38,0.57,0.45142857142857,1.0
112_432,0.86,0.59,0.72,0.53428571428571,0.93333333333333
112_432,0.76,0.87,0.3,0.58428571428571,0.73333333333333
112_432,0.32,0.67,0.58,0.45857142857142996,0.86666666666667
112_432,0.73,0.44,0.75,0.49571428571429,1.0
112_432,0.39,0.51,0.43,0.42714285714286,0.73333333333333
112_432,0.57,0.86,0.33,0.5571428571428599,0.93333333333333
112_432,0.56,0.57,0.52,0.49428571428571005,0.73333333333333
112_432,0.45,0.81,0.78,0.5700000000000001,0.8
112_432,0.76,0.86,0.86,0.66571428571429,1.0
112_432,0.34,0.32,0.67,0.47428571428571004,0.8
112_432,0.55,0.44,0.35,0.45142857142857,0.86666666666667
112_432,0.83,0.42,0.86,0.49428571428571005,0.73333333333333
112_432,0.71,0.82,0.79,0.5599999999999999,0.93333333333333
112_432,0.85,0.74,0.86,0.6428571428571401,1.0
112_432,0.32,0.34,0.32,0.33714285714286,1.0
112_432,0.67,0.86,0.41,0.52,0.73333333333333
112_432,0.62,0.8,0.69,0.50142857142857,1.0
112_432,0.53,0.35,0.34,0.43428571428571,0.8
112_432,0.34,0.75,0.53,0.52571428571429,1.0
112_432,0.31,0.32,0.42,0.39857142857143,0.8
112_432,0.52,0.33,0.52,0.46142857142856997,0.73333333333333
112_432,0.77,0.6,0.74,0.5700000000000001,1.0
112_432,0.6,0.37,0.37,0.41142857142857,0.8
112_432,0.88,0.74,0.86,0.6200000000000001,0.86666666666667
112_432,0.61,0.35,0.5,0.49285714285714005,1.0
112_432,0.57,0.36,0.62,0.45428571428571,0.86666666666667
112_432,0.67,0.85,0.88,0.5942857142857101,1.0
112_432,0.52,0.6,0.78,0.52714285714286,1.0
112_432,0.81,0.83,0.46,0.53,1.0
112_432,0.83,0.32,0.8,0.48714285714286004,1.0
112_432,0.58,0.76,0.35,0.51428571428571,0.73333333333333
112_432,0.55,0.5,0.41,0.45571428571428996,1.0
112_432,0.76,0.76,0.73,0.6357142857142901,1.0
112_432,0.7,0.86,0.32,0.52714285714286,0.73333333333333
112_432,0.66,0.67,0.42,0.49428571428571005,0.93333333333333
112_432,0.88,0.82,0.47,0.60714285714286,1.0
112_432,0.49,0.68,0.8,0.53714285714286,0.93333333333333
112_432,0.5,0.54,0.61,0.45,1.0
112_432,0.52,0.44,0.77,0.46428571428570997,0.73333333333333
112_432,0.31,0.73,0.79,0.52285714285714,1.0
112_432,0.41,0.74,0.7,0.43714285714286005,0.73333333333333
112_432,0.82,0.47,0.59,0.51142857142857,1.0
112_432,0.75,0.83,0.7,0.56142857142857,0.86666666666667
112_432,0.37,0.3,0.53,0.43857142857143006,1.0
112_432,0.38,0.75,0.53,0.5557142857142899,1.0
112_432,0.71,0.82,0.45,0.50285714285714,1.0
112_432,0.57,0.72,0.54,0.53142857142857,0.8
112_432,0.38,0.81,0.48,0.48714285714286004,1.0
112_432,0.64,0.54,0.45,0.53,0.8
112_432,0.72,0.72,0.67,0.51,1.0
112_432,0.63,0.53,0.49,0.48571428571429004,0.8
112_432,0.67,0.64,0.39,0.50714285714286,0.86666666666667
112_432,0.41,0.67,0.4,0.5,0.93333333333333
112_432,0.47,0.35,0.58,0.46857142857143,1.0
112_432,0.67,0.71,0.77,0.54857142857143,0.93333333333333
112_432,0.55,0.34,0.81,0.56142857142857,0.8
112_432,0.39,0.57,0.54,0.45857142857142996,1.0
112_432,0.38,0.45,0.53,0.42714285714286,0.86666666666667
112_432,0.68,0.31,0.64,0.47714285714286,0.93333333333333
112_432,0.46,0.66,0.76,0.6242857142857101,0.8
112_432,0.61,0.88,0.61,0.51857142857143,0.93333333333333
112_432,0.42,0.72,0.59,0.46714285714286,1.0
112_432,0.67,0.89,0.7,0.53,0.8
112_432,0.69,0.71,0.49,0.60571428571429,0.8
112_432,0.77,0.35,0.89,0.46571428571429,1.0
112_432,0.7,0.44,0.76,0.51285714285714,0.86666666666667
112_432,0.52,0.54,0.35,0.52714285714286,0.73333333333333
112_432,0.62,0.78,0.68,0.62714285714286,0.8
112_432,0.82,0.37,0.41,0.45428571428571,0.86666666666667
112_432,0.68,0.83,0.81,0.5700000000000001,1.0
112_432,0.4,0.68,0.57,0.53428571428571,1.0
112_432,0.38,0.75,0.37,0.40857142857143,0.8
112_432,0.59,0.87,0.79,0.5928571428571401,0.73333333333333
112_432,0.81,0.44,0.61,0.50285714285714,0.86666666666667
112_432,0.31,0.74,0.47,0.55428571428571,0.73333333333333
112_432,0.33,0.35,0.35,0.37857142857143,1.0
112_432,0.58,0.61,0.82,0.56142857142857,0.86666666666667
112_432,0.5,0.3,0.4,0.38428571428571,0.73333333333333
112_432,0.66,0.74,0.78,0.5599999999999999,1.0
112_432,0.6,0.89,0.41,0.54571428571429,0.8
