geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
83_408,0.72,0.55,0.72,0.5885714285714301,0.86666666666667
83_408,0.37,0.89,0.83,0.5857142857142901,1.0
83_408,0.3,0.73,0.85,0.51285714285714,0.73333333333333
83_408,0.59,0.57,0.75,0.58285714285714,0.73333333333333
83_408,0.65,0.63,0.66,0.47428571428571004,0.73333333333333
83_408,0.44,0.48,0.4,0.45142857142857,0.73333333333333
83_408,0.53,0.84,0.33,0.47000000000000003,1.0
83_408,0.88,0.53,0.3,0.46142857142856997,0.73333333333333
83_408,0.39,0.75,0.3,0.43142857142857,1.0
83_408,0.7,0.5,0.75,0.44714285714286,0.8
83_408,0.72,0.57,0.65,0.52714285714286,1.0
