geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
108_448,0.67,0.65,0.46,0.49285714285714005,0.86666666666667
108_448,0.41,0.67,0.78,0.58428571428571,1.0
108_448,0.33,0.41,0.64,0.45714285714285996,0.73333333333333
108_448,0.73,0.56,0.86,0.54,1.0
108_448,0.53,0.52,0.68,0.5671428571428601,1.0
108_448,0.39,0.68,0.39,0.41285714285714,0.8
108_448,0.48,0.45,0.85,0.52428571428571,1.0
108_448,0.8,0.58,0.77,0.5942857142857101,0.8
108_448,0.4,0.51,0.47,0.39285714285714,1.0
108_448,0.39,0.33,0.56,0.48,0.93333333333333
108_448,0.88,0.82,0.65,0.60857142857143,1.0
108_448,0.67,0.44,0.79,0.43857142857143006,1.0
108_448,0.86,0.47,0.39,0.49714285714286,0.8
108_448,0.51,0.71,0.77,0.56285714285714,1.0
108_448,0.84,0.39,0.63,0.50714285714286,0.8
108_448,0.31,0.48,0.37,0.44714285714286,1.0
108_448,0.55,0.49,0.35,0.45714285714285996,0.93333333333333
108_448,0.73,0.6,0.39,0.46857142857143,0.73333333333333
108_448,0.79,0.47,0.61,0.56428571428571,0.8
108_448,0.84,0.58,0.64,0.52714285714286,1.0
108_448,0.45,0.43,0.69,0.51142857142857,1.0
108_448,0.77,0.87,0.61,0.5671428571428601,0.8
108_448,0.69,0.39,0.35,0.53714285714286,0.93333333333333
108_448,0.4,0.32,0.45,0.45714285714285996,1.0
108_448,0.55,0.32,0.44,0.48142857142857,0.93333333333333
108_448,0.44,0.37,0.44,0.43,0.73333333333333
108_448,0.56,0.49,0.47,0.44571428571429,0.93333333333333
108_448,0.67,0.72,0.89,0.57714285714286,0.8
108_448,0.76,0.85,0.57,0.55285714285714,0.86666666666667
108_448,0.42,0.82,0.38,0.46714285714286,1.0
108_448,0.49,0.38,0.42,0.32714285714286007,1.0
108_448,0.3,0.83,0.39,0.46857142857143,1.0
108_448,0.43,0.43,0.62,0.50571428571429,0.86666666666667
108_448,0.73,0.77,0.69,0.53571428571429,1.0
108_448,0.61,0.73,0.31,0.43,1.0
108_448,0.47,0.53,0.45,0.50142857142857,1.0
108_448,0.67,0.77,0.43,0.52428571428571,0.86666666666667
108_448,0.38,0.36,0.35,0.31857142857143006,1.0
108_448,0.44,0.56,0.82,0.57714285714286,0.8
108_448,0.48,0.76,0.43,0.47285714285714003,0.86666666666667
108_448,0.3,0.59,0.48,0.48,1.0
108_448,0.75,0.53,0.55,0.59571428571429,0.86666666666667
108_448,0.88,0.5,0.86,0.65,0.8
108_448,0.3,0.75,0.81,0.54428571428571,0.86666666666667
108_448,0.74,0.46,0.51,0.47857142857143,0.8
108_448,0.73,0.75,0.64,0.6228571428571401,1.0
108_448,0.3,0.62,0.41,0.44714285714286,0.93333333333333
108_448,0.58,0.56,0.69,0.53857142857143,0.73333333333333
108_448,0.65,0.85,0.64,0.46857142857143,0.86666666666667
108_448,0.32,0.49,0.52,0.46142857142856997,1.0
108_448,0.83,0.5,0.31,0.45999999999999996,1.0
108_448,0.36,0.52,0.64,0.45571428571428996,1.0
108_448,0.3,0.56,0.83,0.5728571428571401,0.73333333333333
108_448,0.38,0.57,0.34,0.52428571428571,0.86666666666667
108_448,0.78,0.47,0.72,0.5728571428571401,0.73333333333333
108_448,0.5,0.49,0.86,0.50285714285714,0.73333333333333
108_448,0.78,0.87,0.38,0.57714285714286,0.93333333333333
108_448,0.42,0.65,0.32,0.48,0.86666666666667
108_448,0.87,0.52,0.7,0.61,1.0
108_448,0.69,0.52,0.85,0.56428571428571,0.73333333333333
108_448,0.69,0.38,0.84,0.51142857142857,1.0
108_448,0.42,0.85,0.51,0.50285714285714,0.93333333333333
108_448,0.8,0.61,0.34,0.52428571428571,1.0
108_448,0.51,0.35,0.47,0.40857142857143,1.0
108_448,0.88,0.56,0.44,0.5700000000000001,1.0
108_448,0.84,0.4,0.3,0.39857142857143,0.86666666666667
108_448,0.74,0.89,0.45,0.55,1.0
108_448,0.67,0.85,0.66,0.61142857142857,0.86666666666667
108_448,0.68,0.8,0.33,0.5928571428571401,1.0
108_448,0.81,0.62,0.7,0.53428571428571,0.93333333333333
108_448,0.5,0.53,0.41,0.46714285714286,0.8
108_448,0.8,0.78,0.45,0.49285714285714005,1.0
108_448,0.44,0.67,0.43,0.41142857142857,0.86666666666667
108_448,0.65,0.37,0.79,0.52142857142857,1.0
108_448,0.57,0.67,0.69,0.49857142857143,0.93333333333333
108_448,0.63,0.4,0.31,0.43285714285714,0.86666666666667
108_448,0.81,0.88,0.83,0.57857142857143,0.73333333333333
108_448,0.82,0.47,0.41,0.46857142857143,0.93333333333333
108_448,0.88,0.64,0.66,0.60571428571429,0.8
108_448,0.37,0.52,0.73,0.47714285714286,0.86666666666667
108_448,0.36,0.46,0.31,0.44000000000000006,1.0
108_448,0.69,0.52,0.86,0.52857142857143,0.86666666666667
108_448,0.77,0.57,0.36,0.54857142857143,0.8
