geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
96_438,0.65,0.75,0.48,0.55428571428571,0.8
96_438,0.59,0.72,0.41,0.5,0.8
96_438,0.77,0.81,0.7,0.5700000000000001,0.93333333333333
96_438,0.83,0.8,0.82,0.5557142857142899,1.0
96_438,0.57,0.71,0.41,0.46857142857143,0.86666666666667
96_438,0.68,0.43,0.43,0.5571428571428599,0.8
96_438,0.7,0.87,0.6,0.52,1.0
96_438,0.43,0.38,0.66,0.49142857142857005,1.0
96_438,0.73,0.66,0.38,0.47142857142857003,0.86666666666667
96_438,0.46,0.75,0.35,0.50571428571429,1.0
96_438,0.55,0.66,0.32,0.39142857142857,0.73333333333333
96_438,0.73,0.68,0.87,0.53285714285714,0.8
96_438,0.65,0.66,0.69,0.54571428571429,1.0
96_438,0.81,0.62,0.81,0.64857142857143,1.0
96_438,0.66,0.88,0.64,0.52714285714286,0.86666666666667
96_438,0.69,0.59,0.33,0.48285714285714,0.8
96_438,0.68,0.75,0.76,0.58,1.0
96_438,0.61,0.52,0.73,0.49571428571429,0.93333333333333
96_438,0.38,0.41,0.36,0.45571428571428996,1.0
96_438,0.33,0.81,0.4,0.49142857142857005,0.93333333333333
96_438,0.42,0.69,0.3,0.43,1.0
96_438,0.8,0.75,0.36,0.53571428571429,0.8
96_438,0.36,0.63,0.61,0.44428571428571006,0.8
96_438,0.56,0.45,0.43,0.44571428571429,1.0
96_438,0.7,0.82,0.86,0.61285714285714,0.8
96_438,0.54,0.44,0.83,0.56428571428571,1.0
96_438,0.44,0.55,0.66,0.54571428571429,0.8
96_438,0.61,0.64,0.68,0.50857142857143,1.0
96_438,0.65,0.46,0.59,0.49000000000000005,0.8
96_438,0.87,0.37,0.64,0.57714285714286,1.0
96_438,0.37,0.39,0.58,0.36142857142857004,0.86666666666667
96_438,0.75,0.48,0.47,0.46428571428570997,0.8
96_438,0.43,0.53,0.35,0.42285714285714004,1.0
96_438,0.37,0.64,0.69,0.47000000000000003,1.0
96_438,0.56,0.62,0.86,0.54285714285714,0.8
96_438,0.66,0.37,0.85,0.5599999999999999,1.0
96_438,0.72,0.46,0.78,0.45142857142857,0.86666666666667
96_438,0.83,0.75,0.34,0.44000000000000006,0.93333333333333
96_438,0.46,0.3,0.65,0.48857142857143004,1.0
96_438,0.74,0.61,0.86,0.57714285714286,0.86666666666667
96_438,0.37,0.35,0.46,0.51142857142857,1.0
96_438,0.7,0.46,0.89,0.56285714285714,0.93333333333333
96_438,0.71,0.36,0.58,0.51571428571429,1.0
96_438,0.64,0.83,0.61,0.54571428571429,1.0
96_438,0.41,0.46,0.49,0.42857142857143,1.0
96_438,0.89,0.84,0.67,0.57571428571429,1.0
96_438,0.83,0.3,0.74,0.54857142857143,0.73333333333333
96_438,0.64,0.53,0.84,0.49142857142857005,0.86666666666667
96_438,0.77,0.42,0.31,0.44714285714286,1.0
96_438,0.48,0.78,0.79,0.56428571428571,0.8
96_438,0.61,0.51,0.62,0.52285714285714,0.93333333333333
96_438,0.57,0.82,0.61,0.62714285714286,0.93333333333333
96_438,0.77,0.66,0.87,0.5928571428571401,0.73333333333333
96_438,0.34,0.32,0.33,0.38285714285714,1.0
96_438,0.8,0.42,0.62,0.56571428571429,0.73333333333333
96_438,0.88,0.76,0.83,0.62571428571429,1.0
96_438,0.88,0.54,0.55,0.55428571428571,0.93333333333333
96_438,0.85,0.86,0.36,0.59714285714286,1.0
96_438,0.86,0.58,0.35,0.5585714285714299,0.93333333333333
96_438,0.33,0.32,0.89,0.50428571428571,0.73333333333333
96_438,0.78,0.49,0.62,0.49714285714286,0.73333333333333
96_438,0.78,0.79,0.43,0.50714285714286,0.93333333333333
96_438,0.75,0.36,0.48,0.47428571428571004,1.0
96_438,0.68,0.65,0.7,0.45714285714285996,0.8
96_438,0.67,0.37,0.39,0.45142857142857,1.0
96_438,0.42,0.61,0.52,0.46571428571429,0.73333333333333
96_438,0.48,0.32,0.5,0.42285714285714004,1.0
96_438,0.45,0.36,0.67,0.48857142857143004,0.86666666666667
96_438,0.63,0.49,0.52,0.5585714285714299,1.0
96_438,0.78,0.57,0.57,0.52428571428571,0.86666666666667
96_438,0.37,0.38,0.78,0.45285714285714,1.0
96_438,0.44,0.85,0.49,0.49428571428571005,1.0
96_438,0.57,0.36,0.34,0.40285714285714,0.93333333333333
96_438,0.61,0.76,0.77,0.5714285714285701,0.8
96_438,0.45,0.66,0.85,0.47571428571429,0.73333333333333
96_438,0.35,0.81,0.56,0.42428571428571005,0.86666666666667
96_438,0.32,0.85,0.62,0.46428571428570997,1.0
96_438,0.84,0.59,0.81,0.58285714285714,0.86666666666667
96_438,0.39,0.88,0.58,0.56571428571429,0.86666666666667
96_438,0.45,0.83,0.78,0.5942857142857101,1.0
96_438,0.45,0.35,0.65,0.43571428571429005,0.73333333333333
96_438,0.53,0.66,0.54,0.53428571428571,0.86666666666667
96_438,0.31,0.4,0.67,0.5557142857142899,1.0
96_438,0.69,0.36,0.81,0.52857142857143,0.93333333333333
96_438,0.46,0.53,0.36,0.44428571428571006,0.73333333333333
96_438,0.59,0.84,0.46,0.50285714285714,1.0
96_438,0.74,0.71,0.55,0.54,0.8
96_438,0.39,0.47,0.73,0.46857142857143,1.0
96_438,0.39,0.36,0.59,0.33,0.86666666666667
96_438,0.68,0.47,0.79,0.6014285714285701,0.73333333333333
96_438,0.4,0.68,0.7,0.54142857142857,0.93333333333333
96_438,0.76,0.42,0.55,0.44428571428571006,1.0
96_438,0.44,0.67,0.69,0.49142857142857005,0.86666666666667
96_438,0.82,0.81,0.73,0.50285714285714,1.0
96_438,0.49,0.31,0.38,0.36571428571429004,0.93333333333333
96_438,0.54,0.31,0.58,0.43714285714286005,1.0
96_438,0.53,0.83,0.48,0.5571428571428599,0.8
96_438,0.64,0.43,0.38,0.49428571428571005,0.73333333333333
96_438,0.88,0.84,0.8,0.57571428571429,0.73333333333333
96_438,0.83,0.47,0.51,0.5571428571428599,0.93333333333333
96_438,0.82,0.74,0.48,0.51142857142857,1.0
96_438,0.79,0.82,0.81,0.58428571428571,0.93333333333333
96_438,0.85,0.75,0.32,0.61142857142857,1.0
96_438,0.45,0.72,0.57,0.6042857142857101,1.0
