geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
102_444,0.85,0.58,0.39,0.51571428571429,0.8
102_444,0.4,0.35,0.36,0.38142857142857,0.73333333333333
102_444,0.72,0.58,0.42,0.45,0.8
102_444,0.85,0.48,0.37,0.46714285714286,0.86666666666667
102_444,0.44,0.45,0.48,0.52285714285714,0.73333333333333
102_444,0.78,0.87,0.6,0.61285714285714,0.8
102_444,0.79,0.37,0.36,0.52142857142857,1.0
102_444,0.85,0.54,0.76,0.53285714285714,0.8
102_444,0.52,0.87,0.58,0.51714285714286,1.0
102_444,0.82,0.87,0.65,0.6428571428571401,0.73333333333333
102_444,0.61,0.48,0.59,0.50142857142857,0.86666666666667
102_444,0.59,0.84,0.73,0.5700000000000001,0.73333333333333
102_444,0.4,0.59,0.61,0.51428571428571,0.8
102_444,0.3,0.32,0.51,0.43857142857143006,0.93333333333333
102_444,0.42,0.54,0.41,0.4,0.93333333333333
102_444,0.34,0.52,0.4,0.42857142857143,1.0
102_444,0.6,0.72,0.85,0.5571428571428599,1.0
102_444,0.51,0.62,0.36,0.50571428571429,1.0
102_444,0.33,0.54,0.66,0.40857142857143,0.93333333333333
102_444,0.4,0.56,0.36,0.47285714285714003,1.0
102_444,0.83,0.68,0.81,0.6242857142857101,1.0
102_444,0.71,0.39,0.64,0.56142857142857,0.86666666666667
102_444,0.3,0.57,0.52,0.41571428571429003,0.73333333333333
102_444,0.34,0.45,0.52,0.45,0.8
102_444,0.46,0.42,0.65,0.45714285714285996,1.0
102_444,0.61,0.53,0.79,0.54142857142857,0.93333333333333
102_444,0.42,0.67,0.57,0.46428571428570997,0.93333333333333
102_444,0.31,0.7,0.42,0.44000000000000006,0.93333333333333
102_444,0.47,0.61,0.74,0.51714285714286,0.93333333333333
102_444,0.46,0.88,0.35,0.50142857142857,0.86666666666667
102_444,0.48,0.53,0.61,0.52,1.0
102_444,0.57,0.86,0.88,0.5728571428571401,1.0
102_444,0.79,0.58,0.81,0.5728571428571401,0.93333333333333
102_444,0.37,0.33,0.41,0.37571428571429005,0.86666666666667
102_444,0.87,0.48,0.88,0.60714285714286,0.93333333333333
102_444,0.61,0.51,0.4,0.53142857142857,0.93333333333333
102_444,0.53,0.85,0.78,0.5857142857142901,0.8
102_444,0.49,0.71,0.3,0.41714285714286004,0.86666666666667
102_444,0.46,0.59,0.67,0.50857142857143,0.86666666666667
102_444,0.58,0.76,0.88,0.5571428571428599,1.0
102_444,0.79,0.83,0.61,0.64714285714286,1.0
102_444,0.43,0.5,0.4,0.40285714285714,0.73333333333333
102_444,0.76,0.65,0.52,0.5,1.0
102_444,0.74,0.42,0.48,0.53571428571429,1.0
102_444,0.4,0.64,0.75,0.45714285714285996,0.73333333333333
102_444,0.83,0.62,0.63,0.51714285714286,1.0
102_444,0.32,0.47,0.63,0.51571428571429,0.8
102_444,0.78,0.71,0.55,0.5571428571428599,0.93333333333333
102_444,0.38,0.63,0.82,0.49285714285714005,1.0
102_444,0.62,0.62,0.52,0.44571428571429,0.73333333333333
102_444,0.35,0.55,0.74,0.45571428571428996,0.86666666666667
102_444,0.88,0.79,0.49,0.54571428571429,1.0
102_444,0.43,0.87,0.69,0.6228571428571401,0.73333333333333
102_444,0.83,0.44,0.66,0.50571428571429,1.0
102_444,0.78,0.61,0.85,0.61,0.93333333333333
102_444,0.72,0.42,0.58,0.46285714285713997,0.8
102_444,0.84,0.47,0.31,0.50571428571429,0.86666666666667
102_444,0.66,0.5,0.63,0.46714285714286,1.0
102_444,0.45,0.45,0.52,0.46285714285713997,0.8
102_444,0.52,0.78,0.58,0.52857142857143,1.0
102_444,0.78,0.39,0.6,0.54714285714286,0.86666666666667
102_444,0.76,0.65,0.36,0.57714285714286,1.0
102_444,0.43,0.41,0.63,0.48,1.0
102_444,0.57,0.75,0.32,0.59571428571429,0.73333333333333
102_444,0.69,0.41,0.62,0.53,1.0
102_444,0.36,0.3,0.88,0.50285714285714,0.8
102_444,0.66,0.39,0.54,0.46285714285713997,0.73333333333333
102_444,0.81,0.65,0.74,0.52714285714286,0.86666666666667
102_444,0.3,0.76,0.65,0.46285714285713997,1.0
102_444,0.62,0.4,0.6,0.53285714285714,0.93333333333333
102_444,0.84,0.41,0.82,0.53857142857143,1.0
102_444,0.3,0.86,0.37,0.49142857142857005,0.86666666666667
102_444,0.38,0.81,0.45,0.47285714285714003,0.86666666666667
102_444,0.71,0.56,0.85,0.46571428571429,1.0
102_444,0.82,0.75,0.81,0.6042857142857101,0.93333333333333
102_444,0.75,0.56,0.33,0.45428571428571,0.8
102_444,0.52,0.89,0.52,0.54142857142857,1.0
102_444,0.45,0.84,0.35,0.45999999999999996,0.86666666666667
102_444,0.85,0.33,0.38,0.47142857142857003,1.0
102_444,0.85,0.72,0.56,0.50714285714286,1.0
102_444,0.36,0.37,0.81,0.43428571428571,0.8
102_444,0.86,0.75,0.61,0.5857142857142901,0.8
102_444,0.43,0.62,0.54,0.46571428571429,0.86666666666667
102_444,0.76,0.4,0.71,0.6185714285714301,1.0
102_444,0.57,0.34,0.44,0.41142857142857,0.8
102_444,0.49,0.38,0.32,0.44857142857143,0.8
102_444,0.74,0.49,0.51,0.41571428571429003,1.0
102_444,0.69,0.65,0.3,0.51571428571429,0.86666666666667
102_444,0.77,0.57,0.41,0.41142857142857,1.0
102_444,0.51,0.68,0.69,0.51,0.86666666666667
102_444,0.83,0.35,0.37,0.42857142857143,1.0
102_444,0.62,0.73,0.85,0.47857142857143,0.8
102_444,0.32,0.69,0.75,0.42285714285714004,0.86666666666667
102_444,0.37,0.77,0.88,0.5,1.0
102_444,0.34,0.43,0.5,0.39428571428571,0.8
102_444,0.41,0.47,0.84,0.53285714285714,1.0
102_444,0.39,0.58,0.86,0.48428571428571,0.8
102_444,0.61,0.38,0.4,0.44857142857143,0.8
102_444,0.75,0.82,0.32,0.47000000000000003,1.0
102_444,0.36,0.59,0.85,0.45428571428571,1.0
102_444,0.89,0.48,0.41,0.50142857142857,0.8
102_444,0.34,0.41,0.57,0.43857142857143006,1.0
102_444,0.69,0.53,0.56,0.53142857142857,0.73333333333333
102_444,0.65,0.45,0.74,0.49714285714286,0.73333333333333
102_444,0.74,0.62,0.73,0.53714285714286,1.0
102_444,0.64,0.47,0.47,0.49857142857143,0.73333333333333
102_444,0.3,0.77,0.73,0.5714285714285701,1.0
102_444,0.37,0.52,0.66,0.41571428571429003,0.93333333333333
102_444,0.3,0.75,0.79,0.49285714285714005,1.0
102_444,0.49,0.6,0.34,0.41285714285714,1.0
102_444,0.49,0.38,0.86,0.47285714285714003,0.86666666666667
102_444,0.45,0.44,0.57,0.44285714285714006,0.93333333333333
102_444,0.74,0.61,0.85,0.6385714285714301,1.0
102_444,0.62,0.61,0.84,0.49142857142857005,0.73333333333333
102_444,0.47,0.4,0.32,0.46571428571429,1.0
102_444,0.49,0.57,0.85,0.53142857142857,0.73333333333333
102_444,0.77,0.88,0.73,0.54428571428571,0.86666666666667
102_444,0.34,0.37,0.76,0.44142857142857006,0.86666666666667
102_444,0.31,0.68,0.37,0.35285714285714004,1.0
102_444,0.82,0.64,0.68,0.53285714285714,1.0
102_444,0.33,0.64,0.46,0.46857142857143,0.86666666666667
102_444,0.31,0.54,0.63,0.45142857142857,1.0
102_444,0.59,0.73,0.62,0.56428571428571,1.0
102_444,0.39,0.81,0.8,0.5885714285714301,1.0
102_444,0.58,0.7,0.84,0.52142857142857,1.0
102_444,0.6,0.76,0.43,0.57571428571429,0.86666666666667
102_444,0.8,0.55,0.55,0.49428571428571005,0.8
102_444,0.31,0.44,0.63,0.50857142857143,1.0
102_444,0.41,0.46,0.73,0.44857142857143,0.73333333333333
102_444,0.5,0.34,0.85,0.5857142857142901,0.8
102_444,0.47,0.35,0.57,0.40142857142857,0.73333333333333
102_444,0.63,0.52,0.81,0.53428571428571,0.73333333333333
