geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
77_432,0.85,0.78,0.32,0.44428571428571006,0.8
77_432,0.32,0.39,0.46,0.40142857142857,0.8
77_432,0.36,0.51,0.56,0.48,1.0
77_432,0.33,0.75,0.84,0.51,1.0
77_432,0.56,0.83,0.68,0.52285714285714,1.0
77_432,0.73,0.88,0.87,0.6957142857142901,0.93333333333333
77_432,0.35,0.86,0.58,0.42285714285714004,0.93333333333333
77_432,0.52,0.41,0.71,0.42285714285714004,1.0
77_432,0.35,0.75,0.36,0.49857142857143,1.0
77_432,0.46,0.55,0.37,0.49000000000000005,0.86666666666667
77_432,0.46,0.65,0.72,0.60714285714286,0.93333333333333
77_432,0.31,0.55,0.79,0.45857142857142996,1.0
77_432,0.39,0.89,0.72,0.50285714285714,0.93333333333333
77_432,0.49,0.31,0.7,0.47285714285714003,1.0
77_432,0.5,0.52,0.37,0.48714285714286004,1.0
77_432,0.77,0.7,0.65,0.52142857142857,1.0
77_432,0.63,0.52,0.6,0.49142857142857005,0.93333333333333
77_432,0.76,0.55,0.55,0.45999999999999996,0.93333333333333
77_432,0.3,0.68,0.45,0.40714285714285997,0.73333333333333
77_432,0.53,0.69,0.39,0.48285714285714,0.73333333333333
77_432,0.73,0.5,0.57,0.5571428571428599,1.0
77_432,0.73,0.59,0.66,0.50571428571429,0.86666666666667
77_432,0.79,0.72,0.57,0.5871428571428601,0.93333333333333
77_432,0.42,0.86,0.51,0.51142857142857,1.0
77_432,0.57,0.33,0.85,0.40857142857143,0.93333333333333
77_432,0.58,0.5,0.35,0.52571428571429,0.8
77_432,0.48,0.52,0.67,0.52142857142857,1.0
77_432,0.72,0.67,0.55,0.49142857142857005,0.73333333333333
77_432,0.52,0.89,0.59,0.52714285714286,1.0
77_432,0.59,0.54,0.49,0.53857142857143,1.0
77_432,0.59,0.81,0.41,0.56571428571429,1.0
77_432,0.46,0.83,0.34,0.49000000000000005,0.93333333333333
77_432,0.68,0.41,0.33,0.44428571428571006,1.0
77_432,0.4,0.52,0.45,0.42000000000000004,0.8
77_432,0.34,0.45,0.73,0.5,0.93333333333333
77_432,0.46,0.33,0.58,0.45571428571428996,1.0
77_432,0.73,0.84,0.6,0.50142857142857,1.0
77_432,0.59,0.47,0.67,0.50714285714286,1.0
77_432,0.38,0.36,0.46,0.42285714285714004,0.8
77_432,0.65,0.38,0.34,0.44285714285714006,1.0
77_432,0.85,0.45,0.89,0.52285714285714,0.93333333333333
77_432,0.79,0.74,0.6,0.56571428571429,1.0
77_432,0.3,0.78,0.61,0.5742857142857101,0.93333333333333
77_432,0.66,0.3,0.81,0.59714285714286,0.86666666666667
77_432,0.87,0.56,0.66,0.52142857142857,1.0
77_432,0.64,0.62,0.79,0.52857142857143,0.73333333333333
77_432,0.52,0.69,0.66,0.54,1.0
77_432,0.45,0.72,0.37,0.46428571428570997,0.86666666666667
77_432,0.55,0.73,0.66,0.50142857142857,1.0
