geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
93_445,0.37,0.36,0.59,0.48,0.8
93_445,0.32,0.7,0.77,0.51285714285714,0.86666666666667
93_445,0.8,0.71,0.79,0.58,1.0
93_445,0.73,0.35,0.33,0.47714285714286,0.86666666666667
93_445,0.31,0.75,0.75,0.56142857142857,1.0
93_445,0.83,0.45,0.54,0.51857142857143,0.93333333333333
93_445,0.54,0.69,0.76,0.6357142857142901,1.0
93_445,0.53,0.83,0.8,0.49571428571429,0.73333333333333
93_445,0.64,0.35,0.43,0.46571428571429,0.93333333333333
93_445,0.53,0.42,0.3,0.36000000000000004,1.0
93_445,0.51,0.37,0.47,0.46285714285713997,0.86666666666667
93_445,0.4,0.62,0.81,0.54142857142857,1.0
93_445,0.56,0.81,0.4,0.45285714285714,1.0
93_445,0.51,0.41,0.6,0.46571428571429,1.0
93_445,0.54,0.5,0.83,0.50714285714286,0.86666666666667
93_445,0.62,0.66,0.3,0.54142857142857,0.86666666666667
93_445,0.8,0.69,0.63,0.6000000000000001,1.0
93_445,0.59,0.61,0.86,0.49857142857143,1.0
93_445,0.32,0.68,0.82,0.5700000000000001,0.73333333333333
93_445,0.46,0.41,0.74,0.52428571428571,1.0
93_445,0.54,0.85,0.78,0.54428571428571,1.0
93_445,0.33,0.31,0.66,0.43285714285714,1.0
93_445,0.64,0.86,0.4,0.48142857142857,0.86666666666667
93_445,0.69,0.35,0.62,0.49571428571429,0.86666666666667
93_445,0.38,0.68,0.51,0.48142857142857,1.0
93_445,0.35,0.8,0.63,0.50285714285714,1.0
93_445,0.63,0.46,0.34,0.43571428571429005,0.73333333333333
93_445,0.65,0.72,0.49,0.51142857142857,1.0
93_445,0.32,0.85,0.67,0.57571428571429,0.73333333333333
93_445,0.39,0.51,0.83,0.48857142857143004,1.0
93_445,0.69,0.53,0.84,0.49428571428571005,1.0
93_445,0.7,0.44,0.77,0.56142857142857,0.93333333333333
93_445,0.73,0.53,0.85,0.6000000000000001,1.0
93_445,0.87,0.54,0.59,0.6214285714285701,0.8
93_445,0.76,0.53,0.88,0.58,0.8
93_445,0.3,0.73,0.75,0.52857142857143,0.86666666666667
93_445,0.69,0.5,0.46,0.48,1.0
93_445,0.44,0.44,0.32,0.48428571428571,0.86666666666667
93_445,0.48,0.52,0.59,0.47571428571429,1.0
93_445,0.34,0.8,0.49,0.46857142857143,1.0
93_445,0.77,0.54,0.39,0.49571428571429,1.0
93_445,0.35,0.37,0.63,0.42285714285714004,1.0
93_445,0.34,0.58,0.62,0.49571428571429,1.0
93_445,0.42,0.7,0.31,0.39571428571429,0.8
93_445,0.78,0.32,0.37,0.49714285714286,0.93333333333333
93_445,0.44,0.85,0.62,0.54142857142857,0.93333333333333
93_445,0.49,0.55,0.67,0.47285714285714003,1.0
93_445,0.51,0.57,0.88,0.51571428571429,0.8
