geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
118_432,0.59,0.51,0.3,0.46142857142856997,0.93333333333333
118_432,0.53,0.4,0.47,0.46142857142856997,0.8
118_432,0.52,0.74,0.6,0.53571428571429,0.93333333333333
118_432,0.89,0.84,0.33,0.6242857142857101,1.0
118_432,0.48,0.55,0.46,0.53857142857143,0.86666666666667
118_432,0.71,0.68,0.35,0.44428571428571006,0.86666666666667
118_432,0.77,0.65,0.7,0.5685714285714301,1.0
118_432,0.31,0.66,0.54,0.52,0.73333333333333
118_432,0.5,0.79,0.78,0.5900000000000001,1.0
118_432,0.31,0.32,0.34,0.42000000000000004,1.0
118_432,0.54,0.79,0.8,0.54714285714286,0.93333333333333
118_432,0.59,0.7,0.66,0.52428571428571,0.93333333333333
118_432,0.53,0.63,0.55,0.51428571428571,0.86666666666667
118_432,0.4,0.58,0.58,0.49571428571429,1.0
118_432,0.33,0.85,0.41,0.45999999999999996,0.93333333333333
118_432,0.79,0.58,0.68,0.57571428571429,0.73333333333333
118_432,0.55,0.79,0.32,0.51142857142857,1.0
118_432,0.37,0.79,0.86,0.5714285714285701,0.8
118_432,0.4,0.42,0.37,0.47714285714286,0.8
118_432,0.78,0.43,0.82,0.56571428571429,0.8
118_432,0.78,0.48,0.46,0.45,0.93333333333333
118_432,0.5,0.79,0.46,0.54571428571429,0.93333333333333
118_432,0.35,0.44,0.38,0.41571428571429003,0.8
118_432,0.55,0.44,0.66,0.42857142857143,0.8
118_432,0.34,0.63,0.88,0.54857142857143,1.0
118_432,0.68,0.56,0.48,0.5742857142857101,1.0
118_432,0.62,0.86,0.4,0.49857142857143,0.8
118_432,0.43,0.64,0.49,0.45999999999999996,1.0
118_432,0.48,0.54,0.32,0.42000000000000004,1.0
118_432,0.35,0.47,0.55,0.46285714285713997,1.0
118_432,0.36,0.4,0.78,0.48571428571429004,0.73333333333333
118_432,0.57,0.48,0.76,0.53571428571429,1.0
118_432,0.31,0.61,0.68,0.44857142857143,1.0
118_432,0.31,0.84,0.76,0.54428571428571,1.0
118_432,0.46,0.49,0.5,0.49857142857143,0.93333333333333
118_432,0.82,0.42,0.32,0.53857142857143,1.0
118_432,0.8,0.87,0.74,0.5900000000000001,1.0
118_432,0.86,0.6,0.33,0.48857142857143004,0.86666666666667
118_432,0.67,0.33,0.69,0.43714285714286005,0.8
118_432,0.52,0.78,0.37,0.46428571428570997,1.0
118_432,0.37,0.36,0.66,0.43,0.8
118_432,0.36,0.65,0.63,0.51571428571429,0.8
118_432,0.64,0.64,0.43,0.45285714285714,1.0
118_432,0.85,0.65,0.84,0.53428571428571,0.93333333333333
118_432,0.36,0.51,0.33,0.38857142857143,0.93333333333333
118_432,0.51,0.66,0.38,0.45428571428571,1.0
118_432,0.35,0.67,0.39,0.43571428571429005,0.73333333333333
118_432,0.85,0.37,0.89,0.53571428571429,0.8
118_432,0.62,0.81,0.4,0.46571428571429,1.0
118_432,0.48,0.81,0.88,0.58285714285714,0.86666666666667
118_432,0.34,0.54,0.56,0.46285714285713997,1.0
118_432,0.76,0.68,0.79,0.62571428571429,1.0
118_432,0.42,0.66,0.41,0.44714285714286,1.0
118_432,0.53,0.56,0.65,0.49285714285714005,0.93333333333333
118_432,0.8,0.87,0.51,0.6014285714285701,1.0
