geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
109_442,0.45,0.44,0.74,0.5585714285714299,0.8
109_442,0.42,0.84,0.39,0.46714285714286,1.0
109_442,0.86,0.89,0.72,0.6357142857142901,0.73333333333333
109_442,0.65,0.77,0.74,0.48,0.86666666666667
109_442,0.55,0.54,0.68,0.52428571428571,1.0
109_442,0.88,0.66,0.76,0.57571428571429,0.73333333333333
109_442,0.42,0.53,0.44,0.41714285714286004,0.8
109_442,0.66,0.49,0.67,0.52857142857143,1.0
109_442,0.47,0.43,0.62,0.49714285714286,1.0
109_442,0.88,0.35,0.79,0.47285714285714003,0.73333333333333
109_442,0.53,0.86,0.5,0.54714285714286,1.0
109_442,0.36,0.66,0.77,0.40428571428571003,0.8
109_442,0.5,0.89,0.79,0.47000000000000003,0.93333333333333
109_442,0.67,0.45,0.45,0.44142857142857006,1.0
109_442,0.79,0.38,0.48,0.51571428571429,0.86666666666667
109_442,0.84,0.68,0.88,0.65142857142857,1.0
109_442,0.81,0.79,0.83,0.57857142857143,0.86666666666667
109_442,0.3,0.72,0.62,0.53857142857143,1.0
109_442,0.54,0.71,0.39,0.45999999999999996,0.86666666666667
109_442,0.41,0.89,0.75,0.55285714285714,0.8
109_442,0.84,0.62,0.55,0.54285714285714,0.93333333333333
109_442,0.71,0.88,0.88,0.67,1.0
109_442,0.62,0.51,0.53,0.51857142857143,0.73333333333333
109_442,0.39,0.75,0.64,0.48428571428571,0.73333333333333
109_442,0.35,0.54,0.54,0.40857142857143,1.0
109_442,0.37,0.48,0.56,0.49000000000000005,0.93333333333333
109_442,0.54,0.75,0.84,0.51285714285714,0.73333333333333
109_442,0.51,0.55,0.52,0.50857142857143,1.0
109_442,0.63,0.44,0.33,0.50142857142857,1.0
109_442,0.64,0.83,0.38,0.45428571428571,1.0
109_442,0.73,0.61,0.89,0.47000000000000003,1.0
109_442,0.3,0.6,0.89,0.51428571428571,0.8
109_442,0.42,0.53,0.54,0.45857142857142996,1.0
109_442,0.76,0.48,0.78,0.53142857142857,0.86666666666667
109_442,0.4,0.44,0.57,0.43285714285714,1.0
109_442,0.86,0.54,0.38,0.53714285714286,0.8
109_442,0.89,0.86,0.45,0.51,1.0
109_442,0.73,0.82,0.77,0.60571428571429,1.0
109_442,0.37,0.64,0.65,0.53,0.93333333333333
109_442,0.49,0.4,0.71,0.48,0.8
109_442,0.49,0.39,0.52,0.50428571428571,1.0
109_442,0.67,0.82,0.3,0.47000000000000003,1.0
109_442,0.43,0.55,0.79,0.53428571428571,1.0
109_442,0.77,0.55,0.38,0.53428571428571,0.73333333333333
109_442,0.85,0.82,0.78,0.6357142857142901,1.0
109_442,0.73,0.52,0.64,0.54428571428571,0.73333333333333
109_442,0.71,0.46,0.61,0.5599999999999999,0.8
109_442,0.58,0.43,0.66,0.53571428571429,1.0
109_442,0.48,0.66,0.64,0.51714285714286,0.73333333333333
109_442,0.61,0.47,0.59,0.47285714285714003,0.86666666666667
109_442,0.76,0.3,0.57,0.50857142857143,1.0
109_442,0.37,0.66,0.47,0.42714285714286,0.86666666666667
109_442,0.47,0.63,0.62,0.49142857142857005,0.93333333333333
109_442,0.84,0.35,0.48,0.53857142857143,1.0
109_442,0.34,0.67,0.89,0.55428571428571,0.8
109_442,0.83,0.58,0.72,0.63142857142857,1.0
109_442,0.63,0.61,0.81,0.60714285714286,0.8
109_442,0.51,0.43,0.41,0.41571428571429003,0.86666666666667
109_442,0.85,0.76,0.87,0.5585714285714299,1.0
109_442,0.6,0.4,0.42,0.41714285714286004,0.93333333333333
109_442,0.85,0.83,0.79,0.58428571428571,0.8
109_442,0.83,0.47,0.72,0.50714285714286,1.0
109_442,0.38,0.66,0.4,0.47714285714286,0.93333333333333
109_442,0.44,0.52,0.35,0.45999999999999996,1.0
109_442,0.4,0.32,0.69,0.48428571428571,1.0
109_442,0.73,0.38,0.78,0.49285714285714005,1.0
109_442,0.42,0.31,0.8,0.53714285714286,0.73333333333333
109_442,0.64,0.45,0.64,0.60857142857143,0.93333333333333
109_442,0.85,0.71,0.58,0.60714285714286,0.73333333333333
109_442,0.81,0.7,0.55,0.61285714285714,0.8
109_442,0.66,0.73,0.46,0.46285714285713997,0.8
109_442,0.85,0.79,0.74,0.5700000000000001,1.0
109_442,0.53,0.31,0.5,0.53714285714286,1.0
109_442,0.65,0.46,0.75,0.53857142857143,0.8
109_442,0.44,0.76,0.33,0.52,1.0
109_442,0.36,0.5,0.85,0.5571428571428599,1.0
109_442,0.82,0.6,0.43,0.46714285714286,1.0
109_442,0.67,0.45,0.8,0.49000000000000005,0.8
109_442,0.54,0.67,0.53,0.48857142857143004,1.0
109_442,0.49,0.64,0.61,0.56142857142857,0.8
109_442,0.53,0.84,0.56,0.5742857142857101,0.73333333333333
109_442,0.79,0.53,0.31,0.40714285714285997,1.0
109_442,0.63,0.31,0.45,0.44571428571429,1.0
109_442,0.41,0.33,0.65,0.47571428571429,0.8
109_442,0.46,0.79,0.3,0.47857142857143,1.0
109_442,0.78,0.79,0.56,0.53571428571429,0.93333333333333
109_442,0.55,0.87,0.66,0.52285714285714,0.93333333333333
109_442,0.69,0.4,0.82,0.50285714285714,0.8
109_442,0.66,0.65,0.88,0.53428571428571,0.93333333333333
109_442,0.41,0.89,0.61,0.47714285714286,1.0
109_442,0.88,0.36,0.72,0.53428571428571,0.73333333333333
