geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
70_449,0.83,0.57,0.89,0.59571428571429,0.8
70_449,0.77,0.81,0.7,0.60714285714286,1.0
70_449,0.83,0.59,0.61,0.47857142857143,0.93333333333333
70_449,0.44,0.54,0.79,0.5857142857142901,1.0
70_449,0.59,0.46,0.83,0.40428571428571003,0.8
70_449,0.42,0.64,0.57,0.43428571428571,1.0
70_449,0.65,0.8,0.33,0.58,0.73333333333333
70_449,0.77,0.56,0.31,0.45428571428571,1.0
70_449,0.48,0.52,0.57,0.49714285714286,0.73333333333333
70_449,0.78,0.36,0.34,0.45,1.0
70_449,0.73,0.48,0.3,0.52428571428571,0.8
70_449,0.58,0.77,0.68,0.58,0.86666666666667
70_449,0.3,0.68,0.51,0.46857142857143,0.93333333333333
70_449,0.63,0.64,0.76,0.55142857142857,1.0
70_449,0.66,0.42,0.44,0.54571428571429,0.86666666666667
70_449,0.35,0.31,0.5,0.47714285714286,0.93333333333333
70_449,0.71,0.61,0.58,0.5585714285714299,0.8
70_449,0.38,0.72,0.88,0.54428571428571,0.8
70_449,0.86,0.62,0.67,0.53857142857143,0.73333333333333
70_449,0.34,0.57,0.67,0.48714285714286004,1.0
70_449,0.77,0.57,0.69,0.53428571428571,0.93333333333333
70_449,0.38,0.71,0.43,0.47571428571429,1.0
70_449,0.73,0.59,0.34,0.47857142857143,0.8
70_449,0.57,0.32,0.61,0.52142857142857,0.86666666666667
70_449,0.88,0.3,0.32,0.55142857142857,1.0
70_449,0.76,0.32,0.89,0.64857142857143,0.93333333333333
70_449,0.52,0.42,0.62,0.48285714285714,1.0
70_449,0.85,0.65,0.83,0.5557142857142899,1.0
70_449,0.39,0.64,0.72,0.56285714285714,0.73333333333333
70_449,0.88,0.72,0.45,0.59571428571429,1.0
70_449,0.55,0.34,0.37,0.47857142857143,1.0
70_449,0.32,0.43,0.65,0.52857142857143,1.0
70_449,0.88,0.85,0.37,0.56571428571429,0.73333333333333
70_449,0.39,0.84,0.45,0.50428571428571,1.0
70_449,0.57,0.41,0.62,0.50714285714286,1.0
70_449,0.88,0.49,0.73,0.5928571428571401,1.0
70_449,0.47,0.69,0.88,0.5700000000000001,1.0
70_449,0.31,0.38,0.4,0.37428571428571,1.0
70_449,0.34,0.82,0.76,0.52714285714286,0.86666666666667
70_449,0.76,0.47,0.42,0.47000000000000003,1.0
70_449,0.86,0.6,0.81,0.6357142857142901,0.86666666666667
70_449,0.3,0.51,0.5,0.48285714285714,1.0
70_449,0.74,0.79,0.59,0.58285714285714,1.0
70_449,0.46,0.7,0.31,0.49000000000000005,1.0
70_449,0.31,0.34,0.54,0.41142857142857,1.0
70_449,0.38,0.37,0.87,0.54714285714286,0.86666666666667
70_449,0.54,0.59,0.4,0.49000000000000005,1.0
70_449,0.44,0.69,0.85,0.48,0.93333333333333
70_449,0.47,0.54,0.62,0.41571428571429003,0.86666666666667
70_449,0.75,0.75,0.51,0.51285714285714,1.0
70_449,0.64,0.85,0.58,0.52857142857143,0.86666666666667
70_449,0.68,0.36,0.7,0.47000000000000003,1.0
70_449,0.85,0.33,0.36,0.47285714285714003,1.0
70_449,0.47,0.57,0.41,0.48857142857143004,0.86666666666667
70_449,0.59,0.79,0.69,0.59857142857143,0.73333333333333
70_449,0.73,0.34,0.55,0.49428571428571005,1.0
70_449,0.78,0.47,0.47,0.56428571428571,0.86666666666667
70_449,0.39,0.52,0.64,0.47428571428571004,0.73333333333333
70_449,0.65,0.52,0.85,0.55142857142857,1.0
70_449,0.57,0.54,0.47,0.46428571428570997,0.86666666666667
70_449,0.56,0.69,0.47,0.51285714285714,1.0
70_449,0.81,0.31,0.66,0.44142857142857006,0.86666666666667
70_449,0.75,0.75,0.72,0.53,0.86666666666667
70_449,0.39,0.71,0.54,0.47142857142857003,1.0
70_449,0.86,0.8,0.61,0.60714285714286,0.73333333333333
70_449,0.81,0.5,0.46,0.58428571428571,1.0
70_449,0.39,0.78,0.67,0.6214285714285701,0.73333333333333
70_449,0.87,0.66,0.45,0.51285714285714,1.0
70_449,0.84,0.58,0.46,0.58,1.0
70_449,0.54,0.76,0.61,0.52428571428571,0.86666666666667
70_449,0.35,0.77,0.32,0.42285714285714004,1.0
70_449,0.51,0.79,0.48,0.5714285714285701,1.0
70_449,0.5,0.71,0.76,0.50142857142857,0.8
70_449,0.43,0.31,0.71,0.48285714285714,1.0
70_449,0.7,0.49,0.59,0.50142857142857,0.73333333333333
70_449,0.68,0.73,0.56,0.57571428571429,1.0
70_449,0.47,0.39,0.83,0.47000000000000003,1.0
70_449,0.79,0.4,0.6,0.45,0.93333333333333
70_449,0.5,0.64,0.66,0.5585714285714299,0.8
70_449,0.32,0.32,0.45,0.36714285714286005,1.0
70_449,0.55,0.82,0.62,0.47285714285714003,0.86666666666667
70_449,0.3,0.55,0.65,0.52428571428571,0.8
70_449,0.61,0.69,0.65,0.53428571428571,1.0
70_449,0.56,0.83,0.56,0.50428571428571,0.93333333333333
70_449,0.69,0.72,0.64,0.50714285714286,0.86666666666667
70_449,0.66,0.34,0.59,0.45428571428571,1.0
70_449,0.68,0.38,0.48,0.44000000000000006,1.0
70_449,0.59,0.56,0.55,0.5599999999999999,0.8
