geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
105_408,0.73,0.35,0.89,0.6400000000000001,0.86666666666667
105_408,0.82,0.45,0.8,0.5685714285714301,1.0
105_408,0.52,0.61,0.7,0.49142857142857005,0.93333333333333
105_408,0.66,0.38,0.66,0.47000000000000003,1.0
105_408,0.41,0.56,0.49,0.49857142857143,0.8
105_408,0.76,0.57,0.65,0.54857142857143,1.0
105_408,0.55,0.62,0.71,0.49428571428571005,0.73333333333333
105_408,0.32,0.84,0.49,0.52428571428571,0.8
105_408,0.72,0.33,0.78,0.6014285714285701,1.0
105_408,0.43,0.83,0.51,0.50571428571429,1.0
105_408,0.5,0.67,0.86,0.51714285714286,0.86666666666667
105_408,0.44,0.33,0.59,0.44142857142857006,0.93333333333333
105_408,0.43,0.6,0.67,0.42142857142857004,1.0
105_408,0.65,0.56,0.64,0.54714285714286,0.8
105_408,0.6,0.35,0.66,0.49428571428571005,0.8
105_408,0.64,0.49,0.69,0.42714285714286,0.86666666666667
105_408,0.4,0.35,0.74,0.47857142857143,1.0
105_408,0.32,0.35,0.58,0.49428571428571005,0.73333333333333
105_408,0.31,0.56,0.83,0.51571428571429,0.93333333333333
105_408,0.69,0.5,0.41,0.5585714285714299,1.0
105_408,0.5,0.8,0.59,0.54142857142857,0.93333333333333
105_408,0.5,0.79,0.74,0.5571428571428599,0.73333333333333
105_408,0.36,0.77,0.78,0.55285714285714,1.0
105_408,0.44,0.48,0.56,0.44285714285714006,0.8
105_408,0.42,0.32,0.56,0.45142857142857,0.86666666666667
105_408,0.6,0.52,0.77,0.51857142857143,0.93333333333333
