geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
79_418,0.57,0.82,0.58,0.49714285714286,1.0
79_418,0.44,0.44,0.64,0.45428571428571,0.73333333333333
79_418,0.33,0.54,0.34,0.49285714285714005,1.0
79_418,0.6,0.46,0.87,0.48857142857143004,0.86666666666667
79_418,0.89,0.48,0.46,0.44571428571429,0.8
79_418,0.86,0.35,0.77,0.50285714285714,1.0
79_418,0.61,0.57,0.39,0.53714285714286,1.0
79_418,0.53,0.85,0.64,0.5714285714285701,1.0
79_418,0.87,0.75,0.69,0.6414285714285701,0.73333333333333
79_418,0.41,0.61,0.51,0.44857142857143,1.0
79_418,0.66,0.39,0.43,0.5,1.0
79_418,0.69,0.5,0.44,0.47285714285714003,0.73333333333333
79_418,0.5,0.62,0.87,0.56142857142857,1.0
79_418,0.41,0.49,0.53,0.49714285714286,0.73333333333333
79_418,0.73,0.42,0.41,0.5585714285714299,1.0
79_418,0.75,0.81,0.6,0.6214285714285701,0.8
79_418,0.53,0.39,0.68,0.45714285714285996,1.0
79_418,0.43,0.73,0.62,0.46714285714286,1.0
79_418,0.55,0.8,0.72,0.5599999999999999,1.0
79_418,0.6,0.67,0.82,0.54,0.93333333333333
79_418,0.69,0.44,0.64,0.46714285714286,0.73333333333333
79_418,0.65,0.67,0.76,0.47285714285714003,1.0
79_418,0.38,0.83,0.63,0.48571428571429004,1.0
79_418,0.56,0.5,0.75,0.50714285714286,0.93333333333333
79_418,0.3,0.51,0.54,0.47857142857143,0.93333333333333
79_418,0.77,0.75,0.88,0.55285714285714,1.0
79_418,0.38,0.4,0.37,0.43857142857143006,0.93333333333333
79_418,0.71,0.83,0.83,0.58142857142857,0.73333333333333
79_418,0.47,0.77,0.88,0.58142857142857,0.73333333333333
79_418,0.79,0.84,0.81,0.54285714285714,1.0
79_418,0.48,0.86,0.33,0.57714285714286,0.73333333333333
79_418,0.34,0.7,0.77,0.48,1.0
79_418,0.51,0.87,0.46,0.45999999999999996,0.93333333333333
79_418,0.45,0.33,0.57,0.37857142857143,0.93333333333333
79_418,0.86,0.88,0.85,0.65142857142857,0.86666666666667
79_418,0.78,0.64,0.76,0.54142857142857,1.0
79_418,0.89,0.76,0.67,0.63142857142857,0.86666666666667
79_418,0.66,0.7,0.53,0.43285714285714,1.0
79_418,0.69,0.32,0.71,0.41428571428571,0.93333333333333
79_418,0.55,0.86,0.6,0.53857142857143,0.86666666666667
79_418,0.49,0.58,0.55,0.52571428571429,1.0
79_418,0.75,0.81,0.72,0.65,0.73333333333333
79_418,0.73,0.4,0.56,0.52,0.86666666666667
79_418,0.78,0.62,0.84,0.54571428571429,1.0
79_418,0.62,0.85,0.77,0.6242857142857101,1.0
79_418,0.78,0.37,0.5,0.45857142857142996,0.93333333333333
79_418,0.61,0.69,0.42,0.51285714285714,1.0
79_418,0.8,0.54,0.88,0.57857142857143,1.0
79_418,0.49,0.32,0.47,0.42285714285714004,1.0
79_418,0.69,0.59,0.47,0.47714285714286,0.86666666666667
79_418,0.37,0.56,0.83,0.47714285714286,1.0
79_418,0.68,0.41,0.42,0.35571428571429003,0.8
79_418,0.82,0.72,0.49,0.55428571428571,0.73333333333333
79_418,0.44,0.73,0.71,0.50857142857143,1.0
79_418,0.81,0.78,0.85,0.61142857142857,0.8
