geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
84_438,0.47,0.49,0.82,0.48285714285714,0.93333333333333
84_438,0.67,0.47,0.53,0.48714285714286004,1.0
84_438,0.46,0.76,0.47,0.51142857142857,0.8
84_438,0.46,0.4,0.62,0.48,1.0
84_438,0.64,0.82,0.69,0.60857142857143,1.0
84_438,0.68,0.79,0.62,0.5585714285714299,1.0
84_438,0.52,0.8,0.76,0.48142857142857,0.8
84_438,0.34,0.88,0.65,0.48142857142857,1.0
84_438,0.63,0.6,0.78,0.60857142857143,1.0
84_438,0.74,0.65,0.54,0.50714285714286,1.0
84_438,0.85,0.84,0.48,0.6385714285714301,0.8
84_438,0.4,0.3,0.89,0.52428571428571,1.0
84_438,0.48,0.83,0.49,0.47714285714286,0.73333333333333
84_438,0.45,0.82,0.48,0.54,1.0
84_438,0.57,0.36,0.74,0.51714285714286,0.8
84_438,0.46,0.59,0.63,0.51714285714286,1.0
84_438,0.89,0.5,0.66,0.53571428571429,0.93333333333333
84_438,0.65,0.89,0.62,0.5728571428571401,1.0
84_438,0.46,0.72,0.77,0.52142857142857,0.93333333333333
84_438,0.54,0.36,0.56,0.49142857142857005,1.0
84_438,0.67,0.79,0.86,0.54714285714286,1.0
84_438,0.52,0.4,0.54,0.52,0.86666666666667
84_438,0.63,0.46,0.79,0.49000000000000005,1.0
84_438,0.4,0.85,0.66,0.51428571428571,1.0
84_438,0.89,0.61,0.89,0.5557142857142899,0.8
84_438,0.89,0.85,0.31,0.5714285714285701,1.0
84_438,0.68,0.42,0.52,0.49857142857143,0.8
84_438,0.81,0.4,0.32,0.46571428571429,1.0
84_438,0.83,0.72,0.4,0.51571428571429,0.8
84_438,0.55,0.3,0.5,0.44857142857143,0.93333333333333
84_438,0.71,0.6,0.78,0.58428571428571,1.0
84_438,0.34,0.3,0.36,0.33714285714286,0.8
84_438,0.7,0.39,0.78,0.50571428571429,0.8
84_438,0.32,0.67,0.69,0.45571428571428996,1.0
84_438,0.65,0.5,0.67,0.53857142857143,0.73333333333333
84_438,0.71,0.37,0.75,0.45714285714285996,0.73333333333333
84_438,0.84,0.38,0.31,0.49000000000000005,1.0
84_438,0.56,0.78,0.75,0.54714285714286,0.86666666666667
84_438,0.88,0.62,0.55,0.54142857142857,1.0
84_438,0.78,0.72,0.3,0.51,0.73333333333333
84_438,0.46,0.76,0.7,0.56285714285714,1.0
84_438,0.88,0.47,0.44,0.56285714285714,0.73333333333333
84_438,0.54,0.87,0.41,0.49428571428571005,1.0
84_438,0.49,0.86,0.51,0.53857142857143,0.73333333333333
84_438,0.47,0.42,0.45,0.43,1.0
84_438,0.37,0.78,0.61,0.51857142857143,0.86666666666667
84_438,0.63,0.56,0.82,0.49428571428571005,1.0
84_438,0.76,0.42,0.45,0.46857142857143,0.73333333333333
84_438,0.43,0.74,0.5,0.48285714285714,0.93333333333333
84_438,0.75,0.65,0.66,0.52428571428571,1.0
84_438,0.61,0.57,0.53,0.45999999999999996,0.93333333333333
84_438,0.41,0.86,0.5,0.46285714285713997,0.86666666666667
84_438,0.84,0.54,0.35,0.46142857142856997,1.0
84_438,0.43,0.8,0.7,0.60714285714286,0.86666666666667
84_438,0.53,0.31,0.82,0.47428571428571004,0.73333333333333
84_438,0.81,0.41,0.59,0.53571428571429,0.93333333333333
84_438,0.46,0.32,0.67,0.41142857142857,1.0
84_438,0.37,0.6,0.84,0.61,0.73333333333333
84_438,0.46,0.73,0.72,0.55428571428571,1.0
84_438,0.34,0.3,0.53,0.39,0.93333333333333
84_438,0.58,0.3,0.6,0.38142857142857,1.0
84_438,0.38,0.7,0.42,0.50714285714286,0.93333333333333
84_438,0.5,0.78,0.79,0.54285714285714,0.93333333333333
84_438,0.69,0.67,0.87,0.5557142857142899,1.0
84_438,0.62,0.36,0.82,0.52857142857143,0.86666666666667
84_438,0.86,0.88,0.88,0.60714285714286,1.0
84_438,0.7,0.56,0.53,0.60714285714286,0.73333333333333
84_438,0.85,0.4,0.45,0.45999999999999996,1.0
84_438,0.42,0.55,0.51,0.40714285714285997,1.0
84_438,0.81,0.52,0.64,0.52,0.93333333333333
84_438,0.75,0.47,0.7,0.50285714285714,0.93333333333333
84_438,0.57,0.64,0.44,0.50428571428571,0.8
84_438,0.39,0.44,0.3,0.45999999999999996,0.93333333333333
84_438,0.54,0.6,0.3,0.41,1.0
84_438,0.35,0.79,0.89,0.61285714285714,0.93333333333333
84_438,0.83,0.71,0.5,0.5714285714285701,1.0
84_438,0.57,0.52,0.5,0.42142857142857004,0.8
84_438,0.72,0.88,0.86,0.65,1.0
84_438,0.69,0.84,0.56,0.59714285714286,0.86666666666667
84_438,0.73,0.48,0.53,0.54142857142857,1.0
84_438,0.33,0.87,0.72,0.45428571428571,0.73333333333333
84_438,0.74,0.87,0.49,0.51285714285714,1.0
84_438,0.62,0.46,0.42,0.43857142857143006,0.73333333333333
84_438,0.86,0.34,0.81,0.58,0.8
84_438,0.76,0.75,0.54,0.50571428571429,1.0
84_438,0.58,0.31,0.6,0.43285714285714,0.86666666666667
84_438,0.79,0.42,0.35,0.55285714285714,1.0
84_438,0.8,0.39,0.5,0.46571428571429,0.73333333333333
84_438,0.37,0.53,0.34,0.38571428571429,1.0
84_438,0.49,0.49,0.48,0.50142857142857,1.0
84_438,0.61,0.8,0.36,0.53428571428571,1.0
84_438,0.32,0.67,0.38,0.42571428571429,0.8
84_438,0.31,0.61,0.64,0.44000000000000006,0.93333333333333
84_438,0.66,0.57,0.54,0.48285714285714,0.73333333333333
84_438,0.68,0.51,0.85,0.48857142857143004,0.86666666666667
84_438,0.68,0.76,0.6,0.5,1.0
84_438,0.36,0.81,0.43,0.53285714285714,0.86666666666667
84_438,0.48,0.37,0.42,0.35714285714286004,1.0
84_438,0.44,0.5,0.5,0.39571428571429,0.8
84_438,0.33,0.34,0.5,0.43,0.73333333333333
84_438,0.56,0.32,0.68,0.45285714285714,0.73333333333333
84_438,0.86,0.57,0.45,0.43571428571429005,1.0
84_438,0.88,0.6,0.32,0.51428571428571,0.8
84_438,0.4,0.8,0.32,0.5,1.0
84_438,0.4,0.84,0.39,0.48142857142857,1.0
84_438,0.89,0.63,0.33,0.5885714285714301,1.0
84_438,0.57,0.42,0.89,0.47571428571429,0.73333333333333
84_438,0.71,0.42,0.64,0.54714285714286,1.0
84_438,0.86,0.6,0.89,0.58285714285714,0.86666666666667
84_438,0.75,0.63,0.81,0.6357142857142901,1.0
84_438,0.58,0.59,0.78,0.53142857142857,1.0
84_438,0.31,0.41,0.63,0.47142857142857003,1.0
84_438,0.6,0.71,0.3,0.50714285714286,0.93333333333333
84_438,0.63,0.66,0.89,0.51571428571429,0.8
84_438,0.44,0.46,0.56,0.47571428571429,0.86666666666667
84_438,0.87,0.65,0.4,0.50857142857143,1.0
84_438,0.51,0.6,0.4,0.41571428571429003,0.93333333333333
84_438,0.47,0.59,0.37,0.5,0.8
84_438,0.73,0.86,0.6,0.56285714285714,1.0
84_438,0.79,0.41,0.8,0.52714285714286,0.93333333333333
84_438,0.4,0.75,0.71,0.61,1.0
84_438,0.73,0.61,0.64,0.53285714285714,0.86666666666667
84_438,0.72,0.47,0.64,0.41714285714286004,1.0
84_438,0.59,0.71,0.53,0.52857142857143,0.93333333333333
84_438,0.46,0.37,0.74,0.49142857142857005,0.93333333333333
84_438,0.53,0.78,0.48,0.53428571428571,1.0
84_438,0.89,0.47,0.56,0.49285714285714005,0.73333333333333
84_438,0.74,0.63,0.68,0.51857142857143,1.0
84_438,0.36,0.3,0.86,0.46714285714286,0.73333333333333
84_438,0.57,0.63,0.85,0.5585714285714299,0.86666666666667
84_438,0.48,0.53,0.5,0.46857142857143,1.0
84_438,0.88,0.68,0.34,0.50285714285714,1.0
84_438,0.56,0.72,0.59,0.49428571428571005,1.0
84_438,0.44,0.87,0.5,0.48285714285714,0.8
84_438,0.55,0.34,0.48,0.45857142857142996,1.0
84_438,0.64,0.79,0.83,0.6028571428571401,1.0
84_438,0.66,0.88,0.68,0.51142857142857,1.0
84_438,0.69,0.88,0.45,0.55142857142857,0.86666666666667
84_438,0.63,0.76,0.53,0.56428571428571,1.0
84_438,0.77,0.43,0.68,0.5885714285714301,0.73333333333333
84_438,0.72,0.84,0.82,0.64857142857143,1.0
84_438,0.65,0.64,0.84,0.54857142857143,0.8
84_438,0.43,0.88,0.87,0.5942857142857101,0.8
84_438,0.35,0.48,0.36,0.47857142857143,1.0
84_438,0.44,0.49,0.85,0.52714285714286,0.73333333333333
84_438,0.75,0.42,0.52,0.48285714285714,0.73333333333333
84_438,0.43,0.63,0.81,0.47714285714286,1.0
84_438,0.76,0.33,0.74,0.48571428571429004,0.86666666666667
84_438,0.45,0.77,0.7,0.5742857142857101,1.0
84_438,0.67,0.77,0.59,0.5585714285714299,0.86666666666667
84_438,0.53,0.59,0.36,0.51428571428571,1.0
84_438,0.57,0.66,0.32,0.47571428571429,0.86666666666667
84_438,0.48,0.53,0.36,0.45,1.0
84_438,0.5,0.57,0.66,0.44142857142857006,0.86666666666667
84_438,0.66,0.51,0.43,0.52285714285714,0.93333333333333
84_438,0.3,0.75,0.8,0.50857142857143,1.0
84_438,0.64,0.55,0.8,0.48857142857143004,0.73333333333333
84_438,0.33,0.7,0.3,0.50714285714286,1.0
84_438,0.35,0.76,0.84,0.53571428571429,1.0
84_438,0.75,0.65,0.38,0.51571428571429,1.0
84_438,0.85,0.52,0.62,0.44142857142857006,1.0
84_438,0.81,0.51,0.72,0.51285714285714,1.0
84_438,0.36,0.35,0.8,0.46428571428570997,1.0
84_438,0.85,0.64,0.36,0.51857142857143,0.93333333333333
84_438,0.74,0.41,0.36,0.45,0.8
84_438,0.68,0.69,0.88,0.65,0.93333333333333
84_438,0.42,0.83,0.31,0.44571428571429,1.0
84_438,0.57,0.35,0.77,0.53,0.8
84_438,0.55,0.85,0.84,0.6357142857142901,0.93333333333333
84_438,0.82,0.57,0.87,0.57857142857143,0.8
84_438,0.6,0.36,0.73,0.5,1.0
84_438,0.45,0.33,0.34,0.36285714285714005,1.0
84_438,0.42,0.87,0.81,0.55428571428571,0.73333333333333
84_438,0.62,0.39,0.64,0.48857142857143004,1.0
84_438,0.58,0.51,0.54,0.51714285714286,0.73333333333333
84_438,0.52,0.86,0.75,0.57857142857143,0.86666666666667
84_438,0.77,0.33,0.64,0.48857142857143004,0.93333333333333
84_438,0.57,0.61,0.44,0.46571428571429,0.93333333333333
84_438,0.67,0.38,0.84,0.5585714285714299,0.86666666666667
84_438,0.67,0.87,0.52,0.50285714285714,1.0
84_438,0.4,0.86,0.76,0.46857142857143,1.0
84_438,0.63,0.4,0.45,0.45285714285714,0.86666666666667
84_438,0.84,0.56,0.87,0.66857142857143,0.8
84_438,0.53,0.69,0.78,0.5685714285714301,0.86666666666667
84_438,0.72,0.42,0.47,0.48857142857143004,0.86666666666667
84_438,0.89,0.35,0.64,0.53571428571429,0.93333333333333
84_438,0.86,0.37,0.6,0.46714285714286,1.0
84_438,0.42,0.39,0.67,0.51142857142857,0.93333333333333
84_438,0.74,0.6,0.34,0.52142857142857,1.0
84_438,0.42,0.77,0.59,0.50714285714286,0.8
84_438,0.35,0.82,0.6,0.57857142857143,0.93333333333333
84_438,0.88,0.43,0.35,0.49571428571429,1.0
84_438,0.44,0.35,0.44,0.39285714285714,0.93333333333333
84_438,0.6,0.41,0.75,0.45714285714285996,0.93333333333333
84_438,0.68,0.46,0.68,0.5885714285714301,1.0
84_438,0.87,0.74,0.74,0.62571428571429,0.8
84_438,0.4,0.72,0.71,0.50285714285714,0.93333333333333
84_438,0.55,0.48,0.54,0.47000000000000003,1.0
84_438,0.72,0.78,0.65,0.6000000000000001,0.73333333333333
84_438,0.44,0.46,0.64,0.41142857142857,1.0
84_438,0.32,0.87,0.85,0.55285714285714,0.86666666666667
84_438,0.43,0.79,0.36,0.51857142857143,1.0
84_438,0.42,0.48,0.71,0.53142857142857,0.86666666666667
84_438,0.34,0.79,0.41,0.39285714285714,0.86666666666667
84_438,0.89,0.42,0.58,0.48,0.73333333333333
84_438,0.37,0.64,0.42,0.49714285714286,1.0
84_438,0.6,0.41,0.35,0.49428571428571005,1.0
84_438,0.82,0.74,0.52,0.50571428571429,1.0
84_438,0.83,0.73,0.87,0.60714285714286,0.73333333333333
84_438,0.74,0.69,0.34,0.5942857142857101,1.0
84_438,0.46,0.83,0.44,0.52,0.73333333333333
84_438,0.72,0.75,0.67,0.55285714285714,1.0
84_438,0.58,0.33,0.87,0.48,1.0
84_438,0.85,0.6,0.65,0.53142857142857,1.0
84_438,0.65,0.32,0.6,0.46714285714286,1.0
84_438,0.79,0.87,0.82,0.5914285714285701,0.93333333333333
84_438,0.72,0.66,0.46,0.51714285714286,0.93333333333333
84_438,0.44,0.66,0.88,0.51428571428571,0.93333333333333
84_438,0.87,0.71,0.4,0.5700000000000001,1.0
84_438,0.76,0.67,0.6,0.47571428571429,0.8
84_438,0.75,0.88,0.68,0.6228571428571401,0.73333333333333
84_438,0.38,0.34,0.83,0.46428571428570997,1.0
84_438,0.35,0.8,0.72,0.50428571428571,0.8
84_438,0.67,0.57,0.48,0.5599999999999999,1.0
