geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
119_416,0.88,0.81,0.49,0.54428571428571,0.73333333333333
119_416,0.7,0.65,0.34,0.43285714285714,0.86666666666667
119_416,0.49,0.43,0.38,0.36428571428571005,0.8
119_416,0.54,0.68,0.69,0.54142857142857,1.0
119_416,0.47,0.55,0.42,0.47428571428571004,0.73333333333333
119_416,0.52,0.84,0.81,0.55142857142857,1.0
119_416,0.4,0.77,0.36,0.48142857142857,0.8
119_416,0.71,0.88,0.82,0.62571428571429,1.0
119_416,0.4,0.31,0.49,0.47571428571429,0.73333333333333
119_416,0.79,0.89,0.73,0.68,0.93333333333333
119_416,0.57,0.52,0.6,0.50142857142857,1.0
119_416,0.44,0.64,0.89,0.54428571428571,0.93333333333333
119_416,0.47,0.48,0.57,0.42857142857143,1.0
119_416,0.86,0.46,0.58,0.47000000000000003,0.8
119_416,0.8,0.83,0.52,0.46571428571429,1.0
119_416,0.74,0.38,0.6,0.43428571428571,0.93333333333333
119_416,0.64,0.38,0.57,0.54714285714286,0.86666666666667
119_416,0.55,0.54,0.82,0.53142857142857,0.73333333333333
119_416,0.77,0.82,0.82,0.6171428571428601,0.73333333333333
119_416,0.38,0.34,0.39,0.41857142857143004,1.0
119_416,0.87,0.89,0.7,0.61142857142857,0.73333333333333
119_416,0.84,0.71,0.38,0.54285714285714,0.93333333333333
119_416,0.7,0.46,0.68,0.57857142857143,1.0
119_416,0.4,0.55,0.78,0.47857142857143,1.0
119_416,0.78,0.62,0.74,0.52,1.0
119_416,0.66,0.76,0.66,0.54571428571429,0.73333333333333
119_416,0.63,0.84,0.68,0.62857142857143,1.0
119_416,0.88,0.55,0.69,0.5885714285714301,1.0
119_416,0.47,0.52,0.62,0.44428571428571006,0.8
119_416,0.39,0.46,0.38,0.40428571428571003,0.73333333333333
119_416,0.45,0.54,0.87,0.52714285714286,1.0
119_416,0.84,0.53,0.74,0.6014285714285701,0.86666666666667
119_416,0.5,0.57,0.31,0.49285714285714005,1.0
119_416,0.44,0.52,0.66,0.46857142857143,0.73333333333333
119_416,0.37,0.63,0.43,0.45571428571428996,1.0
119_416,0.45,0.67,0.8,0.5,0.73333333333333
119_416,0.69,0.34,0.61,0.49714285714286,0.86666666666667
119_416,0.34,0.58,0.59,0.5599999999999999,1.0
119_416,0.32,0.65,0.88,0.5,0.93333333333333
119_416,0.86,0.59,0.58,0.53285714285714,1.0
119_416,0.31,0.62,0.47,0.41,0.8
119_416,0.71,0.56,0.33,0.50428571428571,0.93333333333333
119_416,0.57,0.41,0.33,0.42857142857143,0.93333333333333
119_416,0.55,0.62,0.67,0.47285714285714003,1.0
119_416,0.46,0.8,0.55,0.51,0.93333333333333
119_416,0.78,0.61,0.67,0.5557142857142899,1.0
119_416,0.87,0.58,0.37,0.44428571428571006,0.93333333333333
119_416,0.76,0.67,0.42,0.43571428571429005,1.0
119_416,0.48,0.6,0.52,0.52428571428571,0.93333333333333
119_416,0.34,0.3,0.34,0.34142857142857,1.0
119_416,0.85,0.71,0.87,0.5685714285714301,0.86666666666667
119_416,0.73,0.37,0.83,0.43714285714286005,0.73333333333333
119_416,0.32,0.8,0.52,0.45714285714285996,0.86666666666667
119_416,0.33,0.5,0.33,0.38571428571429,1.0
119_416,0.63,0.35,0.81,0.46714285714286,0.93333333333333
119_416,0.56,0.65,0.31,0.48142857142857,0.86666666666667
119_416,0.7,0.36,0.38,0.53142857142857,0.73333333333333
119_416,0.81,0.46,0.32,0.50428571428571,0.93333333333333
119_416,0.84,0.66,0.69,0.55428571428571,0.86666666666667
119_416,0.3,0.84,0.61,0.55142857142857,1.0
119_416,0.36,0.66,0.33,0.42857142857143,0.73333333333333
119_416,0.69,0.87,0.74,0.64571428571429,1.0
119_416,0.33,0.6,0.38,0.45142857142857,0.8
119_416,0.83,0.8,0.7,0.5599999999999999,1.0
119_416,0.36,0.8,0.41,0.53285714285714,0.86666666666667
119_416,0.32,0.46,0.71,0.44285714285714006,0.86666666666667
119_416,0.61,0.44,0.37,0.48571428571429004,1.0
119_416,0.53,0.38,0.71,0.56285714285714,0.8
119_416,0.63,0.74,0.46,0.54857142857143,0.73333333333333
119_416,0.37,0.5,0.44,0.41428571428571,0.93333333333333
119_416,0.69,0.31,0.43,0.48,0.73333333333333
119_416,0.65,0.55,0.47,0.51,0.86666666666667
119_416,0.86,0.81,0.81,0.60714285714286,1.0
119_416,0.55,0.37,0.31,0.4,0.93333333333333
119_416,0.87,0.56,0.64,0.52285714285714,0.8
119_416,0.84,0.47,0.39,0.48714285714286004,1.0
119_416,0.84,0.61,0.63,0.54857142857143,0.73333333333333
119_416,0.37,0.44,0.35,0.45285714285714,1.0
119_416,0.81,0.42,0.5,0.47571428571429,0.93333333333333
