geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
102_425,0.6,0.58,0.68,0.56285714285714,0.73333333333333
102_425,0.53,0.39,0.38,0.39,0.93333333333333
102_425,0.65,0.68,0.51,0.5728571428571401,0.93333333333333
102_425,0.59,0.67,0.6,0.53428571428571,0.73333333333333
102_425,0.62,0.33,0.5,0.51428571428571,1.0
102_425,0.86,0.7,0.49,0.55142857142857,0.93333333333333
102_425,0.62,0.87,0.72,0.49714285714286,1.0
102_425,0.69,0.77,0.68,0.49285714285714005,0.86666666666667
102_425,0.52,0.71,0.89,0.50285714285714,0.73333333333333
102_425,0.48,0.72,0.33,0.44857142857143,0.86666666666667
102_425,0.34,0.55,0.81,0.48428571428571,1.0
102_425,0.66,0.44,0.49,0.39571428571429,0.86666666666667
102_425,0.44,0.66,0.86,0.49857142857143,0.93333333333333
102_425,0.88,0.59,0.72,0.6414285714285701,1.0
102_425,0.61,0.35,0.84,0.52571428571429,1.0
102_425,0.58,0.5,0.85,0.53857142857143,0.8
102_425,0.47,0.32,0.74,0.49571428571429,1.0
102_425,0.73,0.71,0.67,0.53428571428571,0.73333333333333
102_425,0.36,0.31,0.79,0.47285714285714003,0.86666666666667
102_425,0.63,0.54,0.73,0.50714285714286,0.73333333333333
102_425,0.61,0.55,0.49,0.44714285714286,0.86666666666667
102_425,0.85,0.3,0.66,0.56571428571429,0.8
102_425,0.3,0.5,0.38,0.42428571428571005,0.8
102_425,0.47,0.49,0.66,0.46428571428570997,1.0
102_425,0.41,0.46,0.75,0.48285714285714,0.73333333333333
102_425,0.48,0.41,0.49,0.45571428571428996,1.0
102_425,0.78,0.52,0.56,0.62571428571429,1.0
102_425,0.83,0.63,0.75,0.52571428571429,0.8
102_425,0.53,0.45,0.33,0.40857142857143,0.8
