geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
102_437,0.89,0.81,0.36,0.5742857142857101,0.73333333333333
102_437,0.54,0.81,0.69,0.56428571428571,0.8
102_437,0.49,0.86,0.66,0.48714285714286004,1.0
102_437,0.6,0.52,0.52,0.45571428571428996,0.93333333333333
102_437,0.39,0.59,0.66,0.46857142857143,0.8
102_437,0.55,0.35,0.76,0.54,0.93333333333333
102_437,0.61,0.69,0.49,0.5900000000000001,1.0
102_437,0.38,0.43,0.85,0.43285714285714,0.73333333333333
102_437,0.47,0.33,0.41,0.46428571428570997,0.73333333333333
102_437,0.45,0.87,0.39,0.42714285714286,0.73333333333333
102_437,0.52,0.36,0.83,0.49857142857143,0.8
102_437,0.64,0.7,0.42,0.48,1.0
102_437,0.39,0.8,0.37,0.45428571428571,0.8
102_437,0.7,0.52,0.89,0.51714285714286,1.0
102_437,0.84,0.57,0.3,0.50857142857143,0.86666666666667
102_437,0.47,0.81,0.3,0.47571428571429,0.73333333333333
102_437,0.78,0.31,0.42,0.40714285714285997,0.73333333333333
102_437,0.65,0.83,0.57,0.51428571428571,0.73333333333333
102_437,0.89,0.42,0.69,0.49142857142857005,0.73333333333333
102_437,0.34,0.59,0.81,0.52857142857143,1.0
102_437,0.8,0.66,0.74,0.6214285714285701,0.73333333333333
102_437,0.73,0.79,0.84,0.5928571428571401,1.0
102_437,0.45,0.59,0.39,0.48,0.93333333333333
102_437,0.37,0.72,0.87,0.52571428571429,0.8
102_437,0.41,0.65,0.76,0.46714285714286,1.0
102_437,0.39,0.82,0.45,0.51714285714286,0.8
102_437,0.55,0.52,0.4,0.40285714285714,0.8
102_437,0.58,0.61,0.66,0.5900000000000001,1.0
102_437,0.41,0.56,0.52,0.47857142857143,0.93333333333333
102_437,0.69,0.74,0.44,0.52714285714286,0.8
102_437,0.33,0.37,0.83,0.49000000000000005,0.73333333333333
102_437,0.68,0.6,0.88,0.58428571428571,0.86666666666667
102_437,0.88,0.8,0.72,0.6014285714285701,0.86666666666667
102_437,0.69,0.44,0.82,0.54,1.0
102_437,0.78,0.55,0.54,0.54857142857143,0.8
102_437,0.36,0.34,0.64,0.36571428571429004,0.8
102_437,0.62,0.86,0.37,0.52,0.73333333333333
102_437,0.71,0.69,0.78,0.53714285714286,1.0
102_437,0.83,0.69,0.32,0.49142857142857005,1.0
102_437,0.3,0.38,0.58,0.45999999999999996,1.0
102_437,0.33,0.52,0.65,0.43142857142857,0.8
102_437,0.77,0.59,0.67,0.54571428571429,0.86666666666667
102_437,0.41,0.71,0.88,0.51,1.0
102_437,0.35,0.69,0.65,0.5585714285714299,1.0
102_437,0.44,0.82,0.61,0.43857142857143006,0.73333333333333
102_437,0.88,0.63,0.76,0.6000000000000001,1.0
102_437,0.35,0.37,0.36,0.48,0.73333333333333
102_437,0.49,0.68,0.46,0.51142857142857,0.93333333333333
102_437,0.79,0.33,0.75,0.44714285714286,1.0
102_437,0.75,0.81,0.74,0.57714285714286,0.86666666666667
102_437,0.85,0.75,0.48,0.52714285714286,1.0
102_437,0.49,0.65,0.87,0.53571428571429,0.86666666666667
102_437,0.46,0.4,0.82,0.50571428571429,1.0
102_437,0.3,0.61,0.83,0.50571428571429,0.73333333333333
102_437,0.43,0.54,0.84,0.51285714285714,0.86666666666667
102_437,0.82,0.77,0.34,0.55428571428571,0.93333333333333
102_437,0.5,0.74,0.63,0.53714285714286,0.86666666666667
102_437,0.33,0.61,0.62,0.40571428571428997,1.0
102_437,0.75,0.79,0.76,0.54714285714286,0.93333333333333
102_437,0.47,0.42,0.64,0.51142857142857,1.0
102_437,0.75,0.65,0.44,0.55428571428571,0.73333333333333
102_437,0.48,0.32,0.83,0.46428571428570997,0.73333333333333
102_437,0.46,0.89,0.36,0.50714285714286,1.0
102_437,0.74,0.4,0.4,0.49714285714286,1.0
102_437,0.4,0.39,0.6,0.52285714285714,0.86666666666667
102_437,0.53,0.79,0.68,0.51428571428571,0.93333333333333
102_437,0.55,0.49,0.63,0.5585714285714299,1.0
102_437,0.82,0.64,0.79,0.54142857142857,1.0
102_437,0.83,0.5,0.46,0.54714285714286,0.93333333333333
102_437,0.51,0.81,0.39,0.53428571428571,1.0
102_437,0.33,0.72,0.89,0.49428571428571005,1.0
102_437,0.44,0.57,0.46,0.51571428571429,0.73333333333333
102_437,0.36,0.51,0.53,0.42000000000000004,1.0
