geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
110_430,0.88,0.88,0.73,0.5685714285714301,0.73333333333333
110_430,0.35,0.5,0.57,0.54285714285714,0.93333333333333
110_430,0.72,0.78,0.46,0.54428571428571,1.0
110_430,0.73,0.74,0.36,0.57857142857143,0.86666666666667
110_430,0.32,0.42,0.44,0.39571428571429,0.73333333333333
110_430,0.33,0.41,0.48,0.37571428571429005,0.86666666666667
110_430,0.58,0.64,0.38,0.54857142857143,0.73333333333333
110_430,0.72,0.35,0.78,0.57857142857143,0.73333333333333
110_430,0.49,0.3,0.54,0.50428571428571,1.0
110_430,0.4,0.47,0.42,0.48571428571429004,1.0
110_430,0.74,0.63,0.65,0.50285714285714,0.8
110_430,0.44,0.71,0.89,0.56285714285714,0.8
110_430,0.34,0.42,0.79,0.51857142857143,0.73333333333333
110_430,0.73,0.78,0.78,0.6385714285714301,1.0
110_430,0.53,0.69,0.63,0.54142857142857,0.8
110_430,0.87,0.45,0.79,0.53857142857143,0.73333333333333
110_430,0.32,0.48,0.45,0.48428571428571,0.93333333333333
110_430,0.88,0.72,0.51,0.61428571428571,0.8
110_430,0.85,0.37,0.66,0.53428571428571,0.73333333333333
110_430,0.46,0.41,0.33,0.45428571428571,1.0
110_430,0.47,0.64,0.69,0.56571428571429,1.0
110_430,0.62,0.82,0.86,0.63285714285714,0.8
110_430,0.85,0.84,0.56,0.64857142857143,1.0
110_430,0.57,0.45,0.69,0.51714285714286,0.73333333333333
110_430,0.75,0.8,0.79,0.6385714285714301,0.86666666666667
110_430,0.41,0.82,0.32,0.53714285714286,1.0
110_430,0.54,0.74,0.51,0.51285714285714,0.93333333333333
110_430,0.6,0.47,0.5,0.44142857142857006,1.0
110_430,0.5,0.35,0.41,0.38571428571429,1.0
110_430,0.63,0.46,0.66,0.5,1.0
110_430,0.58,0.65,0.72,0.56571428571429,0.73333333333333
110_430,0.63,0.81,0.58,0.48142857142857,0.93333333333333
110_430,0.81,0.73,0.33,0.58285714285714,1.0
110_430,0.7,0.4,0.89,0.47285714285714003,0.73333333333333
110_430,0.63,0.3,0.78,0.52,1.0
110_430,0.45,0.41,0.53,0.39714285714286,0.73333333333333
110_430,0.86,0.6,0.32,0.46142857142856997,0.8
110_430,0.76,0.77,0.55,0.59857142857143,1.0
110_430,0.55,0.59,0.59,0.48571428571429004,0.86666666666667
110_430,0.63,0.77,0.73,0.50428571428571,0.73333333333333
110_430,0.77,0.47,0.6,0.46285714285713997,0.86666666666667
110_430,0.5,0.77,0.61,0.54857142857143,1.0
110_430,0.45,0.48,0.66,0.49571428571429,0.73333333333333
110_430,0.89,0.81,0.53,0.61428571428571,1.0
110_430,0.37,0.52,0.8,0.46428571428570997,1.0
110_430,0.87,0.34,0.33,0.37428571428571,1.0
110_430,0.6,0.52,0.76,0.45571428571428996,1.0
110_430,0.45,0.62,0.33,0.46571428571429,0.8
110_430,0.33,0.6,0.62,0.47142857142857003,0.8
110_430,0.48,0.59,0.87,0.5900000000000001,0.86666666666667
110_430,0.45,0.36,0.73,0.52142857142857,0.73333333333333
110_430,0.54,0.76,0.35,0.53142857142857,1.0
110_430,0.59,0.76,0.37,0.55142857142857,0.8
110_430,0.36,0.41,0.49,0.44571428571429,1.0
110_430,0.83,0.48,0.58,0.5599999999999999,0.86666666666667
110_430,0.86,0.48,0.36,0.51428571428571,0.8
110_430,0.42,0.36,0.4,0.39142857142857,0.8
110_430,0.56,0.48,0.54,0.40428571428571003,1.0
110_430,0.51,0.76,0.89,0.60571428571429,0.86666666666667
110_430,0.37,0.66,0.74,0.48285714285714,1.0
110_430,0.49,0.57,0.34,0.49142857142857005,1.0
110_430,0.3,0.39,0.65,0.40857142857143,0.93333333333333
110_430,0.76,0.81,0.31,0.52428571428571,0.8
110_430,0.53,0.55,0.39,0.52428571428571,1.0
110_430,0.76,0.37,0.5,0.53285714285714,0.73333333333333
110_430,0.34,0.71,0.35,0.52,0.93333333333333
110_430,0.58,0.38,0.7,0.52571428571429,1.0
110_430,0.42,0.84,0.49,0.44000000000000006,0.73333333333333
110_430,0.7,0.58,0.54,0.52428571428571,1.0
110_430,0.69,0.6,0.85,0.53571428571429,0.73333333333333
110_430,0.37,0.42,0.85,0.47571428571429,1.0
110_430,0.53,0.87,0.48,0.58285714285714,1.0
110_430,0.31,0.57,0.31,0.43285714285714,0.86666666666667
110_430,0.54,0.76,0.64,0.48,0.86666666666667
110_430,0.61,0.81,0.55,0.56571428571429,0.73333333333333
110_430,0.86,0.85,0.83,0.6214285714285701,1.0
110_430,0.85,0.82,0.45,0.55,1.0
110_430,0.74,0.57,0.51,0.52714285714286,1.0
110_430,0.83,0.71,0.42,0.61285714285714,0.8
110_430,0.83,0.82,0.72,0.55428571428571,0.93333333333333
110_430,0.77,0.53,0.31,0.47428571428571004,1.0
110_430,0.37,0.57,0.49,0.45571428571428996,0.8
110_430,0.55,0.46,0.62,0.48571428571429004,0.86666666666667
110_430,0.49,0.84,0.55,0.46428571428570997,0.86666666666667
110_430,0.3,0.37,0.8,0.43428571428571,1.0
110_430,0.52,0.38,0.82,0.47142857142857003,0.8
110_430,0.87,0.58,0.36,0.52285714285714,1.0
110_430,0.66,0.84,0.44,0.6200000000000001,0.73333333333333
110_430,0.79,0.4,0.77,0.5900000000000001,1.0
110_430,0.5,0.76,0.66,0.50714285714286,0.73333333333333
110_430,0.56,0.31,0.84,0.50142857142857,1.0
110_430,0.8,0.69,0.6,0.50857142857143,0.86666666666667
110_430,0.37,0.76,0.61,0.51571428571429,0.86666666666667
110_430,0.72,0.72,0.88,0.61142857142857,1.0
110_430,0.36,0.47,0.58,0.48428571428571,1.0
110_430,0.39,0.86,0.61,0.49000000000000005,0.73333333333333
110_430,0.47,0.73,0.67,0.53142857142857,1.0
110_430,0.77,0.56,0.48,0.51714285714286,1.0
110_430,0.66,0.3,0.84,0.49857142857143,1.0
110_430,0.4,0.7,0.6,0.52428571428571,0.93333333333333
110_430,0.69,0.54,0.89,0.54142857142857,1.0
110_430,0.51,0.51,0.55,0.45142857142857,0.8
110_430,0.75,0.47,0.3,0.47285714285714003,1.0
110_430,0.42,0.75,0.45,0.48857142857143004,1.0
110_430,0.32,0.49,0.72,0.49857142857143,0.8
110_430,0.77,0.58,0.31,0.54857142857143,0.8
110_430,0.58,0.48,0.84,0.47571428571429,1.0
110_430,0.3,0.33,0.36,0.43571428571429005,0.8
110_430,0.78,0.73,0.71,0.6185714285714301,0.86666666666667
110_430,0.37,0.4,0.73,0.42857142857143,1.0
110_430,0.68,0.39,0.65,0.48142857142857,0.93333333333333
110_430,0.43,0.48,0.85,0.42000000000000004,1.0
110_430,0.45,0.39,0.55,0.49571428571429,1.0
110_430,0.74,0.73,0.53,0.51142857142857,0.8
110_430,0.66,0.58,0.5,0.48857142857143004,1.0
110_430,0.49,0.41,0.65,0.47714285714286,0.86666666666667
110_430,0.82,0.41,0.82,0.57714285714286,0.93333333333333
110_430,0.57,0.3,0.33,0.42714285714286,0.93333333333333
110_430,0.73,0.34,0.48,0.49428571428571005,0.93333333333333
110_430,0.44,0.53,0.67,0.49571428571429,1.0
110_430,0.31,0.36,0.4,0.38857142857143,1.0
110_430,0.53,0.89,0.88,0.62857142857143,1.0
110_430,0.68,0.77,0.55,0.5571428571428599,0.8
110_430,0.56,0.85,0.89,0.54714285714286,0.8
110_430,0.86,0.43,0.76,0.51142857142857,0.73333333333333
110_430,0.67,0.49,0.61,0.53571428571429,0.93333333333333
110_430,0.62,0.47,0.78,0.51714285714286,1.0
110_430,0.85,0.73,0.74,0.59571428571429,0.73333333333333
110_430,0.8,0.6,0.64,0.53428571428571,0.73333333333333
110_430,0.89,0.51,0.79,0.57714285714286,1.0
110_430,0.62,0.82,0.58,0.52714285714286,1.0
110_430,0.69,0.45,0.42,0.50285714285714,0.73333333333333
110_430,0.68,0.61,0.69,0.51428571428571,0.86666666666667
110_430,0.77,0.83,0.61,0.49142857142857005,1.0
110_430,0.46,0.3,0.87,0.40428571428571003,0.73333333333333
110_430,0.77,0.3,0.6,0.47857142857143,0.73333333333333
110_430,0.43,0.45,0.54,0.39285714285714,0.86666666666667
110_430,0.68,0.45,0.58,0.5885714285714301,1.0
110_430,0.41,0.64,0.41,0.50142857142857,0.73333333333333
110_430,0.31,0.74,0.68,0.39857142857143,1.0
110_430,0.58,0.85,0.48,0.49142857142857005,0.86666666666667
110_430,0.86,0.32,0.52,0.5700000000000001,0.86666666666667
110_430,0.64,0.55,0.5,0.43142857142857,1.0
110_430,0.84,0.46,0.73,0.61285714285714,1.0
110_430,0.44,0.7,0.35,0.41571428571429003,1.0
110_430,0.76,0.33,0.56,0.5599999999999999,0.93333333333333
110_430,0.69,0.34,0.4,0.51857142857143,1.0
110_430,0.37,0.62,0.34,0.45999999999999996,0.73333333333333
110_430,0.35,0.65,0.4,0.44714285714286,0.86666666666667
110_430,0.83,0.86,0.65,0.68571428571429,1.0
110_430,0.65,0.76,0.86,0.5857142857142901,0.73333333333333
110_430,0.64,0.79,0.7,0.55285714285714,1.0
110_430,0.62,0.49,0.63,0.48285714285714,0.86666666666667
110_430,0.77,0.57,0.43,0.50571428571429,1.0
110_430,0.56,0.59,0.78,0.61285714285714,1.0
110_430,0.32,0.45,0.4,0.43428571428571,1.0
110_430,0.51,0.3,0.5,0.42142857142857004,0.8
110_430,0.75,0.44,0.31,0.45,0.86666666666667
110_430,0.33,0.44,0.59,0.48857142857143004,0.73333333333333
