geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
99_426,0.64,0.59,0.76,0.53571428571429,1.0
99_426,0.77,0.61,0.33,0.54571428571429,1.0
99_426,0.54,0.71,0.58,0.5728571428571401,0.86666666666667
99_426,0.69,0.73,0.37,0.43571428571429005,1.0
99_426,0.7,0.69,0.33,0.53857142857143,0.73333333333333
99_426,0.52,0.72,0.87,0.5700000000000001,1.0
99_426,0.38,0.48,0.63,0.47428571428571004,0.73333333333333
99_426,0.62,0.73,0.68,0.49142857142857005,1.0
99_426,0.77,0.86,0.43,0.48857142857143004,0.73333333333333
99_426,0.85,0.83,0.47,0.6000000000000001,1.0
99_426,0.83,0.71,0.7,0.53857142857143,0.73333333333333
99_426,0.56,0.89,0.88,0.57714285714286,0.86666666666667
99_426,0.38,0.76,0.77,0.53285714285714,1.0
99_426,0.79,0.51,0.51,0.6185714285714301,0.73333333333333
99_426,0.68,0.64,0.33,0.50714285714286,0.93333333333333
99_426,0.39,0.35,0.47,0.41714285714286004,1.0
99_426,0.59,0.77,0.74,0.54714285714286,0.86666666666667
99_426,0.82,0.41,0.88,0.56142857142857,1.0
99_426,0.63,0.81,0.76,0.58142857142857,0.73333333333333
99_426,0.8,0.76,0.3,0.49142857142857005,0.8
99_426,0.62,0.43,0.86,0.54,1.0
99_426,0.32,0.68,0.86,0.43571428571429005,1.0
99_426,0.66,0.76,0.83,0.5557142857142899,1.0
99_426,0.45,0.61,0.64,0.50428571428571,0.93333333333333
99_426,0.3,0.85,0.56,0.48571428571429004,0.93333333333333
99_426,0.46,0.89,0.85,0.52571428571429,0.8
99_426,0.77,0.45,0.7,0.53571428571429,0.73333333333333
99_426,0.84,0.72,0.4,0.52428571428571,1.0
99_426,0.3,0.45,0.86,0.44714285714286,0.8
99_426,0.51,0.88,0.5,0.44142857142857006,1.0
99_426,0.89,0.5,0.34,0.45571428571428996,0.73333333333333
99_426,0.47,0.42,0.3,0.45571428571428996,0.73333333333333
99_426,0.42,0.73,0.55,0.46285714285713997,1.0
99_426,0.7,0.84,0.64,0.6014285714285701,1.0
99_426,0.68,0.34,0.31,0.36428571428571005,1.0
99_426,0.56,0.63,0.78,0.5742857142857101,1.0
99_426,0.66,0.84,0.53,0.61428571428571,1.0
99_426,0.68,0.31,0.34,0.38142857142857,0.8
99_426,0.64,0.89,0.49,0.57714285714286,0.73333333333333
99_426,0.31,0.88,0.46,0.50571428571429,0.93333333333333
99_426,0.3,0.34,0.71,0.35857142857143004,0.93333333333333
99_426,0.62,0.76,0.5,0.48714285714286004,1.0
99_426,0.58,0.71,0.54,0.48285714285714,0.93333333333333
99_426,0.52,0.83,0.64,0.52142857142857,1.0
99_426,0.74,0.65,0.57,0.5599999999999999,1.0
99_426,0.43,0.56,0.62,0.46285714285713997,0.8
99_426,0.55,0.88,0.58,0.49285714285714005,1.0
99_426,0.47,0.32,0.48,0.46428571428570997,0.8
99_426,0.75,0.51,0.34,0.44428571428571006,0.93333333333333
99_426,0.5,0.31,0.37,0.44428571428571006,0.8
99_426,0.86,0.32,0.74,0.60857142857143,1.0
99_426,0.49,0.33,0.89,0.5571428571428599,0.93333333333333
99_426,0.55,0.77,0.89,0.5857142857142901,0.73333333333333
99_426,0.57,0.69,0.51,0.50857142857143,1.0
99_426,0.89,0.41,0.53,0.52714285714286,1.0
99_426,0.76,0.42,0.32,0.42714285714286,0.73333333333333
99_426,0.31,0.53,0.81,0.54571428571429,0.93333333333333
99_426,0.78,0.31,0.61,0.47000000000000003,0.8
99_426,0.81,0.49,0.34,0.57857142857143,0.93333333333333
99_426,0.51,0.47,0.3,0.36285714285714005,1.0
99_426,0.38,0.74,0.61,0.56571428571429,1.0
99_426,0.85,0.42,0.88,0.55142857142857,1.0
99_426,0.77,0.37,0.74,0.49428571428571005,0.86666666666667
99_426,0.6,0.32,0.54,0.46857142857143,0.73333333333333
99_426,0.53,0.78,0.41,0.54142857142857,1.0
99_426,0.86,0.7,0.33,0.54857142857143,0.86666666666667
99_426,0.8,0.34,0.31,0.43142857142857,1.0
99_426,0.79,0.6,0.6,0.48571428571429004,0.86666666666667
99_426,0.53,0.78,0.64,0.53142857142857,1.0
99_426,0.89,0.37,0.66,0.52285714285714,0.86666666666667
99_426,0.42,0.78,0.74,0.46142857142856997,1.0
99_426,0.53,0.67,0.69,0.50428571428571,0.73333333333333
99_426,0.85,0.3,0.57,0.52428571428571,1.0
99_426,0.69,0.59,0.71,0.51571428571429,0.73333333333333
99_426,0.71,0.63,0.85,0.5714285714285701,0.93333333333333
99_426,0.71,0.54,0.66,0.6385714285714301,1.0
99_426,0.6,0.62,0.3,0.49714285714286,0.86666666666667
99_426,0.37,0.57,0.5,0.47000000000000003,1.0
99_426,0.4,0.5,0.45,0.45142857142857,0.73333333333333
99_426,0.56,0.54,0.43,0.53285714285714,1.0
99_426,0.55,0.7,0.3,0.53857142857143,0.73333333333333
99_426,0.41,0.82,0.54,0.48142857142857,1.0
99_426,0.38,0.85,0.84,0.54571428571429,0.93333333333333
