geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
106_420,0.81,0.61,0.69,0.51142857142857,0.86666666666667
106_420,0.34,0.55,0.68,0.53,0.86666666666667
106_420,0.36,0.73,0.5,0.47285714285714003,1.0
106_420,0.49,0.38,0.76,0.48285714285714,0.93333333333333
106_420,0.52,0.82,0.85,0.5714285714285701,1.0
106_420,0.42,0.67,0.3,0.43142857142857,1.0
106_420,0.3,0.68,0.53,0.46428571428570997,1.0
106_420,0.82,0.8,0.39,0.58,0.8
106_420,0.84,0.67,0.35,0.56571428571429,1.0
106_420,0.34,0.46,0.85,0.51571428571429,0.86666666666667
106_420,0.49,0.71,0.69,0.45857142857142996,0.86666666666667
106_420,0.7,0.62,0.48,0.51857142857143,1.0
106_420,0.34,0.57,0.63,0.41285714285714,0.86666666666667
106_420,0.77,0.62,0.54,0.51142857142857,0.86666666666667
106_420,0.73,0.45,0.86,0.6428571428571401,0.73333333333333
106_420,0.64,0.52,0.43,0.56428571428571,0.86666666666667
106_420,0.32,0.62,0.4,0.44285714285714006,0.73333333333333
106_420,0.35,0.87,0.82,0.5700000000000001,0.93333333333333
106_420,0.44,0.56,0.63,0.42285714285714004,1.0
106_420,0.48,0.68,0.69,0.56285714285714,0.73333333333333
106_420,0.7,0.41,0.75,0.5714285714285701,1.0
106_420,0.33,0.55,0.34,0.36714285714286005,0.8
106_420,0.48,0.88,0.82,0.53571428571429,0.8
106_420,0.65,0.78,0.75,0.57857142857143,0.8
106_420,0.39,0.4,0.54,0.51,0.8
106_420,0.53,0.38,0.42,0.49857142857143,1.0
106_420,0.34,0.39,0.3,0.44857142857143,1.0
106_420,0.55,0.76,0.48,0.48857142857143004,1.0
106_420,0.53,0.77,0.7,0.54285714285714,0.93333333333333
106_420,0.4,0.61,0.68,0.50571428571429,0.8
106_420,0.82,0.45,0.35,0.48714285714286004,1.0
106_420,0.64,0.77,0.57,0.53285714285714,1.0
106_420,0.84,0.33,0.48,0.49857142857143,0.73333333333333
106_420,0.68,0.6,0.74,0.55285714285714,1.0
106_420,0.82,0.78,0.8,0.66857142857143,1.0
106_420,0.38,0.42,0.68,0.43571428571429005,1.0
106_420,0.38,0.35,0.5,0.45714285714285996,1.0
106_420,0.35,0.64,0.81,0.47428571428571004,0.86666666666667
106_420,0.59,0.53,0.7,0.48857142857143004,1.0
106_420,0.47,0.73,0.68,0.49714285714286,0.86666666666667
106_420,0.78,0.37,0.41,0.50142857142857,1.0
106_420,0.88,0.38,0.34,0.47571428571429,0.86666666666667
106_420,0.77,0.84,0.86,0.5742857142857101,1.0
106_420,0.56,0.45,0.78,0.50285714285714,0.8
106_420,0.67,0.57,0.83,0.5,1.0
106_420,0.67,0.6,0.73,0.50285714285714,0.73333333333333
106_420,0.69,0.83,0.42,0.58142857142857,1.0
106_420,0.6,0.71,0.31,0.52857142857143,0.73333333333333
106_420,0.71,0.45,0.82,0.46142857142856997,1.0
106_420,0.88,0.42,0.71,0.47714285714286,0.93333333333333
106_420,0.69,0.42,0.78,0.48714285714286004,0.86666666666667
106_420,0.5,0.41,0.73,0.48428571428571,1.0
106_420,0.75,0.33,0.63,0.54428571428571,0.86666666666667
106_420,0.85,0.34,0.41,0.50571428571429,1.0
106_420,0.77,0.78,0.78,0.53857142857143,1.0
106_420,0.54,0.48,0.83,0.44142857142857006,1.0
106_420,0.57,0.49,0.82,0.51714285714286,0.93333333333333
106_420,0.49,0.79,0.47,0.51714285714286,1.0
106_420,0.77,0.71,0.31,0.45571428571428996,0.8
106_420,0.51,0.31,0.88,0.40571428571428997,1.0
106_420,0.59,0.77,0.64,0.50714285714286,0.93333333333333
106_420,0.84,0.79,0.43,0.48714285714286004,0.93333333333333
106_420,0.82,0.83,0.5,0.6428571428571401,1.0
106_420,0.42,0.62,0.54,0.46142857142856997,1.0
106_420,0.85,0.61,0.61,0.5700000000000001,0.93333333333333
106_420,0.39,0.85,0.79,0.52,1.0
106_420,0.4,0.46,0.62,0.42285714285714004,0.93333333333333
106_420,0.77,0.42,0.44,0.45999999999999996,1.0
106_420,0.5,0.76,0.34,0.53142857142857,0.86666666666667
106_420,0.81,0.78,0.86,0.60857142857143,0.86666666666667
106_420,0.64,0.58,0.56,0.52285714285714,0.8
106_420,0.42,0.34,0.52,0.45,1.0
106_420,0.35,0.7,0.81,0.47142857142857003,0.73333333333333
106_420,0.39,0.47,0.49,0.44285714285714006,1.0
106_420,0.34,0.35,0.5,0.43,1.0
106_420,0.86,0.35,0.62,0.56428571428571,0.8
106_420,0.49,0.65,0.47,0.51285714285714,0.8
106_420,0.82,0.69,0.75,0.52714285714286,1.0
106_420,0.49,0.84,0.79,0.51857142857143,0.8
106_420,0.65,0.4,0.57,0.44428571428571006,1.0
106_420,0.48,0.73,0.42,0.48714285714286004,1.0
106_420,0.72,0.34,0.72,0.48,0.73333333333333
106_420,0.34,0.65,0.54,0.42142857142857004,1.0
106_420,0.66,0.85,0.79,0.61428571428571,0.73333333333333
106_420,0.68,0.87,0.37,0.54285714285714,0.86666666666667
106_420,0.8,0.32,0.72,0.49714285714286,1.0
106_420,0.86,0.79,0.63,0.6357142857142901,0.73333333333333
106_420,0.54,0.58,0.6,0.5714285714285701,1.0
106_420,0.45,0.49,0.59,0.48142857142857,0.93333333333333
106_420,0.47,0.35,0.75,0.42142857142857004,1.0
106_420,0.36,0.75,0.46,0.50142857142857,1.0
106_420,0.82,0.34,0.46,0.5,1.0
