geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
74_459,0.72,0.35,0.77,0.54285714285714,0.73333333333333
74_459,0.34,0.58,0.31,0.40714285714285997,0.86666666666667
74_459,0.71,0.32,0.55,0.46285714285713997,0.8
74_459,0.42,0.37,0.55,0.43,0.8
74_459,0.6,0.75,0.71,0.50428571428571,1.0
74_459,0.8,0.53,0.75,0.5871428571428601,0.73333333333333
74_459,0.41,0.31,0.65,0.43857142857143006,0.93333333333333
74_459,0.53,0.88,0.86,0.5557142857142899,1.0
74_459,0.62,0.37,0.61,0.47857142857143,0.73333333333333
74_459,0.69,0.87,0.46,0.51571428571429,0.73333333333333
74_459,0.5,0.78,0.33,0.49142857142857005,1.0
74_459,0.35,0.44,0.85,0.45571428571428996,0.73333333333333
74_459,0.87,0.38,0.4,0.56428571428571,1.0
74_459,0.84,0.81,0.69,0.63428571428571,1.0
74_459,0.31,0.68,0.62,0.5914285714285701,1.0
