geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
115_416,0.32,0.62,0.42,0.45999999999999996,0.73333333333333
115_416,0.42,0.6,0.57,0.45999999999999996,0.73333333333333
115_416,0.71,0.88,0.57,0.50857142857143,0.93333333333333
115_416,0.86,0.58,0.87,0.54,1.0
115_416,0.47,0.31,0.48,0.52571428571429,1.0
115_416,0.88,0.61,0.69,0.5742857142857101,1.0
115_416,0.33,0.65,0.63,0.40142857142857,0.86666666666667
115_416,0.71,0.45,0.83,0.5928571428571401,0.93333333333333
115_416,0.43,0.6,0.47,0.5714285714285701,1.0
115_416,0.47,0.34,0.82,0.47714285714286,0.8
115_416,0.88,0.6,0.69,0.5571428571428599,1.0
115_416,0.59,0.36,0.63,0.53142857142857,0.73333333333333
115_416,0.5,0.83,0.41,0.58428571428571,1.0
115_416,0.76,0.56,0.62,0.47285714285714003,0.8
115_416,0.85,0.78,0.75,0.6157142857142901,1.0
115_416,0.88,0.52,0.48,0.47857142857143,1.0
115_416,0.3,0.4,0.71,0.46142857142856997,0.73333333333333
115_416,0.67,0.5,0.47,0.54428571428571,0.86666666666667
115_416,0.32,0.51,0.48,0.45999999999999996,1.0
115_416,0.71,0.43,0.32,0.46857142857143,0.93333333333333
115_416,0.61,0.32,0.67,0.45857142857142996,1.0
115_416,0.88,0.79,0.56,0.54857142857143,1.0
115_416,0.67,0.35,0.85,0.51714285714286,1.0
115_416,0.78,0.85,0.68,0.58428571428571,0.86666666666667
115_416,0.43,0.83,0.74,0.53428571428571,1.0
115_416,0.42,0.59,0.37,0.51285714285714,0.8
115_416,0.45,0.72,0.75,0.52571428571429,0.93333333333333
115_416,0.71,0.6,0.51,0.47571428571429,0.93333333333333
115_416,0.47,0.48,0.34,0.48428571428571,0.86666666666667
115_416,0.35,0.84,0.66,0.54142857142857,0.8
115_416,0.75,0.41,0.86,0.5942857142857101,1.0
115_416,0.82,0.64,0.73,0.54571428571429,0.86666666666667
115_416,0.71,0.77,0.81,0.51857142857143,0.8
115_416,0.36,0.45,0.34,0.45571428571428996,1.0
115_416,0.52,0.64,0.68,0.43142857142857,0.93333333333333
115_416,0.67,0.48,0.56,0.42285714285714004,1.0
115_416,0.52,0.62,0.55,0.54285714285714,1.0
115_416,0.88,0.53,0.67,0.51571428571429,1.0
115_416,0.69,0.83,0.71,0.6014285714285701,1.0
115_416,0.32,0.46,0.83,0.46428571428570997,0.8
115_416,0.87,0.46,0.77,0.59571428571429,0.73333333333333
115_416,0.42,0.34,0.63,0.52285714285714,0.8
115_416,0.47,0.59,0.33,0.45,1.0
115_416,0.38,0.33,0.51,0.32714285714286007,1.0
