geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
77_442,0.35,0.36,0.38,0.46857142857143,0.86666666666667
77_442,0.88,0.56,0.79,0.52,0.86666666666667
77_442,0.63,0.88,0.47,0.46571428571429,1.0
77_442,0.76,0.67,0.8,0.54428571428571,0.93333333333333
77_442,0.34,0.78,0.64,0.49857142857143,1.0
77_442,0.44,0.5,0.72,0.44142857142857006,1.0
77_442,0.8,0.41,0.38,0.53857142857143,1.0
77_442,0.66,0.61,0.48,0.46142857142856997,0.86666666666667
77_442,0.33,0.41,0.79,0.5671428571428601,1.0
77_442,0.58,0.55,0.43,0.51142857142857,0.93333333333333
77_442,0.39,0.74,0.67,0.6000000000000001,0.73333333333333
77_442,0.56,0.5,0.68,0.46142857142856997,0.8
77_442,0.75,0.75,0.48,0.50285714285714,0.8
77_442,0.7,0.57,0.78,0.56571428571429,0.8
77_442,0.82,0.66,0.57,0.5557142857142899,1.0
77_442,0.76,0.84,0.43,0.5857142857142901,0.73333333333333
77_442,0.8,0.37,0.59,0.48285714285714,0.86666666666667
77_442,0.82,0.52,0.72,0.6171428571428601,0.93333333333333
77_442,0.66,0.54,0.89,0.5557142857142899,1.0
77_442,0.83,0.48,0.81,0.49857142857143,0.86666666666667
77_442,0.55,0.83,0.65,0.54,0.86666666666667
77_442,0.36,0.88,0.33,0.47142857142857003,1.0
77_442,0.69,0.66,0.57,0.53428571428571,1.0
77_442,0.49,0.58,0.3,0.45857142857142996,1.0
77_442,0.82,0.3,0.66,0.54714285714286,0.86666666666667
77_442,0.36,0.62,0.42,0.45571428571428996,0.86666666666667
77_442,0.83,0.36,0.47,0.45285714285714,0.86666666666667
77_442,0.37,0.41,0.81,0.48142857142857,0.86666666666667
77_442,0.72,0.75,0.45,0.56571428571429,1.0
77_442,0.61,0.72,0.66,0.49714285714286,0.86666666666667
77_442,0.45,0.53,0.89,0.46571428571429,1.0
77_442,0.85,0.76,0.62,0.51714285714286,0.8
