geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
73_429,0.49,0.43,0.5,0.42857142857143,0.73333333333333
73_429,0.37,0.37,0.3,0.44428571428571006,1.0
73_429,0.56,0.52,0.65,0.47714285714286,1.0
73_429,0.85,0.85,0.73,0.5685714285714301,0.93333333333333
73_429,0.41,0.76,0.67,0.52714285714286,0.8
73_429,0.49,0.36,0.79,0.48142857142857,0.93333333333333
73_429,0.7,0.47,0.5,0.41142857142857,1.0
73_429,0.71,0.84,0.41,0.54142857142857,1.0
73_429,0.31,0.78,0.35,0.49142857142857005,1.0
73_429,0.34,0.89,0.85,0.49714285714286,0.93333333333333
73_429,0.5,0.44,0.34,0.38285714285714,0.8
73_429,0.54,0.81,0.66,0.49857142857143,1.0
73_429,0.64,0.71,0.49,0.45428571428571,1.0
73_429,0.56,0.78,0.8,0.54714285714286,1.0
73_429,0.71,0.58,0.68,0.5714285714285701,1.0
73_429,0.73,0.78,0.62,0.6042857142857101,1.0
73_429,0.72,0.46,0.7,0.53857142857143,1.0
73_429,0.68,0.46,0.31,0.44714285714286,1.0
73_429,0.71,0.33,0.75,0.52428571428571,1.0
73_429,0.72,0.39,0.73,0.51571428571429,1.0
73_429,0.82,0.44,0.37,0.47571428571429,1.0
73_429,0.78,0.4,0.76,0.54142857142857,0.8
73_429,0.42,0.79,0.35,0.46428571428570997,1.0
73_429,0.42,0.5,0.69,0.51857142857143,0.8
73_429,0.67,0.57,0.3,0.5,1.0
73_429,0.37,0.73,0.47,0.45714285714285996,0.86666666666667
73_429,0.65,0.54,0.75,0.52142857142857,1.0
73_429,0.78,0.82,0.66,0.6214285714285701,1.0
73_429,0.7,0.58,0.67,0.60714285714286,0.8
73_429,0.8,0.35,0.69,0.51428571428571,1.0
73_429,0.3,0.78,0.38,0.44857142857143,1.0
73_429,0.74,0.68,0.79,0.63,0.8
73_429,0.71,0.51,0.52,0.53857142857143,1.0
73_429,0.83,0.85,0.52,0.53571428571429,0.8
73_429,0.37,0.68,0.53,0.45142857142857,1.0
73_429,0.78,0.4,0.39,0.4,0.8
73_429,0.39,0.4,0.87,0.51,1.0
73_429,0.52,0.58,0.46,0.49571428571429,0.8
73_429,0.59,0.35,0.52,0.46714285714286,0.86666666666667
73_429,0.65,0.44,0.52,0.37571428571429005,1.0
73_429,0.4,0.67,0.56,0.53285714285714,1.0
73_429,0.6,0.47,0.66,0.51285714285714,0.8
73_429,0.59,0.64,0.34,0.42285714285714004,0.8
73_429,0.79,0.34,0.78,0.47000000000000003,1.0
73_429,0.63,0.43,0.42,0.40714285714285997,0.73333333333333
73_429,0.82,0.85,0.77,0.61285714285714,0.73333333333333
73_429,0.59,0.88,0.48,0.50285714285714,0.73333333333333
73_429,0.35,0.32,0.54,0.43,1.0
73_429,0.51,0.77,0.43,0.45714285714285996,0.86666666666667
73_429,0.37,0.67,0.51,0.57857142857143,1.0
73_429,0.4,0.56,0.55,0.52428571428571,0.73333333333333
73_429,0.72,0.68,0.56,0.46714285714286,1.0
73_429,0.31,0.5,0.49,0.41857142857143004,0.86666666666667
73_429,0.63,0.7,0.58,0.5599999999999999,0.86666666666667
73_429,0.67,0.72,0.36,0.48285714285714,0.86666666666667
73_429,0.49,0.61,0.31,0.49571428571429,0.86666666666667
73_429,0.75,0.3,0.31,0.42857142857143,0.8
73_429,0.71,0.83,0.54,0.5914285714285701,0.86666666666667
73_429,0.3,0.49,0.81,0.48142857142857,1.0
73_429,0.87,0.48,0.85,0.5557142857142899,0.73333333333333
73_429,0.77,0.78,0.41,0.5871428571428601,0.8
73_429,0.37,0.81,0.45,0.54428571428571,1.0
73_429,0.76,0.43,0.65,0.51857142857143,0.93333333333333
73_429,0.85,0.32,0.71,0.42571428571429,0.73333333333333
73_429,0.4,0.46,0.58,0.46285714285713997,0.93333333333333
73_429,0.39,0.55,0.42,0.44571428571429,1.0
73_429,0.41,0.73,0.37,0.52857142857143,1.0
73_429,0.43,0.88,0.56,0.50142857142857,0.73333333333333
73_429,0.84,0.75,0.71,0.55,1.0
73_429,0.87,0.31,0.57,0.49000000000000005,1.0
73_429,0.71,0.58,0.57,0.58,0.93333333333333
73_429,0.72,0.89,0.85,0.62857142857143,1.0
73_429,0.34,0.34,0.82,0.37714285714286006,0.93333333333333
73_429,0.88,0.87,0.8,0.52285714285714,1.0
73_429,0.63,0.87,0.65,0.53571428571429,1.0
73_429,0.72,0.64,0.33,0.48285714285714,0.73333333333333
73_429,0.88,0.82,0.41,0.47142857142857003,1.0
73_429,0.75,0.76,0.7,0.61,1.0
73_429,0.59,0.72,0.43,0.47714285714286,0.93333333333333
73_429,0.5,0.74,0.82,0.54714285714286,1.0
73_429,0.54,0.53,0.79,0.53285714285714,0.73333333333333
73_429,0.54,0.68,0.34,0.57571428571429,0.86666666666667
73_429,0.36,0.34,0.63,0.44000000000000006,0.8
73_429,0.3,0.61,0.65,0.49428571428571005,0.8
73_429,0.78,0.73,0.3,0.5700000000000001,0.86666666666667
73_429,0.75,0.3,0.87,0.52142857142857,1.0
73_429,0.87,0.79,0.36,0.51714285714286,0.93333333333333
73_429,0.42,0.87,0.68,0.53714285714286,0.73333333333333
73_429,0.85,0.53,0.81,0.54142857142857,1.0
