geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
103_458,0.66,0.7,0.31,0.50142857142857,0.93333333333333
103_458,0.87,0.8,0.35,0.5599999999999999,0.8
103_458,0.67,0.85,0.57,0.59857142857143,1.0
103_458,0.45,0.88,0.55,0.50857142857143,1.0
103_458,0.43,0.44,0.33,0.41285714285714,1.0
103_458,0.76,0.31,0.32,0.46142857142856997,0.8
103_458,0.4,0.76,0.52,0.5585714285714299,1.0
103_458,0.77,0.47,0.88,0.6014285714285701,0.73333333333333
103_458,0.67,0.54,0.57,0.51142857142857,1.0
103_458,0.52,0.64,0.58,0.50714285714286,1.0
103_458,0.41,0.86,0.84,0.56142857142857,0.8
103_458,0.8,0.81,0.71,0.5928571428571401,1.0
103_458,0.67,0.83,0.72,0.5742857142857101,0.8
103_458,0.57,0.67,0.77,0.57571428571429,0.93333333333333
103_458,0.85,0.33,0.72,0.48857142857143004,1.0
103_458,0.75,0.55,0.3,0.57857142857143,0.8
103_458,0.43,0.65,0.42,0.46571428571429,0.86666666666667
103_458,0.73,0.36,0.38,0.51142857142857,0.73333333333333
103_458,0.35,0.46,0.39,0.42142857142857004,0.93333333333333
103_458,0.58,0.64,0.69,0.51857142857143,0.93333333333333
103_458,0.69,0.75,0.51,0.6000000000000001,0.86666666666667
103_458,0.64,0.89,0.52,0.57857142857143,0.8
103_458,0.35,0.5,0.65,0.46571428571429,1.0
103_458,0.58,0.65,0.87,0.56285714285714,0.86666666666667
103_458,0.37,0.53,0.53,0.47571428571429,1.0
103_458,0.83,0.72,0.52,0.48,0.86666666666667
103_458,0.73,0.31,0.56,0.49142857142857005,0.93333333333333
103_458,0.44,0.3,0.3,0.36142857142857004,1.0
103_458,0.88,0.65,0.36,0.45142857142857,0.86666666666667
103_458,0.65,0.63,0.75,0.63428571428571,0.8
103_458,0.81,0.36,0.52,0.53142857142857,0.8
103_458,0.35,0.57,0.38,0.45142857142857,0.8
103_458,0.32,0.45,0.55,0.48142857142857,0.8
103_458,0.39,0.79,0.74,0.5871428571428601,0.73333333333333
103_458,0.69,0.64,0.47,0.53857142857143,0.86666666666667
103_458,0.73,0.42,0.34,0.45285714285714,1.0
103_458,0.4,0.48,0.82,0.50142857142857,0.8
103_458,0.86,0.55,0.86,0.58,0.73333333333333
103_458,0.6,0.81,0.65,0.54714285714286,0.93333333333333
103_458,0.78,0.34,0.84,0.60857142857143,0.73333333333333
103_458,0.37,0.5,0.85,0.54857142857143,1.0
103_458,0.81,0.45,0.51,0.57857142857143,0.86666666666667
103_458,0.57,0.48,0.49,0.48571428571429004,0.73333333333333
103_458,0.76,0.34,0.61,0.56285714285714,0.93333333333333
103_458,0.35,0.8,0.77,0.53,1.0
103_458,0.68,0.53,0.31,0.47714285714286,0.73333333333333
103_458,0.47,0.4,0.42,0.42428571428571005,0.8
103_458,0.4,0.45,0.65,0.44857142857143,1.0
103_458,0.7,0.5,0.71,0.55,1.0
103_458,0.72,0.5,0.74,0.54,0.8
103_458,0.66,0.58,0.84,0.50714285714286,0.8
103_458,0.81,0.37,0.75,0.51142857142857,1.0
103_458,0.68,0.43,0.8,0.49285714285714005,0.73333333333333
103_458,0.84,0.82,0.87,0.67285714285714,1.0
103_458,0.67,0.4,0.65,0.41142857142857,1.0
103_458,0.48,0.86,0.7,0.60714285714286,0.8
103_458,0.39,0.47,0.53,0.53428571428571,1.0
103_458,0.3,0.61,0.79,0.48,0.93333333333333
103_458,0.75,0.31,0.34,0.51285714285714,0.86666666666667
103_458,0.83,0.59,0.6,0.53428571428571,0.86666666666667
103_458,0.85,0.41,0.36,0.45571428571428996,1.0
103_458,0.44,0.68,0.7,0.5,1.0
103_458,0.53,0.73,0.72,0.5871428571428601,0.86666666666667
103_458,0.52,0.56,0.49,0.46714285714286,1.0
103_458,0.61,0.45,0.69,0.47000000000000003,0.73333333333333
103_458,0.43,0.61,0.72,0.5685714285714301,0.8
103_458,0.51,0.73,0.83,0.53285714285714,0.86666666666667
103_458,0.53,0.38,0.5,0.50285714285714,0.8
103_458,0.67,0.65,0.38,0.45857142857142996,0.93333333333333
103_458,0.79,0.44,0.38,0.45428571428571,1.0
103_458,0.87,0.57,0.56,0.5885714285714301,0.86666666666667
103_458,0.87,0.85,0.45,0.53857142857143,0.73333333333333
103_458,0.42,0.48,0.5,0.40714285714285997,0.86666666666667
103_458,0.74,0.59,0.82,0.58,1.0
103_458,0.76,0.43,0.84,0.61285714285714,1.0
103_458,0.56,0.34,0.58,0.40714285714285997,0.93333333333333
103_458,0.71,0.76,0.34,0.54428571428571,1.0
103_458,0.63,0.56,0.84,0.54714285714286,0.86666666666667
103_458,0.3,0.77,0.87,0.49714285714286,1.0
103_458,0.74,0.38,0.48,0.49000000000000005,0.93333333333333
103_458,0.56,0.83,0.54,0.5585714285714299,0.86666666666667
103_458,0.46,0.85,0.33,0.49428571428571005,0.73333333333333
103_458,0.35,0.46,0.53,0.46714285714286,0.8
103_458,0.56,0.68,0.52,0.54428571428571,0.86666666666667
103_458,0.43,0.8,0.59,0.54857142857143,0.73333333333333
103_458,0.76,0.83,0.36,0.48571428571429004,1.0
103_458,0.56,0.81,0.33,0.47285714285714003,0.73333333333333
103_458,0.79,0.48,0.75,0.5871428571428601,1.0
103_458,0.58,0.41,0.45,0.46428571428570997,0.93333333333333
103_458,0.45,0.86,0.89,0.52714285714286,0.93333333333333
103_458,0.69,0.68,0.33,0.41857142857143004,0.8
103_458,0.42,0.6,0.35,0.47857142857143,0.8
103_458,0.42,0.46,0.81,0.54857142857143,0.86666666666667
103_458,0.54,0.35,0.84,0.5885714285714301,1.0
103_458,0.69,0.81,0.53,0.49571428571429,0.93333333333333
103_458,0.76,0.44,0.44,0.45857142857142996,1.0
103_458,0.47,0.34,0.85,0.51285714285714,0.73333333333333
103_458,0.72,0.55,0.86,0.5,0.86666666666667
103_458,0.75,0.68,0.71,0.52428571428571,1.0
