geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
82_433,0.33,0.44,0.88,0.42428571428571005,0.73333333333333
82_433,0.58,0.41,0.53,0.44428571428571006,1.0
82_433,0.33,0.45,0.68,0.49857142857143,0.8
82_433,0.88,0.76,0.78,0.62571428571429,1.0
82_433,0.8,0.69,0.63,0.5585714285714299,0.8
82_433,0.47,0.64,0.51,0.45999999999999996,1.0
82_433,0.34,0.37,0.84,0.44714285714286,0.86666666666667
82_433,0.65,0.34,0.89,0.55,0.73333333333333
82_433,0.39,0.61,0.54,0.45857142857142996,0.8
82_433,0.51,0.44,0.76,0.46714285714286,1.0
82_433,0.63,0.6,0.8,0.6157142857142901,1.0
82_433,0.52,0.33,0.82,0.44285714285714006,0.86666666666667
82_433,0.55,0.53,0.81,0.58428571428571,1.0
82_433,0.69,0.4,0.83,0.5857142857142901,0.86666666666667
82_433,0.32,0.74,0.86,0.5914285714285701,1.0
82_433,0.57,0.74,0.51,0.42571428571429,1.0
82_433,0.62,0.58,0.65,0.52285714285714,0.93333333333333
82_433,0.48,0.53,0.61,0.38285714285714,0.8
82_433,0.46,0.71,0.84,0.53,0.8
82_433,0.86,0.53,0.32,0.41857142857143004,1.0
82_433,0.82,0.61,0.56,0.53142857142857,1.0
82_433,0.52,0.75,0.33,0.46142857142856997,0.93333333333333
82_433,0.36,0.34,0.85,0.49714285714286,0.86666666666667
82_433,0.82,0.3,0.62,0.51,0.8
82_433,0.87,0.52,0.37,0.46857142857143,1.0
82_433,0.36,0.89,0.89,0.6185714285714301,0.93333333333333
82_433,0.64,0.36,0.34,0.51571428571429,1.0
82_433,0.61,0.7,0.79,0.52714285714286,0.8
82_433,0.67,0.51,0.86,0.49428571428571005,1.0
82_433,0.53,0.32,0.58,0.45285714285714,0.73333333333333
82_433,0.54,0.83,0.35,0.48857142857143004,1.0
82_433,0.4,0.39,0.67,0.46285714285713997,0.73333333333333
82_433,0.66,0.61,0.65,0.54714285714286,0.8
82_433,0.62,0.68,0.85,0.55428571428571,0.93333333333333
82_433,0.34,0.34,0.8,0.41428571428571,1.0
82_433,0.6,0.36,0.41,0.37142857142857005,0.73333333333333
82_433,0.36,0.56,0.72,0.48142857142857,1.0
82_433,0.72,0.44,0.61,0.47714285714286,0.8
82_433,0.72,0.56,0.57,0.50142857142857,1.0
82_433,0.75,0.75,0.76,0.54,0.86666666666667
82_433,0.58,0.58,0.8,0.48,1.0
82_433,0.69,0.51,0.58,0.45999999999999996,0.86666666666667
82_433,0.85,0.4,0.44,0.45,0.93333333333333
82_433,0.67,0.62,0.84,0.51428571428571,0.86666666666667
82_433,0.47,0.83,0.67,0.53285714285714,1.0
82_433,0.31,0.51,0.32,0.40714285714285997,1.0
82_433,0.44,0.69,0.32,0.43,0.93333333333333
82_433,0.48,0.63,0.63,0.53714285714286,1.0
82_433,0.8,0.46,0.72,0.45999999999999996,0.86666666666667
82_433,0.36,0.68,0.84,0.5685714285714301,0.73333333333333
82_433,0.68,0.65,0.49,0.45714285714285996,0.73333333333333
82_433,0.33,0.86,0.52,0.48,1.0
82_433,0.4,0.38,0.82,0.46857142857143,0.93333333333333
82_433,0.5,0.3,0.65,0.46428571428570997,0.73333333333333
82_433,0.89,0.66,0.64,0.53285714285714,1.0
82_433,0.4,0.89,0.5,0.5742857142857101,0.86666666666667
82_433,0.57,0.75,0.68,0.6157142857142901,0.73333333333333
82_433,0.76,0.82,0.54,0.54142857142857,1.0
82_433,0.36,0.59,0.47,0.45285714285714,0.93333333333333
82_433,0.57,0.39,0.55,0.43571428571429005,1.0
82_433,0.44,0.31,0.54,0.4,0.73333333333333
82_433,0.58,0.59,0.38,0.47428571428571004,1.0
82_433,0.69,0.51,0.68,0.62571428571429,0.86666666666667
82_433,0.8,0.84,0.72,0.65142857142857,1.0
82_433,0.52,0.82,0.37,0.50571428571429,0.93333333333333
82_433,0.81,0.75,0.86,0.5942857142857101,1.0
82_433,0.39,0.64,0.87,0.51857142857143,0.86666666666667
82_433,0.58,0.61,0.62,0.50571428571429,0.93333333333333
82_433,0.68,0.8,0.53,0.6014285714285701,0.73333333333333
82_433,0.63,0.44,0.67,0.5742857142857101,1.0
82_433,0.82,0.88,0.55,0.5714285714285701,0.93333333333333
82_433,0.74,0.88,0.49,0.45285714285714,1.0
82_433,0.76,0.41,0.3,0.41428571428571,0.8
82_433,0.31,0.75,0.69,0.47000000000000003,1.0
82_433,0.3,0.36,0.45,0.47714285714286,1.0
82_433,0.34,0.3,0.61,0.43142857142857,1.0
82_433,0.82,0.67,0.3,0.52857142857143,1.0
82_433,0.82,0.35,0.86,0.51857142857143,0.8
82_433,0.6,0.52,0.68,0.46428571428570997,0.86666666666667
82_433,0.51,0.55,0.71,0.49714285714286,1.0
82_433,0.57,0.43,0.58,0.47142857142857003,0.73333333333333
82_433,0.46,0.83,0.66,0.49714285714286,1.0
82_433,0.64,0.85,0.5,0.52,1.0
82_433,0.52,0.74,0.85,0.67,1.0
82_433,0.83,0.88,0.57,0.55285714285714,0.73333333333333
