geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
104_444,0.64,0.38,0.8,0.53,0.93333333333333
104_444,0.31,0.4,0.42,0.40285714285714,1.0
104_444,0.37,0.38,0.35,0.45,1.0
104_444,0.44,0.4,0.88,0.47285714285714003,1.0
104_444,0.88,0.78,0.35,0.5742857142857101,1.0
104_444,0.8,0.77,0.53,0.65571428571429,0.86666666666667
104_444,0.41,0.46,0.31,0.38428571428571,0.73333333333333
104_444,0.58,0.63,0.42,0.54285714285714,0.86666666666667
104_444,0.78,0.71,0.32,0.52857142857143,0.86666666666667
104_444,0.44,0.75,0.52,0.5557142857142899,0.93333333333333
104_444,0.82,0.89,0.59,0.67571428571429,1.0
104_444,0.61,0.84,0.75,0.51857142857143,0.86666666666667
104_444,0.84,0.69,0.85,0.6157142857142901,0.8
104_444,0.69,0.71,0.49,0.42285714285714004,1.0
104_444,0.87,0.42,0.45,0.49714285714286,1.0
104_444,0.46,0.68,0.57,0.44285714285714006,1.0
104_444,0.32,0.6,0.48,0.43,0.86666666666667
104_444,0.78,0.79,0.38,0.52285714285714,1.0
104_444,0.72,0.73,0.46,0.48,1.0
104_444,0.7,0.63,0.86,0.5885714285714301,0.8
104_444,0.75,0.65,0.77,0.46857142857143,1.0
104_444,0.33,0.58,0.72,0.44857142857143,0.8
104_444,0.74,0.6,0.57,0.56285714285714,1.0
104_444,0.48,0.31,0.63,0.49428571428571005,0.93333333333333
104_444,0.85,0.36,0.41,0.42285714285714004,0.73333333333333
104_444,0.53,0.48,0.48,0.43142857142857,1.0
104_444,0.79,0.46,0.59,0.52285714285714,0.8
104_444,0.39,0.38,0.31,0.38714285714286,0.86666666666667
104_444,0.31,0.59,0.58,0.42714285714286,1.0
104_444,0.63,0.56,0.59,0.43428571428571,1.0
104_444,0.72,0.58,0.88,0.60571428571429,1.0
104_444,0.76,0.75,0.66,0.54142857142857,0.86666666666667
104_444,0.78,0.68,0.75,0.52285714285714,1.0
104_444,0.48,0.3,0.43,0.43142857142857,0.8
104_444,0.66,0.55,0.67,0.55142857142857,0.93333333333333
104_444,0.49,0.36,0.38,0.48571428571429004,1.0
104_444,0.82,0.32,0.39,0.56571428571429,1.0
104_444,0.52,0.6,0.41,0.42428571428571005,0.8
104_444,0.71,0.79,0.57,0.51142857142857,0.73333333333333
104_444,0.65,0.71,0.39,0.52571428571429,1.0
104_444,0.6,0.69,0.87,0.50571428571429,0.86666666666667
104_444,0.88,0.6,0.3,0.47000000000000003,1.0
104_444,0.45,0.53,0.36,0.40428571428571003,0.73333333333333
104_444,0.55,0.39,0.46,0.47571428571429,0.8
104_444,0.47,0.43,0.76,0.53,0.86666666666667
104_444,0.52,0.67,0.49,0.44857142857143,0.86666666666667
104_444,0.67,0.37,0.87,0.52285714285714,1.0
104_444,0.67,0.3,0.65,0.53142857142857,0.8
104_444,0.8,0.43,0.46,0.52857142857143,1.0
104_444,0.58,0.87,0.5,0.5671428571428601,0.86666666666667
104_444,0.8,0.6,0.79,0.58428571428571,1.0
