geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
75_458,0.82,0.41,0.75,0.58142857142857,1.0
75_458,0.84,0.87,0.39,0.5928571428571401,1.0
75_458,0.39,0.89,0.41,0.46714285714286,1.0
75_458,0.83,0.77,0.52,0.6000000000000001,1.0
75_458,0.33,0.42,0.81,0.51714285714286,0.93333333333333
75_458,0.45,0.37,0.56,0.40714285714285997,1.0
75_458,0.43,0.32,0.57,0.45571428571428996,0.93333333333333
75_458,0.62,0.75,0.74,0.5928571428571401,1.0
75_458,0.77,0.8,0.39,0.48,0.8
75_458,0.47,0.46,0.64,0.46285714285713997,0.73333333333333
75_458,0.6,0.33,0.8,0.52142857142857,0.73333333333333
75_458,0.88,0.52,0.32,0.45714285714285996,0.8
75_458,0.72,0.57,0.86,0.52428571428571,0.93333333333333
75_458,0.43,0.67,0.7,0.48714285714286004,0.73333333333333
75_458,0.38,0.86,0.37,0.49714285714286,0.86666666666667
75_458,0.37,0.54,0.63,0.45857142857142996,1.0
75_458,0.39,0.87,0.51,0.50857142857143,1.0
75_458,0.76,0.8,0.58,0.6371428571428601,1.0
75_458,0.47,0.88,0.76,0.47285714285714003,0.73333333333333
75_458,0.47,0.33,0.68,0.47571428571429,1.0
75_458,0.74,0.83,0.74,0.6171428571428601,0.86666666666667
75_458,0.48,0.68,0.52,0.52142857142857,0.86666666666667
75_458,0.39,0.66,0.48,0.44285714285714006,1.0
75_458,0.85,0.85,0.55,0.67285714285714,0.8
75_458,0.72,0.35,0.31,0.42000000000000004,1.0
75_458,0.77,0.45,0.71,0.52428571428571,0.8
75_458,0.54,0.86,0.69,0.5728571428571401,0.93333333333333
75_458,0.87,0.44,0.6,0.49285714285714005,1.0
75_458,0.3,0.54,0.51,0.50714285714286,0.93333333333333
75_458,0.65,0.83,0.68,0.63142857142857,0.73333333333333
75_458,0.81,0.36,0.62,0.50571428571429,1.0
75_458,0.65,0.37,0.58,0.49428571428571005,0.86666666666667
75_458,0.54,0.35,0.32,0.37571428571429005,0.93333333333333
75_458,0.39,0.67,0.36,0.51714285714286,1.0
75_458,0.77,0.72,0.62,0.5700000000000001,0.73333333333333
