geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
109_417,0.45,0.47,0.69,0.44714285714286,1.0
109_417,0.7,0.78,0.82,0.5685714285714301,0.73333333333333
109_417,0.53,0.44,0.65,0.49142857142857005,0.86666666666667
109_417,0.48,0.31,0.37,0.39,0.73333333333333
109_417,0.52,0.46,0.7,0.5742857142857101,1.0
109_417,0.71,0.66,0.82,0.5571428571428599,0.73333333333333
109_417,0.46,0.45,0.61,0.48571428571429004,0.73333333333333
109_417,0.39,0.83,0.6,0.51142857142857,0.86666666666667
109_417,0.57,0.42,0.53,0.49428571428571005,1.0
109_417,0.61,0.49,0.57,0.5728571428571401,0.93333333333333
109_417,0.39,0.34,0.8,0.44571428571429,0.8
109_417,0.35,0.69,0.32,0.46285714285713997,0.86666666666667
109_417,0.57,0.86,0.32,0.53857142857143,1.0
109_417,0.35,0.86,0.36,0.41571428571429003,1.0
109_417,0.45,0.75,0.77,0.48714285714286004,0.86666666666667
109_417,0.62,0.53,0.62,0.48571428571429004,1.0
109_417,0.84,0.72,0.86,0.65571428571429,0.93333333333333
109_417,0.52,0.69,0.39,0.47285714285714003,0.86666666666667
109_417,0.41,0.54,0.59,0.50857142857143,0.73333333333333
109_417,0.63,0.62,0.54,0.52285714285714,1.0
109_417,0.51,0.45,0.41,0.49000000000000005,0.73333333333333
109_417,0.3,0.7,0.75,0.47714285714286,1.0
109_417,0.47,0.61,0.68,0.48571428571429004,0.86666666666667
109_417,0.36,0.59,0.38,0.39857142857143,1.0
109_417,0.67,0.61,0.87,0.59857142857143,0.8
109_417,0.78,0.75,0.72,0.6214285714285701,0.93333333333333
109_417,0.58,0.66,0.49,0.53571428571429,0.8
109_417,0.87,0.86,0.72,0.5685714285714301,0.73333333333333
109_417,0.89,0.43,0.49,0.55285714285714,0.93333333333333
109_417,0.33,0.4,0.56,0.43142857142857,0.93333333333333
109_417,0.65,0.76,0.37,0.44714285714286,1.0
109_417,0.65,0.37,0.69,0.48,0.86666666666667
109_417,0.63,0.67,0.78,0.54,1.0
109_417,0.74,0.63,0.3,0.51428571428571,0.8
109_417,0.77,0.5,0.68,0.54285714285714,0.8
109_417,0.45,0.78,0.56,0.50285714285714,0.8
109_417,0.52,0.72,0.42,0.50285714285714,1.0
109_417,0.6,0.86,0.61,0.53285714285714,0.93333333333333
109_417,0.43,0.51,0.84,0.51857142857143,0.8
109_417,0.56,0.53,0.67,0.48428571428571,0.93333333333333
109_417,0.47,0.56,0.72,0.42571428571429,1.0
109_417,0.78,0.6,0.42,0.50428571428571,1.0
109_417,0.57,0.65,0.53,0.53857142857143,1.0
109_417,0.66,0.82,0.35,0.50571428571429,0.73333333333333
109_417,0.85,0.83,0.7,0.56428571428571,1.0
109_417,0.34,0.65,0.65,0.50428571428571,0.73333333333333
109_417,0.3,0.6,0.71,0.52428571428571,0.86666666666667
109_417,0.66,0.52,0.75,0.48428571428571,0.8
109_417,0.69,0.84,0.66,0.57857142857143,1.0
109_417,0.89,0.44,0.56,0.53714285714286,0.93333333333333
109_417,0.6,0.66,0.46,0.51285714285714,1.0
109_417,0.88,0.82,0.8,0.68714285714286,0.8
109_417,0.38,0.83,0.44,0.47571428571429,0.86666666666667
109_417,0.54,0.85,0.76,0.5742857142857101,0.73333333333333
109_417,0.82,0.42,0.68,0.49142857142857005,1.0
109_417,0.54,0.72,0.81,0.5557142857142899,0.73333333333333
109_417,0.71,0.35,0.64,0.45714285714285996,1.0
109_417,0.59,0.54,0.88,0.50714285714286,1.0
109_417,0.75,0.36,0.71,0.50857142857143,1.0
109_417,0.67,0.32,0.66,0.52,0.93333333333333
109_417,0.48,0.74,0.78,0.5942857142857101,0.73333333333333
109_417,0.86,0.67,0.83,0.56142857142857,1.0
109_417,0.68,0.48,0.79,0.5700000000000001,0.93333333333333
109_417,0.54,0.36,0.34,0.39571428571429,0.86666666666667
109_417,0.66,0.45,0.8,0.47714285714286,0.8
109_417,0.65,0.35,0.5,0.46142857142856997,0.8
109_417,0.38,0.58,0.47,0.42285714285714004,0.93333333333333
109_417,0.6,0.5,0.71,0.52142857142857,1.0
109_417,0.84,0.45,0.76,0.54857142857143,0.73333333333333
109_417,0.42,0.36,0.35,0.36000000000000004,0.73333333333333
109_417,0.59,0.78,0.77,0.52285714285714,1.0
109_417,0.51,0.42,0.47,0.41285714285714,1.0
109_417,0.34,0.61,0.35,0.38857142857143,1.0
109_417,0.83,0.46,0.67,0.59571428571429,0.8
109_417,0.83,0.36,0.46,0.44000000000000006,0.86666666666667
109_417,0.88,0.45,0.81,0.55285714285714,1.0
109_417,0.84,0.87,0.44,0.5885714285714301,0.8
109_417,0.59,0.39,0.79,0.42857142857143,1.0
109_417,0.89,0.87,0.53,0.58,1.0
109_417,0.67,0.32,0.54,0.47571428571429,0.86666666666667
109_417,0.81,0.54,0.61,0.59714285714286,0.86666666666667
109_417,0.82,0.51,0.7,0.5700000000000001,1.0
109_417,0.85,0.78,0.43,0.52714285714286,1.0
109_417,0.48,0.48,0.44,0.39571428571429,0.86666666666667
109_417,0.81,0.37,0.48,0.50714285714286,1.0
109_417,0.55,0.42,0.78,0.41571428571429003,0.93333333333333
109_417,0.74,0.85,0.66,0.5685714285714301,0.8
109_417,0.86,0.33,0.34,0.52714285714286,0.8
109_417,0.55,0.56,0.63,0.49571428571429,1.0
109_417,0.62,0.31,0.3,0.42000000000000004,0.8
109_417,0.81,0.45,0.8,0.51714285714286,1.0
109_417,0.66,0.72,0.69,0.55,1.0
109_417,0.58,0.71,0.3,0.46571428571429,0.73333333333333
109_417,0.59,0.85,0.62,0.49142857142857005,1.0
109_417,0.8,0.44,0.74,0.55428571428571,0.86666666666667
109_417,0.68,0.69,0.72,0.52,0.8
109_417,0.39,0.49,0.82,0.46571428571429,1.0
109_417,0.6,0.8,0.64,0.5900000000000001,1.0
109_417,0.89,0.82,0.84,0.62714285714286,1.0
109_417,0.77,0.43,0.43,0.51142857142857,0.73333333333333
109_417,0.62,0.37,0.34,0.44714285714286,0.86666666666667
109_417,0.82,0.34,0.75,0.6042857142857101,1.0
109_417,0.67,0.47,0.79,0.54571428571429,0.73333333333333
109_417,0.56,0.68,0.8,0.52428571428571,1.0
109_417,0.69,0.68,0.34,0.50142857142857,0.8
109_417,0.45,0.61,0.83,0.5857142857142901,1.0
109_417,0.59,0.34,0.5,0.43857142857143006,1.0
109_417,0.86,0.81,0.85,0.65571428571429,1.0
109_417,0.54,0.56,0.83,0.58428571428571,0.73333333333333
109_417,0.45,0.5,0.8,0.59571428571429,1.0
109_417,0.49,0.53,0.72,0.52428571428571,0.93333333333333
109_417,0.76,0.78,0.43,0.53428571428571,0.8
109_417,0.83,0.56,0.5,0.48428571428571,0.8
109_417,0.58,0.45,0.33,0.44571428571429,0.86666666666667
