geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
120_424,0.88,0.63,0.73,0.6428571428571401,1.0
120_424,0.77,0.44,0.61,0.54,1.0
120_424,0.45,0.49,0.66,0.44000000000000006,0.8
120_424,0.88,0.45,0.84,0.5685714285714301,1.0
120_424,0.41,0.69,0.4,0.45999999999999996,1.0
120_424,0.54,0.35,0.3,0.43,0.73333333333333
120_424,0.49,0.89,0.56,0.5700000000000001,0.73333333333333
120_424,0.7,0.45,0.7,0.54571428571429,0.8
120_424,0.84,0.4,0.81,0.61285714285714,1.0
120_424,0.75,0.67,0.55,0.53,0.73333333333333
120_424,0.43,0.51,0.68,0.5742857142857101,0.86666666666667
120_424,0.51,0.52,0.47,0.53714285714286,1.0
120_424,0.64,0.47,0.5,0.51142857142857,1.0
120_424,0.76,0.88,0.74,0.65142857142857,1.0
120_424,0.53,0.42,0.53,0.42571428571429,0.73333333333333
120_424,0.89,0.51,0.45,0.5571428571428599,0.8
120_424,0.65,0.71,0.48,0.54571428571429,1.0
120_424,0.84,0.39,0.8,0.54,1.0
120_424,0.62,0.7,0.73,0.5585714285714299,1.0
120_424,0.49,0.3,0.8,0.52285714285714,1.0
120_424,0.81,0.89,0.39,0.51857142857143,0.86666666666667
120_424,0.74,0.45,0.38,0.58,1.0
120_424,0.4,0.58,0.4,0.43571428571429005,0.73333333333333
120_424,0.34,0.54,0.31,0.41571428571429003,1.0
120_424,0.45,0.85,0.55,0.54,0.8
120_424,0.87,0.74,0.33,0.5671428571428601,0.86666666666667
120_424,0.66,0.76,0.37,0.52428571428571,1.0
120_424,0.69,0.63,0.61,0.56285714285714,1.0
120_424,0.62,0.47,0.5,0.46857142857143,1.0
120_424,0.36,0.42,0.78,0.50857142857143,1.0
120_424,0.41,0.66,0.45,0.45857142857142996,0.8
120_424,0.72,0.32,0.79,0.49000000000000005,0.93333333333333
120_424,0.81,0.68,0.41,0.5571428571428599,1.0
120_424,0.87,0.81,0.78,0.67428571428571,0.93333333333333
120_424,0.73,0.46,0.82,0.56428571428571,1.0
120_424,0.6,0.48,0.77,0.49714285714286,0.93333333333333
120_424,0.77,0.85,0.78,0.53571428571429,1.0
120_424,0.36,0.6,0.72,0.45714285714285996,0.93333333333333
120_424,0.66,0.63,0.67,0.6171428571428601,0.73333333333333
120_424,0.59,0.3,0.54,0.43714285714286005,1.0
120_424,0.3,0.86,0.82,0.56428571428571,0.73333333333333
120_424,0.88,0.83,0.55,0.66571428571429,0.8
120_424,0.41,0.61,0.61,0.48142857142857,1.0
120_424,0.68,0.45,0.5,0.48,1.0
120_424,0.46,0.73,0.41,0.48714285714286004,0.93333333333333
120_424,0.65,0.83,0.41,0.52714285714286,1.0
120_424,0.73,0.36,0.7,0.47428571428571004,1.0
120_424,0.4,0.72,0.51,0.45999999999999996,0.86666666666667
120_424,0.82,0.57,0.48,0.54857142857143,1.0
120_424,0.68,0.64,0.62,0.54571428571429,0.73333333333333
120_424,0.46,0.44,0.44,0.45285714285714,0.93333333333333
120_424,0.51,0.55,0.58,0.5857142857142901,1.0
120_424,0.58,0.8,0.81,0.52285714285714,0.8
120_424,0.86,0.69,0.58,0.53285714285714,1.0
120_424,0.36,0.6,0.86,0.49571428571429,0.8
120_424,0.79,0.74,0.49,0.57857142857143,1.0
120_424,0.73,0.59,0.74,0.53857142857143,1.0
120_424,0.43,0.49,0.41,0.5,0.86666666666667
120_424,0.67,0.67,0.51,0.46285714285713997,1.0
120_424,0.82,0.88,0.51,0.55142857142857,1.0
120_424,0.47,0.54,0.77,0.5571428571428599,0.86666666666667
120_424,0.48,0.86,0.71,0.5585714285714299,1.0
120_424,0.36,0.71,0.34,0.44000000000000006,0.93333333333333
120_424,0.3,0.62,0.85,0.44285714285714006,1.0
120_424,0.79,0.85,0.37,0.60714285714286,0.93333333333333
120_424,0.69,0.8,0.34,0.51142857142857,0.8
120_424,0.78,0.37,0.77,0.46714285714286,0.93333333333333
120_424,0.53,0.78,0.64,0.50857142857143,0.8
120_424,0.52,0.57,0.86,0.58285714285714,0.8
120_424,0.83,0.69,0.87,0.54285714285714,0.8
120_424,0.67,0.31,0.42,0.40428571428571003,0.8
120_424,0.37,0.45,0.56,0.45999999999999996,1.0
120_424,0.75,0.74,0.52,0.52714285714286,1.0
120_424,0.73,0.39,0.77,0.58428571428571,0.93333333333333
120_424,0.55,0.34,0.52,0.48285714285714,0.8
120_424,0.48,0.71,0.83,0.5685714285714301,1.0
120_424,0.34,0.64,0.39,0.49000000000000005,0.93333333333333
120_424,0.6,0.49,0.76,0.5857142857142901,0.93333333333333
120_424,0.73,0.4,0.53,0.55142857142857,0.86666666666667
120_424,0.89,0.8,0.48,0.54,0.73333333333333
120_424,0.8,0.58,0.88,0.6014285714285701,0.8
120_424,0.59,0.76,0.36,0.51142857142857,1.0
120_424,0.82,0.71,0.5,0.6000000000000001,0.73333333333333
120_424,0.77,0.39,0.42,0.49142857142857005,1.0
120_424,0.35,0.37,0.79,0.47000000000000003,0.86666666666667
120_424,0.53,0.81,0.88,0.5585714285714299,0.93333333333333
120_424,0.79,0.77,0.47,0.5700000000000001,1.0
120_424,0.86,0.37,0.63,0.56571428571429,1.0
120_424,0.72,0.65,0.61,0.5599999999999999,1.0
120_424,0.58,0.73,0.37,0.52571428571429,1.0
120_424,0.87,0.81,0.64,0.6214285714285701,0.73333333333333
120_424,0.7,0.59,0.67,0.53,0.86666666666667
120_424,0.81,0.33,0.37,0.44857142857143,1.0
120_424,0.84,0.46,0.63,0.5557142857142899,0.86666666666667
120_424,0.44,0.83,0.43,0.51142857142857,0.86666666666667
120_424,0.48,0.88,0.42,0.43142857142857,0.8
120_424,0.59,0.53,0.58,0.43714285714286005,0.93333333333333
120_424,0.64,0.44,0.7,0.5571428571428599,1.0
120_424,0.52,0.73,0.57,0.45,0.73333333333333
120_424,0.47,0.67,0.37,0.49285714285714005,1.0
120_424,0.59,0.87,0.44,0.51285714285714,0.93333333333333
120_424,0.75,0.85,0.8,0.6385714285714301,1.0
120_424,0.7,0.79,0.88,0.5857142857142901,0.93333333333333
120_424,0.63,0.61,0.71,0.5871428571428601,0.73333333333333
120_424,0.86,0.34,0.36,0.48857142857143004,0.86666666666667
120_424,0.47,0.49,0.69,0.44142857142857006,0.93333333333333
120_424,0.34,0.89,0.56,0.47000000000000003,1.0
120_424,0.67,0.74,0.58,0.47571428571429,1.0
120_424,0.38,0.47,0.68,0.45999999999999996,1.0
120_424,0.65,0.34,0.35,0.42714285714286,0.8
120_424,0.75,0.72,0.89,0.51285714285714,1.0
120_424,0.42,0.37,0.35,0.38,0.86666666666667
120_424,0.67,0.51,0.78,0.53,0.73333333333333
120_424,0.7,0.32,0.83,0.53714285714286,1.0
120_424,0.58,0.54,0.73,0.50857142857143,0.93333333333333
120_424,0.71,0.57,0.45,0.47428571428571004,1.0
120_424,0.66,0.59,0.58,0.46285714285713997,1.0
120_424,0.39,0.6,0.43,0.39,1.0
120_424,0.71,0.76,0.72,0.50571428571429,0.93333333333333
120_424,0.56,0.83,0.75,0.5871428571428601,1.0
120_424,0.33,0.77,0.4,0.48285714285714,1.0
120_424,0.59,0.42,0.82,0.55428571428571,0.86666666666667
120_424,0.33,0.7,0.51,0.44571428571429,1.0
120_424,0.87,0.87,0.58,0.5700000000000001,0.73333333333333
120_424,0.57,0.37,0.88,0.54428571428571,0.8
120_424,0.7,0.71,0.61,0.51285714285714,1.0
120_424,0.59,0.34,0.69,0.54571428571429,1.0
120_424,0.74,0.79,0.42,0.53857142857143,0.86666666666667
120_424,0.44,0.33,0.8,0.47428571428571004,0.8
120_424,0.52,0.44,0.35,0.40571428571428997,1.0
120_424,0.45,0.42,0.35,0.45999999999999996,1.0
120_424,0.77,0.5,0.52,0.52428571428571,0.86666666666667
120_424,0.47,0.47,0.54,0.47428571428571004,1.0
120_424,0.74,0.68,0.31,0.50714285714286,0.8
120_424,0.48,0.86,0.64,0.51428571428571,0.86666666666667
120_424,0.43,0.81,0.75,0.5885714285714301,1.0
120_424,0.46,0.82,0.53,0.47428571428571004,1.0
120_424,0.49,0.64,0.49,0.44714285714286,1.0
120_424,0.47,0.76,0.44,0.42142857142857004,0.8
120_424,0.79,0.66,0.52,0.57857142857143,0.73333333333333
120_424,0.66,0.37,0.78,0.43428571428571,1.0
120_424,0.88,0.66,0.31,0.47571428571429,0.93333333333333
120_424,0.69,0.7,0.69,0.52714285714286,1.0
120_424,0.39,0.5,0.3,0.47142857142857003,0.73333333333333
120_424,0.75,0.5,0.39,0.48571428571429004,0.86666666666667
120_424,0.46,0.79,0.75,0.53714285714286,1.0
120_424,0.85,0.39,0.63,0.61428571428571,0.86666666666667
120_424,0.44,0.33,0.39,0.35000000000000003,1.0
120_424,0.7,0.5,0.5,0.53857142857143,0.86666666666667
120_424,0.54,0.7,0.49,0.56285714285714,1.0
120_424,0.4,0.4,0.88,0.45,1.0
120_424,0.56,0.68,0.63,0.52,0.86666666666667
120_424,0.75,0.46,0.46,0.42571428571429,1.0
120_424,0.73,0.7,0.68,0.63285714285714,0.73333333333333
120_424,0.63,0.42,0.59,0.46285714285713997,0.93333333333333
120_424,0.76,0.85,0.85,0.6157142857142901,1.0
120_424,0.55,0.37,0.62,0.44571428571429,0.8
120_424,0.45,0.85,0.39,0.49000000000000005,0.93333333333333
120_424,0.53,0.61,0.45,0.47285714285714003,1.0
120_424,0.57,0.43,0.69,0.5685714285714301,0.8
120_424,0.84,0.76,0.86,0.55142857142857,0.86666666666667
120_424,0.35,0.41,0.78,0.4,0.86666666666667
120_424,0.57,0.45,0.65,0.61142857142857,0.8
120_424,0.3,0.76,0.43,0.45428571428571,1.0
120_424,0.65,0.78,0.6,0.47857142857143,1.0
120_424,0.45,0.31,0.8,0.47857142857143,0.8
120_424,0.73,0.39,0.74,0.58285714285714,0.86666666666667
120_424,0.84,0.51,0.43,0.53,1.0
120_424,0.69,0.4,0.51,0.43428571428571,1.0
120_424,0.61,0.8,0.3,0.54,0.73333333333333
120_424,0.7,0.77,0.57,0.56428571428571,1.0
120_424,0.37,0.45,0.89,0.52571428571429,0.93333333333333
120_424,0.56,0.61,0.4,0.40857142857143,1.0
120_424,0.75,0.54,0.64,0.52428571428571,0.8
120_424,0.55,0.3,0.63,0.46428571428570997,1.0
120_424,0.69,0.33,0.59,0.45999999999999996,1.0
