geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
111_431,0.83,0.7,0.88,0.61285714285714,0.8
111_431,0.58,0.61,0.87,0.57714285714286,1.0
111_431,0.72,0.62,0.79,0.57714285714286,0.8
111_431,0.34,0.49,0.38,0.41714285714286004,1.0
111_431,0.66,0.42,0.72,0.49428571428571005,1.0
111_431,0.38,0.35,0.35,0.47714285714286,0.93333333333333
111_431,0.45,0.82,0.84,0.50857142857143,1.0
111_431,0.31,0.58,0.83,0.46142857142856997,0.8
111_431,0.63,0.4,0.7,0.47428571428571004,0.93333333333333
111_431,0.66,0.36,0.7,0.46285714285713997,1.0
111_431,0.35,0.69,0.71,0.46857142857143,1.0
111_431,0.56,0.36,0.69,0.46857142857143,1.0
111_431,0.86,0.88,0.62,0.6185714285714301,1.0
111_431,0.87,0.61,0.88,0.65,1.0
111_431,0.54,0.6,0.8,0.50428571428571,0.93333333333333
111_431,0.5,0.84,0.69,0.47714285714286,1.0
111_431,0.63,0.83,0.86,0.58142857142857,0.93333333333333
111_431,0.76,0.75,0.36,0.49428571428571005,1.0
111_431,0.34,0.53,0.88,0.51714285714286,0.73333333333333
111_431,0.84,0.38,0.33,0.47000000000000003,1.0
111_431,0.79,0.34,0.88,0.6371428571428601,1.0
111_431,0.77,0.59,0.63,0.59571428571429,0.73333333333333
111_431,0.83,0.48,0.81,0.51,1.0
111_431,0.83,0.65,0.34,0.5599999999999999,1.0
111_431,0.38,0.88,0.61,0.44142857142857006,0.73333333333333
111_431,0.31,0.86,0.66,0.52,1.0
111_431,0.76,0.36,0.52,0.56142857142857,0.73333333333333
111_431,0.43,0.66,0.4,0.44428571428571006,0.8
111_431,0.66,0.51,0.66,0.43285714285714,0.86666666666667
111_431,0.49,0.38,0.37,0.39285714285714,1.0
111_431,0.75,0.71,0.32,0.52571428571429,1.0
111_431,0.56,0.55,0.31,0.39142857142857,1.0
