geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
72_456,0.79,0.87,0.36,0.5914285714285701,0.86666666666667
72_456,0.64,0.65,0.77,0.6042857142857101,0.8
72_456,0.34,0.6,0.48,0.43714285714286005,1.0
72_456,0.56,0.62,0.35,0.5728571428571401,1.0
72_456,0.39,0.47,0.79,0.50571428571429,1.0
72_456,0.69,0.65,0.62,0.54857142857143,0.8
72_456,0.57,0.49,0.67,0.51428571428571,0.86666666666667
72_456,0.61,0.62,0.78,0.57857142857143,1.0
72_456,0.76,0.83,0.52,0.56428571428571,0.93333333333333
72_456,0.57,0.37,0.43,0.46571428571429,1.0
72_456,0.34,0.33,0.5,0.34285714285714003,0.73333333333333
72_456,0.7,0.42,0.42,0.42428571428571005,1.0
72_456,0.38,0.61,0.79,0.53142857142857,0.73333333333333
72_456,0.31,0.3,0.74,0.46714285714286,1.0
72_456,0.52,0.7,0.46,0.46714285714286,1.0
72_456,0.52,0.87,0.63,0.44000000000000006,1.0
72_456,0.57,0.35,0.4,0.43714285714286005,0.73333333333333
72_456,0.48,0.86,0.41,0.52857142857143,0.8
72_456,0.54,0.66,0.32,0.49142857142857005,1.0
72_456,0.33,0.39,0.33,0.44428571428571006,0.93333333333333
72_456,0.56,0.49,0.3,0.40857142857143,1.0
72_456,0.3,0.68,0.65,0.43428571428571,0.73333333333333
72_456,0.37,0.81,0.44,0.42428571428571005,0.86666666666667
72_456,0.88,0.69,0.4,0.59714285714286,0.93333333333333
72_456,0.68,0.5,0.83,0.54857142857143,1.0
72_456,0.76,0.68,0.76,0.61142857142857,0.8
72_456,0.57,0.67,0.57,0.52285714285714,1.0
72_456,0.82,0.63,0.68,0.60714285714286,0.8
72_456,0.45,0.72,0.57,0.50857142857143,0.93333333333333
72_456,0.33,0.5,0.77,0.44857142857143,1.0
72_456,0.76,0.78,0.74,0.6957142857142901,1.0
72_456,0.85,0.5,0.66,0.54714285714286,1.0
72_456,0.85,0.53,0.61,0.6200000000000001,0.73333333333333
72_456,0.76,0.65,0.47,0.48714285714286004,0.93333333333333
72_456,0.36,0.86,0.43,0.51,0.73333333333333
72_456,0.76,0.52,0.72,0.58142857142857,1.0
72_456,0.8,0.6,0.66,0.54428571428571,0.8
72_456,0.74,0.71,0.62,0.54428571428571,1.0
72_456,0.45,0.45,0.81,0.55,1.0
72_456,0.71,0.5,0.73,0.5571428571428599,1.0
72_456,0.34,0.69,0.49,0.41714285714286004,1.0
72_456,0.71,0.89,0.44,0.52714285714286,1.0
72_456,0.44,0.63,0.63,0.45285714285714,0.93333333333333
72_456,0.62,0.54,0.5,0.52,1.0
72_456,0.32,0.43,0.89,0.45714285714285996,0.8
72_456,0.43,0.49,0.78,0.42428571428571005,0.8
72_456,0.85,0.77,0.33,0.55,1.0
