geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
73_446,0.5,0.69,0.4,0.45,0.8
73_446,0.34,0.44,0.32,0.39571428571429,0.86666666666667
73_446,0.35,0.47,0.56,0.52714285714286,1.0
73_446,0.31,0.53,0.74,0.48,1.0
73_446,0.3,0.45,0.78,0.49714285714286,0.8
73_446,0.72,0.55,0.78,0.53285714285714,1.0
73_446,0.84,0.45,0.4,0.54714285714286,0.73333333333333
73_446,0.31,0.65,0.45,0.47428571428571004,0.93333333333333
73_446,0.61,0.34,0.46,0.48428571428571,1.0
73_446,0.49,0.62,0.66,0.48714285714286004,0.93333333333333
73_446,0.34,0.77,0.39,0.40285714285714,0.73333333333333
73_446,0.32,0.67,0.35,0.42285714285714004,0.86666666666667
73_446,0.56,0.83,0.82,0.53714285714286,1.0
73_446,0.55,0.49,0.8,0.5928571428571401,0.73333333333333
73_446,0.48,0.52,0.57,0.45,1.0
73_446,0.41,0.67,0.5,0.46714285714286,1.0
73_446,0.37,0.88,0.34,0.48571428571429004,0.73333333333333
73_446,0.4,0.78,0.51,0.49428571428571005,0.93333333333333
73_446,0.42,0.73,0.36,0.45571428571428996,1.0
73_446,0.88,0.46,0.5,0.45,0.86666666666667
73_446,0.48,0.89,0.72,0.5728571428571401,0.8
73_446,0.44,0.67,0.85,0.58428571428571,0.93333333333333
73_446,0.3,0.64,0.5,0.44571428571429,0.73333333333333
73_446,0.34,0.36,0.43,0.40714285714285997,1.0
73_446,0.72,0.5,0.75,0.58,0.86666666666667
73_446,0.56,0.87,0.75,0.48428571428571,1.0
73_446,0.55,0.68,0.57,0.52714285714286,0.86666666666667
73_446,0.63,0.53,0.71,0.55285714285714,1.0
73_446,0.38,0.46,0.4,0.42714285714286,0.73333333333333
73_446,0.4,0.73,0.43,0.50142857142857,1.0
73_446,0.49,0.68,0.39,0.49571428571429,0.8
73_446,0.66,0.44,0.74,0.49142857142857005,0.8
73_446,0.71,0.52,0.65,0.61285714285714,0.86666666666667
73_446,0.34,0.86,0.48,0.47142857142857003,0.8
73_446,0.56,0.85,0.32,0.48285714285714,0.8
73_446,0.53,0.48,0.78,0.51571428571429,1.0
73_446,0.41,0.39,0.41,0.36142857142857004,0.86666666666667
73_446,0.57,0.77,0.64,0.52571428571429,1.0
73_446,0.82,0.74,0.7,0.61,1.0
73_446,0.66,0.53,0.68,0.53714285714286,1.0
73_446,0.37,0.62,0.59,0.46571428571429,0.8
73_446,0.63,0.74,0.45,0.49000000000000005,1.0
73_446,0.34,0.48,0.32,0.43428571428571,0.73333333333333
73_446,0.53,0.47,0.48,0.47285714285714003,1.0
73_446,0.32,0.56,0.79,0.53857142857143,0.73333333333333
73_446,0.54,0.79,0.32,0.48428571428571,1.0
73_446,0.31,0.71,0.53,0.54142857142857,0.86666666666667
73_446,0.65,0.54,0.79,0.48142857142857,1.0
73_446,0.73,0.35,0.38,0.44714285714286,1.0
73_446,0.86,0.87,0.45,0.5685714285714301,1.0
73_446,0.74,0.83,0.82,0.50285714285714,0.86666666666667
73_446,0.69,0.47,0.83,0.54571428571429,0.93333333333333
73_446,0.47,0.35,0.69,0.48142857142857,1.0
73_446,0.73,0.48,0.48,0.51714285714286,0.86666666666667
73_446,0.66,0.55,0.78,0.48857142857143004,0.73333333333333
73_446,0.83,0.54,0.67,0.55285714285714,1.0
73_446,0.4,0.86,0.72,0.54,0.8
73_446,0.33,0.58,0.48,0.48,0.86666666666667
73_446,0.66,0.65,0.32,0.52571428571429,1.0
73_446,0.63,0.53,0.66,0.50857142857143,0.86666666666667
73_446,0.88,0.52,0.49,0.45142857142857,0.8
73_446,0.78,0.37,0.38,0.48285714285714,1.0
73_446,0.56,0.7,0.38,0.45,0.93333333333333
73_446,0.35,0.81,0.5,0.47714285714286,1.0
73_446,0.87,0.85,0.46,0.68571428571429,0.93333333333333
73_446,0.38,0.35,0.54,0.49571428571429,1.0
73_446,0.82,0.86,0.37,0.63142857142857,0.73333333333333
73_446,0.6,0.84,0.74,0.51571428571429,1.0
73_446,0.63,0.79,0.46,0.56428571428571,0.93333333333333
73_446,0.89,0.32,0.63,0.47428571428571004,0.86666666666667
73_446,0.84,0.36,0.4,0.5742857142857101,0.8
73_446,0.56,0.78,0.74,0.5671428571428601,1.0
73_446,0.73,0.39,0.7,0.54,0.86666666666667
73_446,0.87,0.32,0.55,0.49714285714286,0.73333333333333
73_446,0.7,0.55,0.59,0.53142857142857,0.93333333333333
73_446,0.74,0.64,0.31,0.49571428571429,1.0
73_446,0.59,0.54,0.44,0.41857142857143004,0.8
73_446,0.79,0.49,0.73,0.50714285714286,0.8
73_446,0.48,0.7,0.43,0.47428571428571004,0.8
73_446,0.4,0.68,0.57,0.44571428571429,0.8
73_446,0.83,0.4,0.83,0.54857142857143,1.0
73_446,0.61,0.8,0.55,0.54285714285714,0.86666666666667
73_446,0.86,0.55,0.76,0.6357142857142901,1.0
73_446,0.54,0.76,0.48,0.54714285714286,0.8
73_446,0.66,0.39,0.88,0.52285714285714,1.0
73_446,0.66,0.83,0.68,0.52142857142857,0.8
73_446,0.69,0.42,0.54,0.54,1.0
73_446,0.72,0.61,0.55,0.53571428571429,0.73333333333333
73_446,0.6,0.79,0.52,0.51,0.73333333333333
73_446,0.59,0.7,0.74,0.46714285714286,1.0
73_446,0.35,0.62,0.61,0.46142857142856997,1.0
73_446,0.75,0.53,0.63,0.46857142857143,0.86666666666667
73_446,0.5,0.41,0.54,0.49571428571429,1.0
73_446,0.44,0.54,0.65,0.54428571428571,0.93333333333333
73_446,0.55,0.5,0.48,0.47285714285714003,1.0
73_446,0.62,0.61,0.72,0.58428571428571,0.73333333333333
73_446,0.81,0.41,0.72,0.54,0.86666666666667
73_446,0.64,0.34,0.84,0.51,1.0
73_446,0.84,0.75,0.76,0.5900000000000001,0.8
73_446,0.53,0.35,0.64,0.56142857142857,0.93333333333333
73_446,0.65,0.36,0.55,0.45142857142857,0.8
73_446,0.8,0.35,0.48,0.53285714285714,1.0
73_446,0.51,0.36,0.84,0.5585714285714299,0.8
73_446,0.6,0.72,0.75,0.5857142857142901,1.0
73_446,0.34,0.74,0.44,0.44714285714286,0.73333333333333
73_446,0.73,0.87,0.78,0.6228571428571401,1.0
73_446,0.44,0.52,0.8,0.50857142857143,0.93333333333333
73_446,0.62,0.75,0.6,0.59857142857143,0.86666666666667
73_446,0.81,0.4,0.85,0.5942857142857101,0.86666666666667
73_446,0.4,0.67,0.77,0.50857142857143,0.73333333333333
73_446,0.63,0.71,0.35,0.42857142857143,1.0
73_446,0.58,0.88,0.41,0.48571428571429004,0.86666666666667
73_446,0.73,0.4,0.51,0.45714285714285996,1.0
73_446,0.3,0.82,0.63,0.55285714285714,0.8
