geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
74_429,0.82,0.5,0.74,0.52,1.0
74_429,0.68,0.41,0.62,0.47142857142857003,0.8
74_429,0.86,0.4,0.72,0.51285714285714,0.86666666666667
74_429,0.48,0.3,0.46,0.40285714285714,1.0
74_429,0.79,0.59,0.44,0.5571428571428599,1.0
74_429,0.64,0.74,0.6,0.5742857142857101,0.86666666666667
74_429,0.75,0.74,0.83,0.61,1.0
74_429,0.82,0.45,0.4,0.49571428571429,0.8
74_429,0.81,0.42,0.53,0.48857142857143004,0.8
74_429,0.61,0.31,0.62,0.50857142857143,0.73333333333333
74_429,0.33,0.51,0.76,0.42428571428571005,1.0
74_429,0.88,0.75,0.44,0.5914285714285701,0.93333333333333
74_429,0.49,0.86,0.3,0.5671428571428601,0.73333333333333
74_429,0.44,0.33,0.76,0.51857142857143,0.86666666666667
74_429,0.36,0.31,0.54,0.46428571428570997,1.0
74_429,0.31,0.54,0.57,0.56142857142857,1.0
74_429,0.33,0.8,0.88,0.5885714285714301,1.0
74_429,0.71,0.37,0.83,0.5671428571428601,0.86666666666667
74_429,0.42,0.8,0.88,0.56285714285714,0.73333333333333
74_429,0.53,0.42,0.67,0.53571428571429,1.0
74_429,0.86,0.51,0.71,0.5,0.73333333333333
74_429,0.52,0.82,0.77,0.48714285714286004,1.0
74_429,0.52,0.53,0.66,0.53857142857143,0.86666666666667
74_429,0.45,0.49,0.65,0.51142857142857,1.0
74_429,0.83,0.83,0.87,0.62714285714286,0.93333333333333
74_429,0.41,0.64,0.38,0.51714285714286,0.86666666666667
74_429,0.75,0.87,0.43,0.48142857142857,0.8
74_429,0.61,0.81,0.68,0.47571428571429,0.86666666666667
74_429,0.35,0.42,0.85,0.49571428571429,0.93333333333333
74_429,0.39,0.86,0.4,0.50285714285714,0.86666666666667
74_429,0.49,0.7,0.87,0.53,1.0
74_429,0.45,0.71,0.87,0.6000000000000001,0.73333333333333
74_429,0.31,0.61,0.65,0.40285714285714,1.0
74_429,0.67,0.62,0.31,0.48,0.86666666666667
74_429,0.51,0.54,0.69,0.48571428571429004,0.8
74_429,0.46,0.47,0.41,0.41285714285714,0.8
74_429,0.56,0.39,0.7,0.39714285714286,0.8
74_429,0.31,0.83,0.36,0.47714285714286,1.0
74_429,0.7,0.46,0.71,0.5,0.8
74_429,0.75,0.3,0.42,0.55428571428571,1.0
74_429,0.85,0.76,0.42,0.56142857142857,0.73333333333333
74_429,0.73,0.43,0.78,0.48714285714286004,0.86666666666667
74_429,0.53,0.69,0.33,0.52,1.0
74_429,0.37,0.59,0.85,0.5928571428571401,0.73333333333333
74_429,0.75,0.74,0.84,0.60857142857143,1.0
74_429,0.85,0.7,0.66,0.62571428571429,1.0
74_429,0.66,0.67,0.61,0.56428571428571,1.0
74_429,0.53,0.39,0.78,0.47428571428571004,1.0
74_429,0.49,0.7,0.74,0.53285714285714,1.0
74_429,0.68,0.73,0.36,0.52714285714286,0.8
74_429,0.5,0.79,0.82,0.54571428571429,0.8
74_429,0.73,0.78,0.33,0.51714285714286,0.93333333333333
74_429,0.5,0.34,0.83,0.47428571428571004,0.73333333333333
74_429,0.31,0.57,0.45,0.38857142857143,1.0
74_429,0.73,0.85,0.71,0.54857142857143,1.0
74_429,0.78,0.55,0.52,0.52714285714286,1.0
74_429,0.71,0.78,0.65,0.52571428571429,0.8
74_429,0.8,0.88,0.43,0.5857142857142901,0.8
74_429,0.73,0.36,0.88,0.54285714285714,0.93333333333333
74_429,0.34,0.63,0.48,0.44714285714286,1.0
74_429,0.34,0.8,0.63,0.45428571428571,0.93333333333333
74_429,0.68,0.78,0.3,0.45,0.8
74_429,0.53,0.36,0.75,0.58285714285714,1.0
74_429,0.75,0.71,0.54,0.47857142857143,0.86666666666667
74_429,0.35,0.69,0.39,0.42142857142857004,0.8
74_429,0.64,0.63,0.47,0.55285714285714,0.73333333333333
74_429,0.68,0.77,0.56,0.56571428571429,0.73333333333333
74_429,0.51,0.75,0.51,0.52428571428571,1.0
74_429,0.85,0.4,0.36,0.44142857142857006,0.8
74_429,0.32,0.38,0.35,0.37000000000000005,0.73333333333333
74_429,0.75,0.38,0.67,0.56285714285714,0.93333333333333
74_429,0.62,0.6,0.38,0.46142857142856997,0.93333333333333
74_429,0.45,0.41,0.49,0.45857142857142996,1.0
74_429,0.87,0.51,0.62,0.54857142857143,0.93333333333333
74_429,0.6,0.74,0.81,0.50428571428571,1.0
74_429,0.45,0.57,0.41,0.51428571428571,0.8
74_429,0.67,0.37,0.78,0.53571428571429,1.0
74_429,0.49,0.56,0.46,0.41857142857143004,0.8
74_429,0.57,0.43,0.46,0.46571428571429,1.0
74_429,0.57,0.76,0.71,0.53714285714286,1.0
74_429,0.47,0.3,0.76,0.48857142857143004,0.73333333333333
74_429,0.4,0.45,0.74,0.49714285714286,0.86666666666667
74_429,0.66,0.64,0.73,0.61428571428571,0.8
74_429,0.3,0.34,0.86,0.50571428571429,1.0
74_429,0.35,0.37,0.44,0.46428571428570997,0.73333333333333
74_429,0.3,0.69,0.85,0.45,1.0
74_429,0.32,0.64,0.72,0.44000000000000006,1.0
74_429,0.57,0.34,0.6,0.44000000000000006,0.86666666666667
74_429,0.69,0.54,0.6,0.51,0.86666666666667
74_429,0.53,0.79,0.35,0.52571428571429,1.0
74_429,0.58,0.65,0.43,0.50714285714286,0.93333333333333
74_429,0.67,0.49,0.37,0.48714285714286004,1.0
74_429,0.84,0.78,0.52,0.6000000000000001,0.73333333333333
74_429,0.77,0.8,0.75,0.5671428571428601,1.0
74_429,0.82,0.3,0.48,0.50857142857143,0.93333333333333
74_429,0.51,0.38,0.31,0.43428571428571,1.0
74_429,0.64,0.45,0.34,0.43571428571429005,0.93333333333333
74_429,0.5,0.68,0.34,0.46714285714286,1.0
74_429,0.66,0.33,0.33,0.47428571428571004,0.93333333333333
74_429,0.88,0.52,0.31,0.5700000000000001,0.8
74_429,0.71,0.39,0.48,0.44142857142857006,1.0
74_429,0.69,0.7,0.86,0.6185714285714301,0.86666666666667
74_429,0.88,0.64,0.76,0.6200000000000001,0.8
74_429,0.81,0.34,0.68,0.44142857142857006,0.86666666666667
74_429,0.66,0.38,0.68,0.51857142857143,0.86666666666667
74_429,0.31,0.46,0.83,0.5714285714285701,0.86666666666667
74_429,0.32,0.33,0.86,0.53428571428571,0.86666666666667
74_429,0.31,0.36,0.61,0.47285714285714003,1.0
74_429,0.72,0.64,0.56,0.49142857142857005,0.86666666666667
74_429,0.81,0.36,0.4,0.54714285714286,1.0
74_429,0.35,0.36,0.8,0.52,0.8
74_429,0.31,0.7,0.41,0.41142857142857,0.8
74_429,0.71,0.84,0.79,0.59857142857143,0.73333333333333
74_429,0.88,0.37,0.61,0.52571428571429,1.0
74_429,0.7,0.45,0.73,0.54571428571429,0.86666666666667
74_429,0.76,0.45,0.54,0.53857142857143,1.0
74_429,0.71,0.32,0.47,0.38428571428571,0.86666666666667
74_429,0.52,0.43,0.7,0.54428571428571,0.86666666666667
74_429,0.47,0.36,0.75,0.42142857142857004,1.0
74_429,0.69,0.78,0.71,0.5900000000000001,1.0
74_429,0.56,0.75,0.56,0.48142857142857,0.8
74_429,0.88,0.55,0.83,0.5871428571428601,1.0
74_429,0.53,0.85,0.83,0.55285714285714,0.86666666666667
74_429,0.87,0.48,0.79,0.52142857142857,1.0
74_429,0.81,0.73,0.56,0.58142857142857,0.86666666666667
74_429,0.51,0.44,0.7,0.47714285714286,0.86666666666667
74_429,0.63,0.42,0.65,0.50857142857143,0.8
74_429,0.34,0.88,0.88,0.49571428571429,1.0
74_429,0.89,0.59,0.78,0.66571428571429,0.93333333333333
74_429,0.66,0.31,0.45,0.44428571428571006,1.0
74_429,0.32,0.32,0.35,0.34142857142857,0.86666666666667
74_429,0.67,0.32,0.36,0.41571428571429003,1.0
74_429,0.57,0.57,0.45,0.50714285714286,1.0
74_429,0.37,0.77,0.78,0.51571428571429,0.86666666666667
74_429,0.89,0.71,0.77,0.63142857142857,1.0
74_429,0.79,0.64,0.65,0.5685714285714301,0.8
74_429,0.41,0.33,0.55,0.38571428571429,0.86666666666667
74_429,0.45,0.37,0.44,0.46142857142856997,0.8
74_429,0.8,0.58,0.62,0.47285714285714003,0.73333333333333
74_429,0.68,0.35,0.58,0.47428571428571004,0.93333333333333
74_429,0.78,0.55,0.81,0.5599999999999999,1.0
74_429,0.6,0.46,0.34,0.47857142857143,0.8
74_429,0.77,0.44,0.58,0.53857142857143,0.86666666666667
74_429,0.41,0.89,0.77,0.51285714285714,1.0
74_429,0.67,0.72,0.48,0.6171428571428601,1.0
74_429,0.5,0.71,0.43,0.47428571428571004,0.93333333333333
74_429,0.53,0.51,0.38,0.47428571428571004,1.0
74_429,0.82,0.53,0.33,0.50285714285714,0.8
74_429,0.63,0.69,0.53,0.58,0.93333333333333
74_429,0.31,0.64,0.81,0.5557142857142899,0.73333333333333
74_429,0.4,0.82,0.44,0.5599999999999999,1.0
74_429,0.59,0.56,0.69,0.54571428571429,0.8
74_429,0.49,0.57,0.53,0.39,1.0
74_429,0.68,0.33,0.36,0.42428571428571005,0.8
74_429,0.55,0.86,0.62,0.51857142857143,1.0
74_429,0.82,0.83,0.55,0.5,0.73333333333333
74_429,0.41,0.62,0.84,0.52,0.8
74_429,0.64,0.88,0.67,0.6414285714285701,1.0
74_429,0.58,0.38,0.8,0.51857142857143,1.0
74_429,0.47,0.47,0.76,0.46714285714286,0.93333333333333
74_429,0.54,0.8,0.3,0.54857142857143,0.73333333333333
74_429,0.46,0.85,0.71,0.59857142857143,1.0
74_429,0.39,0.71,0.79,0.52,0.93333333333333
74_429,0.52,0.33,0.41,0.40857142857143,0.93333333333333
74_429,0.46,0.7,0.75,0.47857142857143,0.93333333333333
