geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
79_416,0.89,0.49,0.86,0.6228571428571401,1.0
79_416,0.52,0.34,0.78,0.51714285714286,1.0
79_416,0.85,0.39,0.84,0.57857142857143,1.0
79_416,0.47,0.37,0.35,0.45571428571428996,0.86666666666667
79_416,0.82,0.71,0.71,0.53,1.0
79_416,0.54,0.3,0.34,0.37714285714286006,0.8
79_416,0.36,0.57,0.58,0.45714285714285996,1.0
79_416,0.53,0.49,0.46,0.45857142857142996,0.73333333333333
79_416,0.49,0.59,0.55,0.39142857142857,0.86666666666667
79_416,0.57,0.88,0.73,0.56428571428571,0.93333333333333
79_416,0.47,0.88,0.77,0.6171428571428601,0.86666666666667
79_416,0.86,0.53,0.86,0.51714285714286,1.0
79_416,0.5,0.4,0.85,0.45571428571428996,0.8
79_416,0.36,0.46,0.4,0.42000000000000004,0.73333333333333
79_416,0.81,0.66,0.8,0.5714285714285701,1.0
79_416,0.74,0.58,0.71,0.5914285714285701,1.0
79_416,0.5,0.68,0.55,0.53,1.0
79_416,0.79,0.52,0.77,0.58142857142857,1.0
79_416,0.36,0.77,0.51,0.45571428571428996,0.86666666666667
79_416,0.54,0.7,0.82,0.53285714285714,1.0
79_416,0.47,0.54,0.36,0.39,0.86666666666667
79_416,0.68,0.79,0.35,0.48142857142857,1.0
79_416,0.56,0.77,0.49,0.52142857142857,0.93333333333333
79_416,0.39,0.88,0.7,0.53285714285714,1.0
79_416,0.83,0.49,0.32,0.5885714285714301,0.8
79_416,0.56,0.67,0.4,0.52571428571429,1.0
79_416,0.46,0.81,0.65,0.5571428571428599,0.93333333333333
79_416,0.79,0.57,0.35,0.53857142857143,0.86666666666667
79_416,0.54,0.54,0.87,0.49571428571429,1.0
79_416,0.54,0.86,0.82,0.53571428571429,1.0
79_416,0.75,0.48,0.64,0.47142857142857003,0.73333333333333
79_416,0.59,0.85,0.35,0.42285714285714004,0.86666666666667
79_416,0.46,0.73,0.38,0.50285714285714,1.0
79_416,0.66,0.54,0.6,0.49571428571429,0.86666666666667
79_416,0.38,0.3,0.8,0.44857142857143,1.0
79_416,0.65,0.59,0.81,0.53571428571429,0.8
79_416,0.81,0.58,0.89,0.51857142857143,0.86666666666667
79_416,0.64,0.63,0.6,0.50428571428571,1.0
79_416,0.88,0.44,0.46,0.52285714285714,0.73333333333333
79_416,0.82,0.75,0.55,0.49857142857143,0.93333333333333
79_416,0.41,0.79,0.49,0.46285714285713997,0.73333333333333
79_416,0.36,0.83,0.33,0.53285714285714,0.93333333333333
79_416,0.54,0.45,0.31,0.40714285714285997,0.73333333333333
79_416,0.7,0.31,0.72,0.48857142857143004,1.0
79_416,0.62,0.85,0.37,0.54714285714286,1.0
79_416,0.45,0.79,0.66,0.43142857142857,1.0
79_416,0.73,0.72,0.34,0.5571428571428599,0.73333333333333
79_416,0.87,0.69,0.85,0.65,0.93333333333333
79_416,0.36,0.89,0.83,0.51428571428571,1.0
79_416,0.6,0.87,0.65,0.58142857142857,0.73333333333333
79_416,0.47,0.57,0.73,0.51285714285714,1.0
79_416,0.42,0.73,0.53,0.43714285714286005,1.0
79_416,0.88,0.48,0.84,0.6185714285714301,1.0
79_416,0.4,0.61,0.72,0.52714285714286,0.93333333333333
79_416,0.57,0.46,0.51,0.51428571428571,0.8
79_416,0.88,0.62,0.42,0.56428571428571,1.0
79_416,0.37,0.71,0.45,0.52285714285714,0.8
79_416,0.74,0.4,0.43,0.52428571428571,0.8
79_416,0.78,0.41,0.64,0.45571428571428996,1.0
79_416,0.56,0.87,0.37,0.52142857142857,1.0
79_416,0.84,0.49,0.4,0.43571428571429005,1.0
79_416,0.54,0.38,0.76,0.56142857142857,0.73333333333333
79_416,0.52,0.85,0.88,0.6442857142857101,0.93333333333333
79_416,0.52,0.57,0.44,0.43571428571429005,1.0
79_416,0.74,0.82,0.35,0.58142857142857,0.73333333333333
79_416,0.87,0.3,0.67,0.53142857142857,1.0
79_416,0.37,0.7,0.86,0.51857142857143,0.86666666666667
79_416,0.58,0.55,0.43,0.47571428571429,1.0
79_416,0.3,0.47,0.8,0.41571428571429003,0.86666666666667
79_416,0.39,0.86,0.51,0.54428571428571,0.73333333333333
79_416,0.72,0.54,0.89,0.5671428571428601,0.8
79_416,0.45,0.88,0.73,0.53857142857143,1.0
79_416,0.65,0.36,0.56,0.49571428571429,0.73333333333333
79_416,0.48,0.83,0.38,0.45142857142857,0.86666666666667
79_416,0.77,0.67,0.59,0.53,0.73333333333333
79_416,0.6,0.86,0.46,0.51714285714286,0.86666666666667
79_416,0.61,0.37,0.3,0.49857142857143,0.86666666666667
79_416,0.43,0.68,0.33,0.5585714285714299,1.0
79_416,0.59,0.75,0.74,0.55142857142857,0.73333333333333
79_416,0.76,0.67,0.34,0.48142857142857,0.93333333333333
79_416,0.72,0.36,0.54,0.45714285714285996,1.0
79_416,0.37,0.61,0.58,0.49285714285714005,0.73333333333333
79_416,0.43,0.63,0.84,0.48285714285714,0.73333333333333
79_416,0.45,0.83,0.48,0.47714285714286,0.8
79_416,0.57,0.38,0.71,0.46428571428570997,0.8
79_416,0.63,0.71,0.57,0.47428571428571004,0.8
79_416,0.85,0.7,0.49,0.5928571428571401,1.0
79_416,0.3,0.53,0.83,0.48142857142857,1.0
79_416,0.56,0.3,0.77,0.46857142857143,1.0
79_416,0.78,0.69,0.58,0.53,1.0
79_416,0.48,0.34,0.87,0.51285714285714,1.0
79_416,0.81,0.76,0.41,0.58428571428571,1.0
79_416,0.66,0.53,0.75,0.53,0.73333333333333
79_416,0.39,0.65,0.7,0.54285714285714,1.0
79_416,0.87,0.52,0.82,0.55,0.73333333333333
79_416,0.75,0.32,0.37,0.44857142857143,1.0
79_416,0.47,0.54,0.54,0.42571428571429,0.86666666666667
79_416,0.54,0.37,0.83,0.47714285714286,1.0
79_416,0.75,0.66,0.34,0.50285714285714,0.8
79_416,0.65,0.6,0.45,0.42571428571429,1.0
79_416,0.84,0.64,0.41,0.5599999999999999,0.93333333333333
79_416,0.36,0.44,0.53,0.46714285714286,1.0
79_416,0.86,0.45,0.87,0.49428571428571005,0.73333333333333
79_416,0.31,0.38,0.53,0.47571428571429,1.0
79_416,0.59,0.63,0.56,0.49142857142857005,0.93333333333333
79_416,0.48,0.63,0.35,0.49000000000000005,0.93333333333333
79_416,0.47,0.43,0.51,0.35428571428571004,0.86666666666667
79_416,0.42,0.46,0.31,0.46857142857143,1.0
79_416,0.49,0.39,0.48,0.47571428571429,1.0
79_416,0.84,0.85,0.5,0.55,0.73333333333333
79_416,0.77,0.39,0.51,0.51428571428571,1.0
79_416,0.3,0.46,0.83,0.46428571428570997,1.0
79_416,0.56,0.49,0.3,0.48428571428571,0.73333333333333
