geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
114_440,0.53,0.78,0.36,0.52428571428571,1.0
114_440,0.46,0.72,0.51,0.51571428571429,0.93333333333333
114_440,0.78,0.52,0.62,0.50428571428571,0.73333333333333
114_440,0.39,0.51,0.71,0.53571428571429,1.0
114_440,0.31,0.55,0.47,0.45714285714285996,0.73333333333333
114_440,0.58,0.52,0.61,0.5700000000000001,1.0
114_440,0.68,0.87,0.71,0.6214285714285701,0.8
114_440,0.42,0.81,0.56,0.58,0.86666666666667
114_440,0.84,0.88,0.77,0.53857142857143,0.73333333333333
114_440,0.76,0.83,0.88,0.61285714285714,0.93333333333333
114_440,0.43,0.69,0.77,0.6014285714285701,0.86666666666667
114_440,0.34,0.33,0.55,0.41714285714286004,0.93333333333333
114_440,0.44,0.49,0.53,0.43,1.0
114_440,0.71,0.34,0.79,0.49000000000000005,0.8
114_440,0.54,0.72,0.47,0.54428571428571,0.8
114_440,0.74,0.54,0.31,0.53,0.8
114_440,0.67,0.51,0.66,0.52428571428571,0.93333333333333
114_440,0.88,0.6,0.36,0.59714285714286,1.0
114_440,0.42,0.87,0.72,0.54285714285714,1.0
114_440,0.67,0.58,0.43,0.44714285714286,0.8
114_440,0.34,0.83,0.72,0.46857142857143,0.8
114_440,0.39,0.43,0.74,0.46571428571429,1.0
114_440,0.51,0.33,0.32,0.37857142857143,0.73333333333333
114_440,0.4,0.35,0.89,0.45571428571428996,0.93333333333333
114_440,0.7,0.87,0.77,0.6357142857142901,0.73333333333333
114_440,0.47,0.81,0.64,0.53285714285714,1.0
114_440,0.68,0.83,0.45,0.6357142857142901,1.0
114_440,0.47,0.41,0.75,0.50428571428571,1.0
114_440,0.48,0.36,0.57,0.46857142857143,0.8
114_440,0.47,0.54,0.86,0.54714285714286,1.0
114_440,0.63,0.61,0.59,0.50428571428571,0.93333333333333
114_440,0.7,0.55,0.54,0.52714285714286,1.0
114_440,0.54,0.87,0.85,0.54857142857143,0.93333333333333
114_440,0.44,0.63,0.52,0.48142857142857,1.0
114_440,0.89,0.4,0.37,0.46428571428570997,0.8
114_440,0.32,0.47,0.31,0.49857142857143,1.0
114_440,0.35,0.76,0.45,0.43857142857143006,0.93333333333333
114_440,0.68,0.57,0.61,0.46571428571429,1.0
114_440,0.56,0.8,0.8,0.65714285714286,0.8
114_440,0.53,0.58,0.8,0.52428571428571,1.0
114_440,0.45,0.83,0.54,0.48428571428571,0.86666666666667
114_440,0.35,0.73,0.35,0.48428571428571,1.0
114_440,0.45,0.43,0.37,0.43428571428571,0.86666666666667
114_440,0.64,0.52,0.34,0.39285714285714,1.0
114_440,0.77,0.47,0.3,0.5557142857142899,0.73333333333333
114_440,0.3,0.7,0.71,0.5671428571428601,1.0
114_440,0.5,0.55,0.44,0.41857142857143004,0.86666666666667
114_440,0.49,0.48,0.4,0.48428571428571,1.0
114_440,0.7,0.83,0.53,0.50428571428571,0.86666666666667
114_440,0.8,0.5,0.79,0.5900000000000001,1.0
114_440,0.85,0.86,0.84,0.66142857142857,0.86666666666667
114_440,0.58,0.39,0.43,0.44142857142857006,1.0
114_440,0.53,0.78,0.72,0.58285714285714,0.86666666666667
114_440,0.54,0.86,0.35,0.53714285714286,1.0
114_440,0.42,0.74,0.87,0.53285714285714,0.8
114_440,0.53,0.52,0.55,0.50714285714286,0.8
114_440,0.83,0.65,0.86,0.65428571428571,0.86666666666667
114_440,0.89,0.8,0.83,0.6428571428571401,0.93333333333333
114_440,0.58,0.39,0.76,0.47285714285714003,0.73333333333333
114_440,0.56,0.66,0.46,0.51428571428571,0.93333333333333
114_440,0.78,0.84,0.54,0.6157142857142901,1.0
114_440,0.85,0.89,0.58,0.55428571428571,0.93333333333333
114_440,0.47,0.86,0.73,0.53571428571429,1.0
114_440,0.41,0.3,0.45,0.47857142857143,0.73333333333333
114_440,0.46,0.6,0.79,0.49857142857143,1.0
114_440,0.32,0.7,0.36,0.42142857142857004,0.93333333333333
114_440,0.83,0.7,0.35,0.5585714285714299,1.0
114_440,0.7,0.38,0.55,0.46428571428570997,1.0
114_440,0.65,0.68,0.7,0.62571428571429,1.0
114_440,0.3,0.64,0.7,0.57857142857143,0.73333333333333
114_440,0.43,0.68,0.46,0.49142857142857005,0.86666666666667
114_440,0.7,0.64,0.74,0.61,0.86666666666667
114_440,0.35,0.45,0.49,0.39714285714286,1.0
114_440,0.3,0.87,0.55,0.47428571428571004,0.8
114_440,0.75,0.78,0.58,0.5871428571428601,1.0
114_440,0.77,0.31,0.5,0.39857142857143,0.73333333333333
114_440,0.68,0.77,0.89,0.6400000000000001,0.93333333333333
114_440,0.86,0.71,0.59,0.54,1.0
114_440,0.61,0.34,0.65,0.5585714285714299,0.86666666666667
114_440,0.69,0.41,0.74,0.51,1.0
114_440,0.8,0.51,0.49,0.51,0.8
114_440,0.32,0.87,0.54,0.45142857142857,1.0
114_440,0.6,0.5,0.48,0.51,0.86666666666667
114_440,0.32,0.39,0.57,0.42142857142857004,1.0
114_440,0.65,0.59,0.38,0.51428571428571,0.8
114_440,0.61,0.5,0.39,0.51,1.0
114_440,0.3,0.83,0.5,0.52857142857143,0.86666666666667
114_440,0.58,0.44,0.39,0.49571428571429,0.73333333333333
114_440,0.43,0.41,0.43,0.41142857142857,0.73333333333333
114_440,0.5,0.59,0.52,0.46857142857143,1.0
114_440,0.87,0.65,0.44,0.48714285714286004,0.73333333333333
114_440,0.7,0.73,0.8,0.6357142857142901,0.73333333333333
114_440,0.68,0.78,0.87,0.5914285714285701,1.0
114_440,0.32,0.63,0.65,0.48857142857143004,0.73333333333333
114_440,0.48,0.88,0.52,0.54428571428571,0.8
114_440,0.37,0.51,0.52,0.48,0.73333333333333
114_440,0.44,0.53,0.83,0.53285714285714,0.93333333333333
114_440,0.78,0.74,0.66,0.56428571428571,0.93333333333333
114_440,0.77,0.36,0.59,0.48142857142857,1.0
114_440,0.45,0.53,0.59,0.47285714285714003,0.86666666666667
114_440,0.69,0.75,0.84,0.51142857142857,0.93333333333333
114_440,0.49,0.31,0.37,0.46428571428570997,1.0
114_440,0.8,0.61,0.65,0.53714285714286,0.8
114_440,0.3,0.65,0.49,0.38857142857143,0.93333333333333
114_440,0.69,0.3,0.3,0.52571428571429,0.93333333333333
114_440,0.37,0.45,0.34,0.40285714285714,1.0
114_440,0.83,0.64,0.49,0.50428571428571,0.86666666666667
114_440,0.4,0.37,0.46,0.35000000000000003,1.0
114_440,0.68,0.5,0.51,0.54571428571429,0.93333333333333
114_440,0.43,0.84,0.3,0.42285714285714004,1.0
114_440,0.66,0.62,0.45,0.51285714285714,0.8
114_440,0.46,0.47,0.41,0.49857142857143,0.86666666666667
114_440,0.73,0.37,0.87,0.54142857142857,0.86666666666667
114_440,0.46,0.85,0.77,0.44000000000000006,0.8
114_440,0.32,0.64,0.61,0.50857142857143,0.73333333333333
114_440,0.43,0.82,0.37,0.52714285714286,1.0
114_440,0.83,0.33,0.86,0.48571428571429004,0.93333333333333
114_440,0.32,0.67,0.32,0.40857142857143,1.0
114_440,0.61,0.41,0.59,0.5599999999999999,0.86666666666667
114_440,0.5,0.37,0.32,0.40428571428571003,0.93333333333333
114_440,0.52,0.45,0.58,0.40428571428571003,1.0
114_440,0.57,0.56,0.78,0.48857142857143004,1.0
114_440,0.46,0.8,0.59,0.54857142857143,1.0
114_440,0.36,0.37,0.39,0.40857142857143,0.93333333333333
114_440,0.4,0.34,0.74,0.48857142857143004,0.86666666666667
114_440,0.85,0.78,0.41,0.55285714285714,0.93333333333333
114_440,0.65,0.76,0.7,0.60571428571429,0.8
114_440,0.38,0.6,0.84,0.53428571428571,0.93333333333333
114_440,0.68,0.3,0.52,0.48714285714286004,1.0
114_440,0.89,0.37,0.56,0.52142857142857,0.93333333333333
114_440,0.49,0.62,0.77,0.51285714285714,1.0
114_440,0.8,0.71,0.68,0.6214285714285701,0.93333333333333
114_440,0.45,0.3,0.72,0.43285714285714,0.8
