geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
98_428,0.6,0.81,0.77,0.5928571428571401,0.8
98_428,0.49,0.81,0.6,0.46428571428570997,0.8
98_428,0.83,0.79,0.33,0.52428571428571,0.86666666666667
98_428,0.32,0.77,0.36,0.48,1.0
98_428,0.67,0.64,0.68,0.52142857142857,1.0
98_428,0.89,0.59,0.41,0.57714285714286,1.0
98_428,0.31,0.88,0.84,0.51285714285714,0.73333333333333
98_428,0.88,0.79,0.58,0.65571428571429,1.0
98_428,0.83,0.87,0.87,0.6200000000000001,0.73333333333333
98_428,0.68,0.75,0.83,0.58,1.0
98_428,0.31,0.39,0.88,0.53714285714286,1.0
98_428,0.77,0.44,0.81,0.55285714285714,1.0
98_428,0.87,0.46,0.85,0.63142857142857,0.93333333333333
98_428,0.42,0.87,0.73,0.57571428571429,1.0
98_428,0.7,0.72,0.37,0.49571428571429,0.8
98_428,0.57,0.4,0.83,0.45857142857142996,0.86666666666667
98_428,0.68,0.43,0.48,0.51857142857143,1.0
98_428,0.39,0.82,0.66,0.56428571428571,0.73333333333333
98_428,0.79,0.58,0.72,0.51285714285714,0.93333333333333
98_428,0.62,0.52,0.31,0.53,1.0
98_428,0.73,0.55,0.44,0.50142857142857,0.73333333333333
98_428,0.47,0.4,0.74,0.39142857142857,1.0
98_428,0.35,0.75,0.79,0.54714285714286,0.8
98_428,0.86,0.38,0.34,0.52,0.8
98_428,0.86,0.75,0.74,0.6228571428571401,1.0
98_428,0.48,0.54,0.55,0.54142857142857,0.73333333333333
98_428,0.71,0.56,0.62,0.53428571428571,0.73333333333333
98_428,0.51,0.82,0.45,0.48714285714286004,1.0
98_428,0.44,0.83,0.35,0.46714285714286,0.73333333333333
98_428,0.52,0.46,0.5,0.52428571428571,1.0
98_428,0.48,0.6,0.6,0.46142857142856997,0.86666666666667
98_428,0.6,0.85,0.87,0.56428571428571,1.0
98_428,0.77,0.88,0.34,0.46714285714286,1.0
98_428,0.31,0.56,0.3,0.45,0.86666666666667
98_428,0.84,0.38,0.54,0.49714285714286,1.0
98_428,0.68,0.78,0.32,0.51571428571429,0.86666666666667
98_428,0.7,0.75,0.57,0.51714285714286,0.86666666666667
98_428,0.71,0.48,0.41,0.48857142857143004,1.0
98_428,0.41,0.87,0.39,0.45999999999999996,0.73333333333333
98_428,0.81,0.82,0.37,0.46714285714286,0.8
98_428,0.3,0.69,0.53,0.54,1.0
98_428,0.82,0.35,0.53,0.47000000000000003,1.0
98_428,0.85,0.63,0.33,0.54142857142857,1.0
98_428,0.42,0.72,0.36,0.52285714285714,0.73333333333333
98_428,0.43,0.75,0.76,0.6185714285714301,1.0
98_428,0.62,0.67,0.77,0.49857142857143,0.73333333333333
98_428,0.3,0.87,0.37,0.43571428571429005,1.0
98_428,0.57,0.8,0.34,0.49285714285714005,1.0
98_428,0.6,0.75,0.32,0.53285714285714,0.73333333333333
98_428,0.85,0.53,0.3,0.49285714285714005,0.93333333333333
98_428,0.78,0.33,0.57,0.48857142857143004,1.0
98_428,0.65,0.59,0.71,0.45285714285714,0.73333333333333
98_428,0.53,0.79,0.8,0.62857142857143,1.0
98_428,0.44,0.64,0.33,0.43714285714286005,0.86666666666667
98_428,0.85,0.33,0.34,0.55285714285714,0.8
98_428,0.57,0.52,0.49,0.53714285714286,1.0
98_428,0.85,0.4,0.6,0.52285714285714,0.73333333333333
98_428,0.74,0.45,0.69,0.54571428571429,0.73333333333333
98_428,0.78,0.71,0.31,0.43428571428571,1.0
98_428,0.38,0.34,0.81,0.46571428571429,0.93333333333333
98_428,0.82,0.38,0.43,0.50142857142857,0.73333333333333
98_428,0.62,0.81,0.64,0.6242857142857101,0.93333333333333
98_428,0.84,0.3,0.38,0.47000000000000003,1.0
98_428,0.3,0.64,0.44,0.49000000000000005,1.0
98_428,0.8,0.3,0.72,0.5,0.73333333333333
98_428,0.77,0.4,0.82,0.53285714285714,1.0
98_428,0.47,0.73,0.56,0.5,0.73333333333333
98_428,0.85,0.85,0.79,0.6157142857142901,0.93333333333333
98_428,0.51,0.65,0.74,0.57571428571429,1.0
98_428,0.35,0.82,0.73,0.58285714285714,0.8
98_428,0.68,0.89,0.58,0.60571428571429,1.0
98_428,0.43,0.43,0.47,0.45,0.73333333333333
98_428,0.87,0.49,0.73,0.5585714285714299,0.73333333333333
98_428,0.53,0.78,0.34,0.52,1.0
98_428,0.89,0.41,0.88,0.6357142857142901,0.73333333333333
98_428,0.71,0.53,0.54,0.49857142857143,0.8
98_428,0.47,0.88,0.65,0.5900000000000001,0.8
98_428,0.35,0.67,0.36,0.48714285714286004,0.8
98_428,0.51,0.62,0.49,0.49857142857143,1.0
98_428,0.73,0.35,0.73,0.44000000000000006,0.73333333333333
98_428,0.57,0.7,0.32,0.51142857142857,0.86666666666667
98_428,0.34,0.84,0.36,0.46142857142856997,0.8
98_428,0.64,0.58,0.83,0.57571428571429,1.0
98_428,0.61,0.77,0.58,0.51571428571429,1.0
98_428,0.33,0.34,0.46,0.44714285714286,1.0
98_428,0.34,0.54,0.49,0.50714285714286,1.0
98_428,0.71,0.75,0.36,0.46714285714286,1.0
98_428,0.76,0.85,0.3,0.51428571428571,1.0
98_428,0.59,0.39,0.72,0.48285714285714,1.0
98_428,0.4,0.71,0.79,0.53714285714286,0.86666666666667
98_428,0.8,0.56,0.51,0.49285714285714005,1.0
98_428,0.82,0.49,0.89,0.64857142857143,0.8
98_428,0.86,0.51,0.51,0.45142857142857,1.0
98_428,0.58,0.54,0.81,0.51428571428571,0.8
98_428,0.43,0.41,0.31,0.37428571428571,0.8
98_428,0.41,0.49,0.72,0.52857142857143,0.73333333333333
98_428,0.62,0.44,0.36,0.51714285714286,1.0
98_428,0.66,0.81,0.49,0.49428571428571005,0.93333333333333
98_428,0.49,0.55,0.78,0.47428571428571004,0.93333333333333
98_428,0.55,0.81,0.73,0.48428571428571,0.86666666666667
98_428,0.84,0.74,0.5,0.6214285714285701,1.0
98_428,0.85,0.53,0.31,0.50142857142857,0.93333333333333
98_428,0.4,0.73,0.38,0.40857142857143,0.8
98_428,0.52,0.3,0.57,0.42571428571429,0.73333333333333
98_428,0.69,0.58,0.41,0.41142857142857,0.86666666666667
98_428,0.65,0.37,0.72,0.52428571428571,1.0
98_428,0.51,0.69,0.53,0.57714285714286,1.0
98_428,0.33,0.62,0.4,0.46428571428570997,1.0
98_428,0.68,0.83,0.56,0.54285714285714,0.86666666666667
98_428,0.56,0.35,0.87,0.55,1.0
98_428,0.59,0.86,0.49,0.51285714285714,0.73333333333333
98_428,0.75,0.6,0.78,0.56142857142857,1.0
98_428,0.33,0.87,0.42,0.50571428571429,0.73333333333333
98_428,0.86,0.81,0.3,0.6200000000000001,0.93333333333333
98_428,0.42,0.76,0.35,0.47714285714286,1.0
98_428,0.5,0.75,0.54,0.47000000000000003,1.0
98_428,0.35,0.44,0.66,0.47000000000000003,0.73333333333333
98_428,0.38,0.46,0.59,0.47285714285714003,0.86666666666667
98_428,0.54,0.38,0.54,0.52285714285714,1.0
98_428,0.5,0.81,0.7,0.56428571428571,1.0
98_428,0.85,0.72,0.6,0.58,1.0
98_428,0.46,0.8,0.84,0.47000000000000003,0.73333333333333
98_428,0.65,0.75,0.65,0.5928571428571401,0.86666666666667
98_428,0.86,0.6,0.79,0.66428571428571,0.73333333333333
