geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment
77_433,0.47,0.31,0.41,0.39428571428571,0.93333333333333
77_433,0.35,0.8,0.54,0.50857142857143,0.8
77_433,0.77,0.86,0.71,0.62571428571429,1.0
77_433,0.51,0.35,0.43,0.47714285714286,0.93333333333333
77_433,0.59,0.69,0.79,0.54428571428571,1.0
77_433,0.74,0.6,0.82,0.54,0.93333333333333
77_433,0.81,0.47,0.4,0.53142857142857,1.0
77_433,0.74,0.69,0.33,0.54285714285714,0.73333333333333
77_433,0.8,0.76,0.87,0.70714285714286,1.0
77_433,0.4,0.46,0.36,0.43571428571429005,0.86666666666667
77_433,0.34,0.64,0.83,0.52428571428571,1.0
77_433,0.6,0.48,0.54,0.51857142857143,0.93333333333333
77_433,0.66,0.37,0.38,0.43285714285714,1.0
77_433,0.84,0.84,0.32,0.48428571428571,1.0
77_433,0.36,0.7,0.51,0.43714285714286005,0.86666666666667
77_433,0.34,0.78,0.56,0.53,0.73333333333333
77_433,0.36,0.6,0.81,0.50857142857143,1.0
77_433,0.72,0.61,0.82,0.54142857142857,0.86666666666667
77_433,0.64,0.47,0.83,0.50714285714286,1.0
77_433,0.45,0.62,0.42,0.43571428571429005,0.8
77_433,0.79,0.33,0.39,0.53285714285714,0.8
77_433,0.79,0.32,0.74,0.51714285714286,1.0
77_433,0.72,0.79,0.85,0.54,0.86666666666667
77_433,0.31,0.34,0.34,0.35000000000000003,1.0
77_433,0.67,0.67,0.64,0.59857142857143,0.93333333333333
77_433,0.5,0.78,0.6,0.47428571428571004,0.93333333333333
77_433,0.66,0.84,0.47,0.47857142857143,0.93333333333333
77_433,0.35,0.69,0.73,0.54285714285714,0.86666666666667
77_433,0.64,0.56,0.33,0.43714285714286005,0.8
77_433,0.85,0.3,0.86,0.6014285714285701,0.73333333333333
77_433,0.44,0.49,0.82,0.53142857142857,0.8
77_433,0.76,0.58,0.61,0.49428571428571005,0.8
77_433,0.32,0.44,0.58,0.41285714285714,0.93333333333333
77_433,0.67,0.44,0.74,0.52142857142857,1.0
77_433,0.4,0.35,0.71,0.48142857142857,0.93333333333333
77_433,0.33,0.76,0.45,0.45,0.86666666666667
77_433,0.78,0.49,0.52,0.53142857142857,0.8
77_433,0.5,0.32,0.61,0.5,1.0
77_433,0.79,0.45,0.31,0.41285714285714,1.0
77_433,0.66,0.81,0.7,0.6014285714285701,1.0
77_433,0.38,0.76,0.86,0.58,0.8
77_433,0.37,0.42,0.37,0.43285714285714,1.0
77_433,0.36,0.41,0.7,0.45999999999999996,1.0
77_433,0.34,0.56,0.61,0.45,0.86666666666667
77_433,0.38,0.36,0.43,0.38428571428571,0.73333333333333
77_433,0.57,0.77,0.89,0.59714285714286,0.8
77_433,0.42,0.59,0.81,0.49285714285714005,1.0
77_433,0.4,0.75,0.71,0.44714285714286,1.0
77_433,0.39,0.76,0.89,0.43714285714286005,0.73333333333333
77_433,0.66,0.48,0.86,0.53571428571429,1.0
77_433,0.73,0.44,0.67,0.50571428571429,0.8
77_433,0.38,0.69,0.5,0.47000000000000003,0.73333333333333
77_433,0.64,0.86,0.82,0.49428571428571005,1.0
